subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
040,1,92081,500,50,506.624,645.932,299.556,672,348,0,0,0,0,0,55.0127,10995
040,2,110249,800,100,506.609,704.277,491.444,958,455,0,0,0,1,0,256.327,4752
040,3,120713,800,25,68.9962,268.902,543.611,1023,561,0,0,0,1,0,754.299,5679
040,4,129483,200,100,287.181,487.171,542.506,476,512,1,1,0,NA,NA,32.487,4951
040,5,139810,800,50,769.291,941.907,743.427,944,589,0,0,0,0,0,154.441,7638
040,6,155529,500,25,691.882,850.842,305.255,678,388,0,1,0,0,1,191.628,10401
040,7,171530,500,100,550.993,713.239,339.552,650,349,1,1,1,NA,NA,63.9411,4799
040,8,182090,200,50,479.333,669.146,441.705,475,471,0,1,1,0,1,196.344,5016
040,9,194409,200,25,187.131,304.643,384.861,302,418,0,1,0,0,0,33.2441,5704
040,10,203954,800,50,720.304,911.761,650.61,1097,636,0,0,0,1,0,185.815,7249
040,11,215920,500,50,624.803,823.017,587.209,754,554,0,1,0,0,1,76.5912,3145
040,12,225329,500,25,694.238,881.866,670.484,778,608,0,0,0,0,1,121.212,7346
040,13,237673,200,100,215.661,370.713,671.784,366,638,1,1,0,NA,NA,34.1107,3856
040,14,246225,200,25,351.963,551.481,558.42,391,552,0,1,1,0,1,160.609,3215
040,15,253993,800,100,607.757,807.631,552.374,1076,506,0,0,0,1,0,272.346,7472
040,16,265953,800,25,729.483,924.55,455.312,990,464,0,0,0,1,0,66.0241,3621
040,17,274754,500,100,633.952,832.14,587.901,658,532,0,1,0,0,1,182.892,3071
040,18,283217,200,50,533.901,489.479,988.611,326,710,0,1,1,0,1,323.032,3704
040,19,291489,500,100,503.231,688.283,661.743,646,624,1,1,0,NA,NA,56.6776,2895
040,20,298930,500,25,648.783,832.154,685.944,770,695,0,1,0,0,1,62.8107,8086
040,21,311553,800,25,701.038,879.718,711.574,957,696,0,0,0,1,0,78.8358,5026
040,22,322121,800,100,772.66,948.609,348.718,922,402,1,1,0,NA,NA,59.5566,4703
040,23,331993,800,50,782.876,960.169,727.184,998,676,0,0,0,0,0,63.6477,6640
040,24,344122,200,25,416.839,605.037,638.488,452,587,0,1,1,0,1,161.466,10830
040,25,358921,200,50,473.732,562.9,844.509,374,721,0,1,0,0,1,225.694,4851
040,26,368801,200,100,187.191,364.507,450.68,428,378,1,1,0,NA,NA,96.5079,1910
040,27,374714,500,50,424.784,623.168,502.978,606,486,1,1,0,NA,NA,24.1448,4472
040,28,384082,200,100,306.607,487.501,433.46,392,433,1,1,0,NA,NA,95.5022,3224
040,29,391666,800,25,641.861,841.687,525.065,951,528,0,0,0,1,0,109.352,8784
040,30,405776,500,50,560.053,750.376,436.337,635,448,0,1,1,0,1,115.964,3320
040,31,413801,200,25,288.377,391.084,755.982,350,691,0,1,1,0,1,76.8799,3951
040,32,421314,800,100,786.307,950.599,305.735,1035,345,1,1,0,NA,NA,93.0876,5651
040,33,434160,200,50,404.319,604.073,554.111,489,547,0,1,1,0,1,115.292,4688
040,34,443032,500,25,565.756,709.218,786.531,604,725,0,1,1,0,1,121.889,4407
040,35,453313,800,50,720.304,884.399,315.422,1001,349,0,0,0,1,0,121.339,6695
040,36,465081,500,100,472.469,619.085,758.162,610,733,1,1,0,NA,NA,26.7516,4638
040,37,475762,800,50,763.59,938.709,346.663,1096,356,0,0,0,1,0,157.568,6295
040,38,487050,500,50,713.56,913.512,548.302,724,517,0,1,0,0,1,192.08,11392
040,39,503426,800,100,827.213,1023.63,616.889,1038,600,1,1,0,NA,NA,22.1739,6295
040,40,514721,500,100,508.962,699.037,439.981,650,418,1,1,0,NA,NA,53.7382,4000
040,41,524049,800,25,763.575,963.11,566.648,967,556,1,1,1,NA,NA,11.3366,6456
040,42,535873,200,50,278.15,472.071,482.169,396,477,0,1,0,0,1,76.2468,2072
040,43,542778,200,25,255.379,400.783,382.188,382,368,1,1,0,NA,NA,23.5396,5865
040,44,553064,500,25,588.511,773.427,407.614,737,406,0,1,1,0,1,36.4628,6743
040,45,564657,200,100,360.036,529.755,684.524,480,710,1,1,0,NA,NA,55.8984,1928
