subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
022,1,114768,500,50,566.846,739.103,715.165,710,639,0,0,0,0,0,81.5359,5233
022,2,124897,500,100,499.838,657.214,741.973,786,704,0,0,0,1,0,134.267,5398
022,3,135753,800,50,777.144,957.226,714.819,1080,678,0,0,0,1,0,128.177,6406
022,4,149032,200,25,220.161,403.402,624.252,321,604,0,1,1,0,1,84.8546,3871
022,5,157256,800,25,896.572,1094.57,599.94,934,576,0,1,1,0,1,162.341,6303
022,6,168903,200,100,261.024,457.058,494.674,403,480,1,1,0,NA,NA,56.0146,3272
022,7,176296,500,25,593.07,745.248,306.682,707,357,0,0,0,0,1,63.2042,6016
022,8,187048,200,50,280.462,433.422,695.477,433,691,1,1,1,NA,NA,4.49692,4126
022,9,195273,800,100,739.656,939.043,570.114,923,537,1,1,0,NA,NA,36.7952,2830
022,10,203110,200,25,247.413,446.592,519.871,482,514,0,0,0,1,0,35.891,5320
022,11,212376,500,25,478.218,670.953,623.042,612,595,0,1,0,0,1,65.2826,6199
022,12,223079,800,50,884.127,1076.22,422.049,1032,460,0,1,0,0,0,58.2754,3575
022,13,232072,800,100,681.769,871.064,419.66,1058,361,0,0,0,1,0,195.924,4216
022,14,241776,800,25,798.814,990.039,421.928,1004,471,0,0,0,0,0,51.0194,3041
022,15,249976,500,100,391.843,556.088,703.531,715,683,0,0,0,1,0,160.233,2902
022,16,257168,200,50,438.363,621.731,420.397,484,457,0,1,1,0,1,142.512,4200
022,17,265721,500,50,522.574,692.091,364.129,659,346,1,1,0,NA,NA,37.7312,5167
022,18,275488,200,100,374.724,560.803,641.191,342,632,0,1,0,0,1,218.996,3312
022,19,283023,800,100,617.992,808.913,434.458,1033,394,0,0,0,1,0,227.71,2696
022,20,290505,200,25,341.847,541.148,518.138,458,510,0,1,1,0,1,83.545,4839
022,21,300704,500,100,631.631,816.659,403.29,729,419,1,1,1,NA,NA,89.0553,4433
022,22,309968,200,100,137.169,327.031,488.246,362,434,1,1,0,NA,NA,64.5404,1958
022,23,315296,800,25,764.718,944.615,365.809,984,386,0,0,0,1,0,44.2588,3191
022,24,323663,800,50,691.912,891.339,511.83,989,485,0,0,0,1,0,101.28,3944
022,25,332480,500,50,751.035,951.032,542.185,723,553,0,1,1,0,1,228.288,2526
022,26,339632,200,50,244.065,396.193,685.175,354,650,0,1,1,0,0,54.9325,3307
022,27,346954,500,25,604.346,796.058,639.746,621,643,0,0,0,0,1,175.088,2904
022,28,354344,500,50,657.85,853.402,616.372,768,695,0,0,0,0,1,116.086,3224
022,29,362273,200,50,334.922,503.129,397.574,341,442,0,1,0,0,1,168.106,2128
022,30,368617,800,50,914.798,1098.99,370.676,1078,422,0,1,0,0,0,55.4509,4504
022,31,381400,200,25,313.386,512.029,569.129,388,573,0,1,0,0,1,124.089,3087
022,32,388312,500,100,513.443,683.492,367.202,656,357,1,1,0,NA,NA,29.3242,3486
022,33,396544,500,25,571.371,754.799,403.386,753,418,1,1,1,NA,NA,14.7243,3128
022,34,404424,200,100,146.236,296.26,429.914,338,344,1,1,0,NA,NA,95.5163,3592
022,35,411873,800,25,935.265,1088.65,248.401,999,349,0,0,0,0,1,134.746,3638
022,36,420464,800,100,619.145,819.079,530.995,1017,500,0,0,0,1,0,200.333,3031
022,37,428817,200,25,437.267,587.271,336.965,436,423,0,1,1,0,1,174.026,3518
022,38,438016,200,100,292.877,475.214,439.83,491,396,1,1,0,NA,NA,46.5862,2224
022,39,445265,800,50,562.322,739.628,698.139,952,712,0,0,0,1,0,212.824,3695
022,40,453393,200,50,539.641,739.605,546.279,489,524,0,1,0,0,1,251.593,2431
022,41,460216,500,25,694.149,866.134,735.212,750,628,0,0,0,0,1,158.055,4583
022,42,469617,500,100,887.506,1031.3,850.811,763,723,0,1,0,0,1,297.19,2391
022,43,476928,500,50,687.38,881.236,448.297,754,407,0,0,0,0,1,133.77,4234
022,44,486024,800,25,748.75,936.212,403.551,966,406,0,0,0,1,0,29.8884,4736
022,45,495800,800,100,684.004,883.9,551.938,930,505,1,1,0,NA,NA,65.7901,5703
