subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
024,1,138156,200,50,382.697,578.494,596.566,486,591,0,1,1,0,1,92.661,7857
024,2,150924,500,50,529.339,728.352,572.315,760,579,1,1,0,NA,NA,32.3462,6134
024,3,162508,800,50,707.884,904.218,468.054,1083,453,0,0,0,1,0,179.414,10400
024,4,178308,800,25,853.341,1044.33,416.324,1096,426,0,0,0,1,0,52.5673,5654
024,5,190498,200,100,313.341,505.31,469.514,383,496,0,1,1,0,1,125.145,3520
024,6,198764,800,100,603.314,796.944,627.439,927,709,0,0,0,1,0,153.515,9558
024,7,213684,500,100,615.822,812.064,472.067,672,486,0,1,1,0,1,140.755,5533
024,8,224821,500,25,600.981,787.111,668.369,781,729,0,0,0,0,0,60.9384,6239
024,9,236013,200,25,283.806,475.77,607.056,320,579,0,1,1,0,1,158.277,6375
024,10,246747,800,100,803.375,989.057,389.003,1035,413,1,1,0,NA,NA,51.8322,8174
024,11,259964,200,100,339.558,491.566,714.038,431,713,1,1,0,NA,NA,60.5746,7832
024,12,272061,200,50,321.373,517.416,489.726,474,492,1,1,1,NA,NA,43.4757,8350
024,13,284660,800,25,709.025,904.922,616.164,1042,686,0,0,0,1,0,153.842,13576
024,14,303077,800,50,695.349,895.323,533.932,976,527,0,0,0,1,0,80.9747,7248
024,15,315156,500,100,546.488,745.653,509.812,744,497,1,1,1,NA,NA,12.9179,6770
024,16,326644,200,25,278.135,461.637,445.633,433,448,0,1,1,0,1,28.7344,6824
024,17,337621,500,25,507.771,698.158,638.337,771,698,0,0,0,1,0,94.158,6160
024,18,348868,500,50,587.3,772.247,672.114,695,671,0,1,0,0,1,77.2553,3938
024,19,358029,500,25,472.514,634.412,725.89,615,739,1,1,0,NA,NA,23.4243,3470
024,20,366173,200,50,344.018,529.566,441.335,470,448,0,1,1,0,1,59.9373,3368
024,21,373956,800,100,548.696,745.69,597.354,926,646,0,0,0,1,0,186.757,3002
024,22,381453,800,50,703.26,884.772,700.192,963,727,0,0,0,1,0,82.6937,3806
024,23,390012,500,100,600.951,788.18,416.766,751,418,1,1,1,NA,NA,37.2001,2391
024,24,397124,500,50,539.597,711.712,368.783,780,366,0,0,0,1,0,68.3444,2870
024,25,405211,200,25,352.083,543.288,461.797,469,483,0,1,1,0,1,77.2545,2936
024,26,412285,200,100,407.672,537.976,312.033,482,378,1,1,0,NA,NA,86.5158,2071
024,27,418987,800,25,703.275,887.907,393.781,1074,391,0,0,0,1,0,186.114,4153
024,28,428012,500,25,461.126,648.07,648.951,615,661,0,1,0,0,1,35.1961,11072
024,29,443427,200,25,304.314,440.888,725.956,373,704,0,1,0,0,1,71.3507,3854
024,30,451396,800,50,505.478,692.19,655.14,908,683,0,0,0,1,0,217.601,3878
024,31,460061,800,25,682.864,876.492,446.931,1045,435,0,0,0,1,0,168.93,7369
024,32,471989,800,100,793.094,992.688,565.373,1061,579,1,1,0,NA,NA,69.6577,5027
024,33,482077,500,50,503.246,697.718,614.384,619,616,0,1,1,0,1,78.7348,10295
024,34,496901,200,100,113.318,310.632,515.473,303,518,1,1,1,NA,NA,8.03947,3262
024,35,503933,500,100,546.473,701.78,323.553,729,343,1,1,0,NA,NA,33.453,4623
024,36,513268,200,50,298.578,469.117,410.676,461,417,1,1,1,NA,NA,10.2899,3846
024,37,521109,200,25,241.725,358.586,722.432,310,662,0,1,1,0,1,77.5413,4496
024,38,529373,800,25,583.907,779.759,609.474,910,651,0,0,0,1,0,136.701,9542
024,39,543748,800,100,669.215,862.97,631.209,972,671,0,0,0,1,0,116.064,3471
024,40,552268,200,50,262.154,452.208,611.526,446,626,1,1,0,NA,NA,15.7489,7944
024,41,564532,500,25,408.87,577.747,383.532,624,384,0,0,0,1,0,46.2556,4246
024,42,573164,500,50,484.98,665.009,677.742,654,681,1,1,1,NA,NA,11.4807,7801
024,43,586749,200,100,211.049,303.391,723.989,307,732,1,1,1,NA,NA,8.78662,6262
024,44,597245,800,50,711.292,911.145,554.482,1005,572,0,0,0,1,0,95.4758,8848
024,45,611148,500,100,518.045,710.941,454.498,775,451,1,1,0,NA,NA,64.1547,9758
