subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
028,1,86604,200,50,288.302,486.153,504.865,489,501,1,1,1,NA,NA,4.80015,5995
028,2,97253,500,25,429.314,568.635,319.958,658,342,0,0,0,1,0,92.0428,10608
028,3,114317,800,50,395.237,588.619,612.026,916,723,0,0,0,1,0,345.679,5704
028,4,124021,200,100,456.66,635.123,678.586,442,648,0,1,0,0,1,195.53,4351
028,5,133004,500,100,322.41,516.486,601.519,745,649,0,0,0,1,0,233.394,3494
028,6,140486,800,100,531.695,731.614,549.279,947,564,0,0,0,1,0,215.889,2886
028,7,147773,500,50,627.109,826.342,509.001,724,500,0,1,1,0,1,102.737,5096
028,8,157325,800,25,893.147,1092.77,514.023,965,507,0,1,1,0,1,127.963,5641
028,9,167964,200,25,159.879,306.634,420.876,317,410,1,1,1,NA,NA,15.0248,10575
028,10,181781,200,100,361.123,490.915,753.959,475,734,1,1,1,NA,NA,25.5276,3962
028,11,189684,800,50,631.721,831.654,530.812,978,520,0,0,0,1,0,146.745,5343
028,12,199885,200,50,194.027,366.314,639.931,358,680,1,1,0,NA,NA,40.922,5568
028,13,209069,500,50,669.14,830.107,314.803,738,348,0,1,1,0,1,97.9066,5574
028,14,219149,800,25,723.759,923.388,563.155,1028,555,0,0,0,1,0,104.929,5169
028,15,229204,200,25,310.01,484.656,417.211,444,435,0,1,1,0,1,44.3777,2415
028,16,235477,500,100,510.063,696.991,654.739,717,704,1,1,0,NA,NA,53.1695,4584
028,17,244302,800,100,590.723,779.539,654.402,966,698,0,0,0,1,0,191.49,3174
028,18,251973,500,25,530.457,722.398,447.887,637,447,0,1,1,0,1,85.4029,4438
028,19,260611,500,50,319.075,515.147,490.086,630,487,0,0,0,1,0,114.895,5481
028,20,269861,500,25,503.231,679.051,694.114,663,713,1,1,0,NA,NA,24.7856,3738
028,21,280764,800,50,718.036,902.776,392.756,974,365,0,0,0,1,0,76.4406,4433
028,22,290228,500,100,479.392,679.319,548.367,753,570,1,1,0,NA,NA,76.7908,2369
028,23,296709,800,25,1001.17,1195.06,650.442,1096,630,0,1,1,0,1,101.146,5415
028,24,307189,800,100,524.779,718.555,459.415,1043,380,0,0,0,1,0,334.023,3643
028,25,315046,200,25,432.794,627.661,606.46,381,575,0,1,1,0,1,248.659,2288
028,26,321293,200,100,306.622,502.985,492.915,455,479,1,1,0,NA,NA,49.9617,2009
028,27,327044,200,50,496.386,652.882,743.217,490,714,0,1,0,0,1,165.482,2480
028,28,333652,500,100,415.671,615.669,541.209,638,498,1,1,0,NA,NA,48.6385,2103
028,29,339796,800,100,664.626,854.191,422.685,1091,379,0,0,0,1,0,240.805,3905
028,30,348516,200,100,281.537,462.837,640.894,378,643,1,1,0,NA,NA,84.8633,3802
028,31,356277,800,25,617.992,817.323,511.248,908,504,0,0,0,1,0,90.9662,4680
028,32,365462,800,50,735.147,929.134,446.165,1010,429,0,0,0,1,0,82.6674,4718
028,33,375116,200,25,165.613,329.91,437.281,375,403,0,0,0,1,0,56.642,10416
028,34,388620,500,50,391.843,588.34,592.276,664,609,0,0,0,1,0,77.4864,4607
028,35,397245,200,50,206.487,352.643,400.943,378,361,1,1,0,NA,NA,47.3115,5085
028,36,405667,500,25,375.918,572.411,591.235,667,583,0,0,0,1,0,94.9472,3192
028,37,413606,200,100,283.806,480.312,495.603,459,448,1,1,0,NA,NA,52.1559,5146
028,38,422629,800,50,789.708,986.289,613.403,1046,615,0,0,0,1,0,59.7324,4960
028,39,432588,500,50,350.937,549.321,573.636,671,566,0,0,0,1,0,121.918,4943
028,40,441405,200,25,279.239,379.491,326.091,352,366,0,1,1,0,1,48.4613,6815
028,41,451934,800,100,737.417,937.105,561.448,955,546,1,1,0,NA,NA,23.6404,4728
028,42,461357,800,25,682.894,874.486,646.828,945,655,0,0,0,1,0,70.9856,6010
028,43,472237,500,100,439.534,639.517,536.164,737,501,0,0,0,0,0,103.632,5605
028,44,482205,500,25,500.909,677.285,387.985,762,364,0,0,0,1,0,88.0444,6425
028,45,492798,200,50,229.283,357.828,706.316,304,658,0,1,1,0,1,72.3317,5904
