subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
021,1,88527,500,100,610.061,788.345,378.679,677,368,0,1,0,0,1,111.856,4057
021,2,97725,200,50,200.791,400.722,534.744,312,532,0,1,1,0,1,88.7647,2534
021,3,105246,800,50,648.738,839.527,431.067,910,428,0,0,0,1,0,70.54,3663
021,4,113511,800,25,530.487,723.212,452.444,963,391,0,0,0,1,0,247.535,3903
021,5,122576,200,100,218.983,408.462,607.063,326,591,1,1,1,NA,NA,84.0116,4631
021,6,131255,500,25,398.633,597.215,573.588,785,574,0,0,0,1,0,187.785,3504
021,7,139910,500,50,483.836,683.67,552.665,725,529,1,1,0,NA,NA,47.626,2104
021,8,146814,800,100,558.903,755.311,603.27,1055,665,0,0,0,1,0,305.981,3416
021,9,158288,200,25,217.881,413.878,498.426,386,488,0,1,1,0,1,29.7636,3183
021,10,165270,800,100,672.559,870.782,491.133,914,475,1,1,0,NA,NA,46.1315,2815
021,11,172846,800,25,450.963,642.426,627.335,921,675,0,0,0,1,0,282.623,3256
021,12,180262,200,25,165.643,352.663,604.278,354,603,1,1,1,NA,NA,1.84971,4538
021,13,188023,800,50,-0,200,540,993,393,0,0,0,1,0,806.51,394
021,14,193150,500,25,510.034,691.878,405.13,725,380,0,0,0,1,0,41.5759,5280
021,15,202928,200,50,204.186,394.193,476.903,429,448,1,1,0,NA,NA,45.2429,2134
021,16,208632,500,100,818.176,1009.54,421.42,647,416,0,1,0,0,1,362.578,2791
021,17,216910,500,50,397.481,597.373,530.751,776,531,0,0,0,1,0,178.627,3098
021,18,224757,200,100,253.123,317.532,315.818,307,344,1,1,1,NA,NA,30.0851,4208
021,19,232629,500,50,346.368,530.337,644.155,706,693,0,0,0,1,0,182.327,4320
021,20,241575,200,100,259.984,444.818,627.497,416,606,1,1,1,NA,NA,35.953,2746
021,21,247942,800,100,471.385,666.207,609.675,1031,627,0,0,0,1,0,365.204,2559
021,22,254741,200,25,162.138,342.037,461.807,324,454,1,1,1,NA,NA,19.654,3850
021,23,261687,800,50,774.977,968.347,641.155,1027,660,0,0,0,1,0,61.6065,3528
021,24,270175,200,50,358.859,537.925,660.773,453,615,0,1,1,0,1,96.4751,2631
021,25,276822,500,100,427.108,624.502,587.115,629,578,1,1,1,NA,NA,10.1649,1297
021,26,282120,800,25,663.547,855.377,436.198,948,406,0,0,0,1,0,97.4212,3106
021,27,291230,500,25,446.321,640.622,611.102,603,592,0,1,1,0,1,42.1933,3735
021,28,299263,500,50,560.098,760.038,531.854,614,527,0,1,1,0,1,146.119,3057
021,29,307295,800,100,514.635,714.458,553.472,943,560,0,0,0,1,0,228.635,7032
021,30,318766,200,100,215.676,415.471,549.408,424,536,1,1,0,NA,NA,15.8905,2345
021,31,324767,200,50,350.832,548.091,583.768,419,567,0,1,1,0,1,130.176,1736
021,32,330343,500,25,392.949,589.282,593.556,788,622,0,0,0,1,0,200.743,1614
021,33,336230,500,100,529.414,728.841,564.631,702,597,1,1,0,NA,NA,42.0496,2071
021,34,342560,800,50,712.449,906.621,630.938,1048,691,0,0,0,1,0,153.608,3289
021,35,350654,200,25,236.031,331.987,344.322,304,383,0,1,1,0,1,47.7416,11527
021,36,365968,800,25,726.012,905.953,370.516,996,373,0,0,0,1,0,90.0817,3549
021,37,374359,200,100,294.103,463.203,408.772,468,371,1,1,0,NA,NA,38.0752,2280
021,38,380678,800,50,840.833,1040.66,557.12,1083,560,1,1,0,NA,NA,42.4393,2817
021,39,389231,200,25,296.348,492.964,495.345,421,498,0,1,1,0,1,72.0128,2408
021,40,395758,500,25,271.322,470.148,514.781,613,501,0,0,0,1,0,143.515,3119
021,41,402526,800,25,838.528,1036.49,481.507,1046,491,1,1,1,NA,NA,13.4405,4529
021,42,411863,200,50,369.04,547.872,663.188,490,648,0,1,1,0,1,59.832,3056
021,43,418919,500,50,465.698,648.029,412.939,682,421,1,1,0,NA,NA,34.9145,2087
021,44,425167,500,100,470.241,666.736,482.692,615,477,1,1,1,NA,NA,52.0483,2743
021,45,432079,800,100,551.008,741.782,439.587,904,400,0,0,0,1,0,166.979,1472
