subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
033,1,78312,500,100,600.996,783.144,394.606,784,419,1,1,0,NA,NA,24.409,5994
033,2,89617,500,50,607.772,785.193,375.877,729,381,0,1,1,0,1,56.4256,4168
033,3,98953,800,100,734.02,921.729,673.765,907,672,1,1,1,NA,NA,14.8345,4713
033,4,108851,200,25,322.41,391.777,280.829,304,357,0,0,0,0,1,116.219,10470
033,5,123097,200,50,441.801,496.576,867.461,390,720,0,1,0,0,1,181.943,7096
033,6,134513,800,25,623.71,808.13,678.536,1028,704,0,0,0,1,0,221.339,2664
033,7,141704,800,50,773.833,972.887,578.251,1094,599,0,0,0,1,0,122.877,3921
033,8,150401,200,100,143.938,334.676,590.8,323,603,1,1,0,NA,NA,16.8866,1784
033,9,156183,500,25,552.142,732.488,393.995,764,430,0,0,0,1,0,47.8474,4231
033,10,165177,500,100,556.65,756.591,548.096,759,590,1,1,0,NA,NA,41.9734,2447
033,11,172642,800,50,735.133,924.695,663.44,1003,731,0,0,0,1,0,103.422,7024
033,12,184424,200,50,472.484,659.429,650.299,413,602,0,1,1,0,1,251.118,2441
033,13,191191,200,100,284.896,484.625,552.427,468,558,1,1,1,NA,NA,17.534,1886
033,14,196730,500,25,533.871,730.078,603.521,650,607,0,1,1,0,1,80.154,7816
033,15,208896,800,100,653.324,848.683,462.267,953,412,0,0,0,1,0,115.797,1935
033,16,215664,500,50,459.998,633.164,385.189,647,403,1,1,0,NA,NA,22.5534,1456
033,17,221472,800,25,859.023,1058.89,554.992,956,601,0,0,0,0,1,112.71,4352
033,18,230552,200,25,280.358,427.292,704.13,302,627,0,1,1,0,1,147.13,3203
033,19,237240,200,50,490.779,659.198,366.789,488,390,0,1,0,0,1,172.764,1615
033,20,243033,800,50,716.984,891.462,350.405,942,371,0,0,0,1,0,54.5731,2304
033,21,250344,500,50,456.6,650.978,611.428,641,635,1,1,0,NA,NA,25.597,2687
033,22,257201,200,100,428.159,620.528,620.474,489,621,0,1,0,0,1,131.529,1958
033,23,263537,500,100,344.033,535.66,464.561,650,428,0,0,0,1,0,120.043,1062
033,24,268608,800,100,778.332,977.489,503.788,1073,523,1,1,0,NA,NA,97.424,2527
033,25,276049,200,25,252.04,437.583,455.867,383,453,0,1,0,0,1,54.6583,3128
033,26,282696,800,25,909.064,1108.6,510.917,1080,514,0,1,1,0,1,28.7645,4961
033,27,292513,500,25,537.375,719.467,402.428,786,371,0,0,0,1,0,73.5825,2414
033,28,299130,500,25,523.647,718.336,465.614,603,495,0,1,1,0,1,119.021,2038
033,29,305441,500,50,579.454,779.157,558.538,611,553,0,1,1,0,1,168.248,1561
033,30,311553,200,25,440.675,602.053,720.409,487,687,0,1,0,0,1,119.806,1744
033,31,317736,800,25,1054.56,1239.58,717.077,1076,658,0,0,0,0,1,173.925,1838
033,32,324737,500,100,681.724,881.724,540,647,572,0,1,0,0,1,236.895,2607
033,33,331961,200,50,233.8,430.129,581.269,360,580,0,1,1,0,1,70.1404,1463
033,34,336833,800,50,866.998,1060.54,645.66,1036,727,0,0,0,0,0,84.9595,2291
033,35,343767,800,100,807.951,1004,619.778,989,684,1,1,0,NA,NA,65.9514,2039
033,36,351425,200,100,67.8094,267.671,544.337,355,569,1,1,0,NA,NA,90.7453,1359
033,37,356256,500,25,553.277,737.229,407.712,637,412,0,1,0,0,1,100.321,1943
033,38,362561,200,25,379.277,549.127,391.805,468,428,0,1,1,0,1,88.8348,2508
033,39,369289,800,25,755.635,955.377,559.78,1059,619,0,0,0,1,0,119.352,1710
033,40,375689,800,50,748.765,948.382,563.955,1025,550,0,0,0,1,0,77.8787,3024
033,41,383352,200,100,420.271,596.572,679.136,416,701,0,1,0,0,1,181.89,1086
033,42,388594,200,50,436.171,622.594,647.98,457,646,0,1,0,0,1,165.606,3039
033,43,395792,500,50,514.575,697.427,671.735,690,670,1,1,1,NA,NA,7.62669,2918
033,44,403320,800,100,665.781,864.869,574.844,934,609,1,1,0,NA,NA,77.1088,2880
033,45,411120,500,100,428.204,621.698,465.643,652,460,1,1,0,NA,NA,30.8228,2071
