subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
042,1,105223,500,25,385.013,573.846,447.944,697,428,0,0,0,1,0,124.759,6562
042,2,116191,200,100,262.169,462.141,536.187,395,529,1,1,1,NA,NA,67.5247,4088
042,3,124639,500,100,554.366,714.601,333.827,674,371,1,1,0,NA,NA,55.0481,3414
042,4,132864,200,25,344.093,453.014,773.203,383,703,0,1,1,0,1,99.1485,3822
042,5,140767,800,25,798.739,980.798,708.339,1078,696,0,0,0,1,0,97.982,4456
042,6,150487,500,50,504.347,677.345,702.812,758,688,0,0,0,1,0,82.0035,3366
042,7,158255,800,50,897.703,1097.57,555.667,925,550,0,1,1,0,1,172.659,3910
042,8,167175,800,100,672.559,872.42,553.694,942,561,1,1,0,NA,NA,69.9628,3808
042,9,177591,200,50,466.901,516.433,196.684,414,364,0,1,0,0,1,196.182,2839
042,10,184782,200,25,471.445,644.403,697.371,458,646,0,1,1,0,1,193.352,5479
042,11,194577,500,25,684.034,805.824,222.385,701,352,0,0,0,0,1,166.698,4600
042,12,203783,800,100,780.664,980.664,540,1002,547,1,1,0,NA,NA,22.4554,2968
042,13,211992,200,50,612.35,733.837,839.984,436,706,0,1,0,0,1,326.587,4519
042,14,221166,800,25,877.236,1077.23,542.552,1076,547,1,1,1,NA,NA,4.61573,5159
042,15,232192,500,100,613.473,790.681,705.662,660,678,0,1,1,0,1,133.577,2455
042,16,240536,800,50,886.36,1072.89,693.915,1092,685,1,1,0,NA,NA,21.0836,3383
042,17,249040,500,50,776.09,908.072,222.275,737,376,0,0,0,0,1,229.994,2574
042,18,256424,200,100,278.179,459.992,638.935,395,623,1,1,1,NA,NA,66.9167,1944
042,19,262040,200,50,330.467,521.111,461.92,395,486,0,1,1,0,1,128.389,2320
042,20,268255,500,25,525.912,704.254,390.633,631,421,0,1,1,0,1,79.2991,5335
042,21,277775,800,25,915.945,1115.63,516.023,1078,526,0,1,1,0,1,38.9307,3504
042,22,286407,500,100,622.632,822.63,541.811,785,525,1,1,0,NA,NA,41.2141,1562
042,23,292408,800,100,809.096,997.999,406.461,1060,445,1,1,0,NA,NA,73.0025,2037
042,24,299096,200,100,188.327,354.894,647.121,333,687,1,1,0,NA,NA,45.4942,2464
042,25,304688,500,50,488.43,682.637,615.004,631,589,0,1,0,0,1,57.8146,1302
042,26,310751,200,25,231.511,430.797,521.836,424,520,1,1,1,NA,NA,7.04076,2128
042,27,316663,800,50,814.683,997.852,375.257,1018,435,0,0,0,0,0,63.0491,2024
042,28,323544,500,50,605.528,801.227,612.047,638,617,0,1,0,0,1,163.302,1943
042,29,329888,800,25,780.604,963.546,702.297,1030,706,0,0,0,1,0,66.5573,2062
042,30,336615,800,50,699.912,899.885,546.108,938,525,1,1,0,NA,NA,43.5691,2785
042,31,344152,800,100,806.718,1006.72,540,1011,498,1,1,0,NA,NA,42.2178,1063
042,32,349984,500,25,567.966,766.907,505.326,661,508,0,1,1,0,1,105.941,11472
042,33,366272,200,100,477.074,635.263,344.689,465,398,0,1,0,0,1,178.414,3136
042,34,373760,500,100,547.562,747.228,559.11,766,596,1,1,0,NA,NA,41.3918,1735
042,35,382119,200,25,270.175,447.453,431.548,462,441,1,1,0,NA,NA,17.3486,2806
042,36,388576,200,50,293.999,466.453,664.249,376,637,0,1,1,0,1,94.4686,1504
042,37,393775,800,100,957.96,1148.64,673.322,983,693,0,1,0,0,1,166.802,1632
042,38,400319,800,25,748.825,942.418,442.259,1053,470,0,0,0,1,0,114.008,2115
042,39,407079,800,50,876.09,1072.53,461.105,1093,486,1,1,0,NA,NA,32.2297,3184
042,40,415207,500,25,522.574,674.253,759.471,617,723,0,1,1,0,1,67.8828,5953
042,41,425439,200,100,234.878,434.042,520.21,431,509,1,1,1,NA,NA,11.6153,1792
042,42,430656,200,25,278.15,477.885,552.133,467,554,1,1,1,NA,NA,11.0439,3086
042,43,437336,500,100,516.913,714.387,591.04,678,575,1,1,1,NA,NA,39.766,1088
042,44,442623,500,50,455.517,643.239,434.951,609,444,1,1,1,NA,NA,35.4144,2438
042,45,449215,200,50,279.328,468.282,462.226,412,472,0,1,1,0,1,57.1247,1648
