subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
013,0,1,983,998,1,1,normal,748,753,339.485,2000,1,1128
013,0,2,725,723,1,1,normal,1044,700,319.828,2000,1,943
013,0,3,1038,687,1,1,normal,1001,403,286.4,2000,1,918
013,0,4,1010,420,1,1,normal,1019,703,283.143,2000,1,554
013,0,5,1004,696,1,1,normal,974,406,291.548,2000,1,733
013,0,6,974,420,1,1,normal,704,536,293.864,2000,1,362
013,0,7,652,536,1,1,normal,909,754,337.006,2000,1,512
013,0,8,914,762,1,1,normal,758,495,309.233,2000,1,541
013,0,9,784,515,1,1,normal,1044,586,269.52,2000,1,536
013,0,10,1042,592,1,1,normal,1266,384,305.68,2000,1,769
013,0,11,1257,396,1,1,normal,1067,609,285.428,2000,1,298
013,0,12,1029,670,1,1,normal,773,546,284.45,2000,1,557
013,0,13,775,560,1,1,normal,728,250,313.543,2000,1,924
013,0,14,722,269,1,1,normal,911,487,288.522,2000,1,526
013,0,15,918,502,1,1,normal,1204,551,290.167,2000,1,1213
013,0,16,1222,556,1,1,normal,1135,259,309.48,2000,1,732
013,0,17,1117,265,1,1,normal,1263,531,303.434,2000,1,488
013,0,18,1282,527,1,1,normal,994,663,318.496,2000,1,733
013,0,19,1009,671,1,1,normal,714,556,316.623,2000,1,562
013,0,20,715,570,1,1,normal,898,792,287.703,2000,1,737
013,0,21,911,783,1,1,normal,661,608,305.164,2000,1,363
013,0,22,660,599,1,1,normal,837,365,293.402,2000,1,541
013,0,23,820,355,1,1,normal,951,643,316.394,2000,1,594
013,0,24,935,647,1,1,normal,822,372,297.311,2000,1,815
013,0,25,811,373,1,1,normal,1077,529,308.37,2000,1,834
013,0,26,1091,538,1,1,normal,932,267,314.201,2000,1,611
013,0,27,941,257,1,1,normal,904,566,311.207,2000,1,787
013,0,28,920,572,1,1,normal,838,273,310.04,2000,1,619
013,0,29,841,287,1,1,normal,1073,459,288.804,2000,1,337
013,0,30,1102,455,1,1,normal,832,281,321.21,2000,1,497
013,1,1,954,987,1,-1,MODIFIED1,959,240,747.017,2000,0,2013
013,1,2,1071,1079,1,-1,MODIFIED1,881,529,581.893,2000,0,2000
013,1,3,1117,1079,1,-1,MODIFIED1,897,829,333.017,2000,0,2007
013,1,4,913,21,1,-1,MODIFIED1,1180,729,756.672,2000,0,2009
013,1,5,1270,376,1,-1,MODIFIED1,901,620,442.377,2000,0,2002
013,1,6,916,568,1,-1,MODIFIED1,614,530,304.381,2000,0,2010
013,1,7,688,501,1,-1,MODIFIED1,813,755,283.092,2000,0,2010
013,1,8,669,315,1,-1,MODIFIED1,1113,754,624.385,2000,0,2006
013,1,9,1111,296,1,-1,MODIFIED1,851,607,405.365,2000,1,801
013,1,10,847,512,1,-1,MODIFIED1,1139,521,292.139,2000,0,2010
013,1,11,1224,552,1,-1,MODIFIED1,1095,818,295.63,2000,1,618
013,1,12,1098,247,1,-1,MODIFIED1,796,798,628.335,2000,0,2004
013,1,13,763,253,1,-1,MODIFIED1,936,532,328.283,2000,1,1183
013,1,14,941,566,1,-1,MODIFIED1,794,797,273.807,2000,1,1525
013,1,15,808,279,1,-1,MODIFIED1,1094,782,578.623,2000,0,2007
013,1,16,831,339,1,-1,MODIFIED1,1259,531,469.093,2000,0,2008
013,1,17,1254,477,1,-1,MODIFIED1,1046,320,260.601,2000,0,2008
013,1,18,1109,791,1,-1,MODIFIED1,749,362,560.037,2000,0,2009
013,1,19,839,1079,1,-1,MODIFIED1,607,626,508.953,2000,0,2008
