subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
041,1,94042,200,50,298.638,493.948,592.713,489,586,1,1,1,NA,NA,8.33986,6211
041,2,104425,500,100,324.679,523.274,570.179,626,584,0,0,0,1,0,103.652,3632
041,3,112259,800,100,669.2,841.642,349.937,922,367,1,1,0,NA,NA,82.1496,4079
041,4,121553,500,50,664.641,830.295,750.894,763,699,0,1,0,0,1,84.9801,6902
041,5,133259,200,25,340.688,535.851,597.207,481,585,0,1,1,0,1,56.1924,5774
041,6,143122,800,25,779.475,979.357,553.604,962,536,1,1,0,NA,NA,24.7214,4926
041,7,153289,800,50,735.103,930.132,625.34,1015,629,0,0,0,1,0,84.9468,7983
041,8,166211,200,100,182.639,321.02,403.212,332,410,1,1,1,NA,NA,12.9089,4495
041,9,174450,500,25,711.233,911.04,556.55,782,551,0,1,1,0,1,129.159,4292
041,10,183537,500,25,429.344,629.227,530.01,704,536,0,0,0,1,0,75.0122,4232
041,11,191977,200,100,230.329,397.431,658.628,412,647,1,1,0,NA,NA,18.6408,5791
041,12,201385,500,100,406.639,605.386,508.095,639,503,1,1,0,NA,NA,33.9984,2724
041,13,208883,800,25,771.457,965.977,448.211,1014,464,0,0,0,1,0,50.5519,7535
041,14,221314,200,25,284.941,474.355,463.054,461,476,1,1,1,NA,NA,18.5995,7630
041,15,233001,800,50,463.426,659.806,482.185,917,459,0,0,0,1,0,258.237,5262
041,16,242418,800,100,669.259,862.193,636.997,941,616,1,1,0,NA,NA,81.5561,3559
041,17,251001,500,50,493.025,692.816,525.661,711,516,1,1,0,NA,NA,20.5905,6841
041,18,262338,200,50,369.1,527.89,709.478,478,646,0,1,0,0,0,80.7369,4943
041,19,271409,200,100,172.461,372.251,548.525,394,542,1,1,0,NA,NA,22.7071,1599
041,20,276138,500,50,495.316,690.086,468.213,693,471,1,1,1,NA,NA,4.03229,5488
041,21,285826,200,25,290.634,490.357,552.677,474,536,1,1,1,NA,NA,23.3601,3695
041,22,293385,500,25,560.068,757.489,593.68,775,565,0,0,0,0,0,33.6031,5008
041,23,302865,200,50,270.19,467.105,580.714,441,569,1,1,1,NA,NA,28.6129,6095
041,24,313035,800,100,790.807,983.738,645.501,1009,634,1,1,0,NA,NA,27.7573,5648
041,25,324010,500,100,512.312,706.004,459.857,661,464,1,1,1,NA,NA,45.1945,4664
041,26,333419,800,50,622.617,819.751,480.325,916,475,0,0,0,1,0,96.3962,7927
041,27,347122,800,25,1014.83,1203.69,389.998,1090,407,0,1,1,0,1,114.95,8233
041,28,360730,800,25,844.223,1007.33,786.827,1037,732,0,0,0,1,0,62.338,9473
041,29,375347,200,100,294.103,453.841,688.531,492,683,1,1,0,NA,NA,38.5577,10568
041,30,389794,500,25,696.549,869.566,731.995,796,678,0,0,0,0,1,91.2549,8352
041,31,402865,200,25,107.663,302.959,571.478,324,572,1,1,0,NA,NA,21.0477,3616
041,32,409369,800,50,588.511,765.713,702.215,964,716,0,0,0,1,0,198.766,7985
041,33,421906,800,100,979.606,1177.41,605.491,1090,592,1,1,1,NA,NA,88.4489,5809
041,34,432746,500,100,560.098,712.991,764.832,664,728,1,1,1,NA,NA,61.2921,6736
041,35,444058,500,50,612.305,812.046,522.191,730,527,0,1,1,0,1,82.1872,4206
041,36,453010,200,50,348.57,474.677,325.399,445,376,0,1,0,0,0,58.6617,5750
041,37,463401,500,50,498.633,688.331,640.832,636,632,0,1,1,0,1,53.0714,14311
041,38,483708,500,25,475.975,672.256,480.619,657,466,1,1,0,NA,NA,21.1301,7014
041,39,495257,200,100,238.307,404.626,417.857,369,437,1,1,1,NA,NA,40.4428,4382
041,40,503137,800,25,917.076,1100.73,712.367,1056,701,0,1,1,0,1,46.154,8487
041,41,516514,500,100,380.472,579.621,565.436,658,564,1,1,0,NA,NA,78.3925,3199
041,42,523833,200,25,304.239,503.301,516.13,472,511,0,1,1,0,1,31.7188,4719
041,43,532411,800,50,774.962,947.969,337.249,974,366,1,1,0,NA,NA,38.7848,5296
041,44,542466,200,50,308.781,456.991,711.176,473,700,1,1,0,NA,NA,19.5239,5558
041,45,551835,800,100,971.569,1159.16,385.222,1038,397,0,1,1,0,1,121.733,4914
