subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
018,1,74508,200,25,183.817,376.095,592.719,380,580,1,1,1,NA,NA,13.3053,7652
018,2,87798,200,50,120.08,310.805,586.275,301,594,1,1,1,NA,NA,12.4826,3918
018,3,95197,500,100,557.739,743.077,412.956,762,410,1,1,0,NA,NA,19.1525,3072
018,4,102908,500,50,613.517,785.656,357.215,741,359,1,1,1,NA,NA,44.6918,3727
018,5,112012,800,100,744.18,940.104,617.788,1082,630,0,0,0,1,0,142.421,6519
018,6,123150,800,25,802.186,1002.1,528.333,1015,515,1,1,0,NA,NA,18.5514,7175
018,7,135492,800,50,693.068,893.065,542.016,937,570,0,0,0,0,0,52.0903,6609
018,8,147316,500,25,616.855,816.789,548.971,721,543,0,1,1,0,1,95.9754,8815
018,9,161340,200,100,332.754,441.371,310.947,401,345,1,1,1,NA,NA,52.815,4127
018,10,169372,500,50,739.671,916.111,725.199,708,701,0,1,0,0,1,209.513,6766
018,11,181213,800,100,732.834,931.467,495.262,965,450,1,1,0,NA,NA,56.3302,5006
018,12,193356,500,25,625.956,820.601,458.296,745,463,0,1,1,0,1,75.747,6784
018,13,204934,800,50,778.302,977.746,569.425,1053,561,0,0,0,1,0,75.7245,5695
018,14,215525,500,100,644.228,833.096,659.243,669,642,0,1,1,0,1,164.999,3569
018,15,223717,200,100,329.25,458.269,335.788,413,360,1,1,1,NA,NA,51.3369,5231
018,16,232957,200,25,142.798,339.848,511.124,305,518,0,1,1,0,1,35.5197,3777
018,17,239964,200,50,183.743,367.857,614.735,351,598,1,1,1,NA,NA,23.7532,4255
018,18,247805,800,25,757.846,945.156,678.107,1031,684,0,0,0,1,0,86.0461,11009
018,19,263629,200,25,275.838,427.325,383.764,390,399,0,1,1,0,1,40.3153,6144
018,20,275075,200,50,194.057,393.991,534.92,389,522,1,1,1,NA,NA,13.8506,2719
018,21,281237,800,25,946.589,1141.11,641.683,1045,635,0,1,1,0,1,96.3437,12695
018,22,298956,800,100,863.665,1056.92,647.747,1086,616,1,1,0,NA,NA,43.0542,8055
018,23,311820,500,25,743.053,942.798,559.451,788,561,0,1,1,0,1,154.806,4784
018,24,341340,500,50,414.532,605.221,627.365,615,624,1,1,1,NA,NA,10.3417,9337
018,25,355541,500,100,295.181,481.519,451.238,678,342,0,0,0,1,0,224.806,4191
018,26,364629,800,50,668.045,867.491,512.802,928,511,0,0,0,1,0,60.5355,7584
018,27,376837,200,100,356.55,525.724,685.022,459,681,1,1,0,NA,NA,66.8454,4449
018,28,385814,500,25,457.772,650.348,457.887,682,466,0,0,0,1,0,32.6756,8641
018,29,398964,200,50,262.244,461.884,553.725,374,548,0,1,1,0,1,88.0705,4967
018,30,407565,800,25,698.726,896.068,600.898,1016,610,0,0,0,1,0,120.277,12519
018,31,425045,500,50,390.647,581.872,622.331,613,641,1,1,0,NA,NA,36.2968,3976
018,32,433205,500,100,627.154,825.626,583.748,748,602,1,1,0,NA,NA,79.7428,5328
018,33,444645,200,100,270.175,392.703,350.632,345,374,1,1,0,NA,NA,53.1191,2655
018,34,451213,200,25,416.765,581.225,708.405,470,669,0,1,1,0,1,117.999,12047
018,35,467427,800,100,906.771,1093.9,387.739,1038,421,1,1,0,NA,NA,65.0435,8759
018,36,481621,800,50,919.251,1119.19,550.696,1035,560,0,1,1,0,1,84.701,7839
018,37,494701,800,100,888.652,1087.15,591.671,1030,609,1,1,0,NA,NA,59.7182,9312
018,38,508854,200,50,498.707,628.963,285.638,485,342,0,1,0,0,1,154.603,8168
018,39,521179,500,50,435.045,611.343,398.363,650,398,1,1,0,NA,NA,38.6584,5217
018,40,530846,800,50,839.718,1017.64,348.725,1057,354,1,1,0,NA,NA,39.7091,14170
018,41,550060,800,25,841.948,1041.66,517.96,952,532,0,1,1,0,1,90.752,15343
018,42,570573,500,25,461.141,655.251,613.463,672,621,1,1,0,NA,NA,18.3664,7848
018,43,582749,200,25,523.632,653.478,801.816,463,700,0,1,1,0,1,215.983,10568
018,44,597549,500,100,470.286,659.433,640.453,676,653,1,1,0,NA,NA,20.7827,5063
018,45,607061,200,100,203.134,396.515,591.433,404,595,1,1,1,NA,NA,8.29184,4591
