subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
035,0,1,975,975,1,1,normal,1111,281,707.2,2000,1,1497
035,0,2,1127,276,1,1,normal,828,379,316.244,2000,1,322
035,0,3,813,395,1,1,normal,1128,375,315.634,2000,1,538
035,0,4,1147,378,1,1,normal,839,455,317.479,2000,1,651
035,0,5,834,469,1,1,normal,975,722,289.638,2000,1,610
035,0,6,957,734,1,1,normal,1047,431,316.084,2000,1,733
035,0,7,1042,434,1,1,normal,1168,706,299.767,2000,1,689
035,0,8,1148,704,1,1,normal,879,787,281.514,2000,1,508
035,0,9,880,779,1,1,normal,587,721,298.685,2000,1,589
035,0,10,597,700,1,1,normal,688,438,277.354,2000,1,463
035,0,11,760,502,1,1,normal,816,710,215.407,2000,1,1017
035,0,12,809,723,1,1,normal,765,414,312.117,2000,1,574
035,0,13,754,421,1,1,normal,800,712,294.613,2000,1,486
035,0,14,794,696,1,1,normal,1093,780,310.575,2000,1,912
035,0,15,1105,791,1,1,normal,1142,484,309.222,2000,1,431
035,0,16,1138,469,1,1,normal,1030,762,312.271,2000,1,622
035,0,17,1025,756,1,1,normal,1068,465,294.16,2000,1,575
035,0,18,1072,478,1,1,normal,1250,703,286.895,2000,1,533
035,0,19,1256,723,1,1,normal,951,722,305.002,2000,1,606
035,0,20,943,723,1,1,normal,1217,583,307.695,2000,1,321
035,0,21,1225,590,1,1,normal,1095,309,309.614,2000,1,629
035,0,22,1088,308,1,1,normal,796,328,292.684,2000,1,412
035,0,23,798,344,1,1,normal,1046,493,289.318,2000,1,725
035,0,24,1036,499,1,1,normal,771,373,293.43,2000,1,591
035,0,25,767,376,1,1,normal,957,609,300.648,2000,1,650
035,0,26,967,596,1,1,normal,664,676,313.383,2000,1,535
035,0,27,685,673,1,1,normal,928,819,283.487,2000,1,595
035,0,28,945,815,1,1,normal,846,531,300.761,2000,1,588
035,0,29,845,517,1,1,normal,1122,413,295.88,2000,1,572
035,0,30,1122,411,1,1,normal,934,647,301.728,2000,1,323
035,1,1,999,971,1,-1,MODIFIED1,727,350,677.956,2000,0,2012
