subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
026,1,89288,800,25,571.371,765.811,460.48,959,432,0,0,0,1,0,195.277,5218
026,2,98855,800,50,668.09,852.671,682.703,998,650,0,0,0,1,0,148.963,7222
026,3,111024,800,100,1037.48,1216.05,749.797,1041,691,0,1,0,0,1,184.66,4065
026,4,120455,500,100,457.727,636.941,676.371,678,720,1,1,0,NA,NA,59.9112,2625
026,5,128351,200,25,348.6,495.091,725.589,432,733,0,0,0,0,1,63.5247,6569
026,6,139113,200,50,249.666,381.6,368.669,331,389,0,1,0,0,1,54.532,7511
026,7,150455,500,25,540.775,739.668,574.583,787,572,0,0,0,1,0,47.4026,4903
026,8,159905,200,100,373.665,532.443,710.608,460,697,1,1,0,NA,NA,73.7099,1927
026,9,165832,500,50,504.362,688.297,666.282,747,616,0,0,0,1,0,77.2939,4328
026,10,174520,500,25,496.371,688.578,452.384,772,443,0,0,0,1,0,83.9485,5391
026,11,184286,800,50,736.26,932.226,616.96,900,584,1,1,0,NA,NA,46.0967,4849
026,12,193984,800,100,653.338,853.336,541.9,1094,528,0,0,0,1,0,241.065,3717
026,13,202241,500,100,680.599,866.935,675.69,791,644,1,1,0,NA,NA,82.2826,4195
026,14,213456,200,25,384.938,518.5,756.182,389,692,0,1,0,0,1,144.533,6248
026,15,223672,800,25,676.068,873.664,596.964,993,583,0,0,0,1,0,120.15,4793
026,16,233160,200,50,416.81,609.607,617.149,392,573,0,1,1,0,1,222.041,3687
026,17,240961,500,50,663.547,842.892,704.269,798,632,0,0,0,0,0,85.0773,4152
026,18,250105,200,100,263.299,362.706,332.99,306,394,1,1,1,NA,NA,83.2934,3189
026,19,256929,800,25,847.749,1047.39,564.657,1020,545,0,1,0,0,1,33.7133,5711
026,20,267464,800,100,791.995,963.803,330.569,984,394,1,1,0,NA,NA,66.5684,5935
026,21,278184,500,25,703.35,903.347,537.954,793,552,0,1,1,0,1,111.237,3799
026,22,286975,200,25,365.7,455.562,801.58,330,705,0,1,0,0,1,158.41,2999
026,23,295424,500,100,486.125,662.332,389.779,734,398,1,1,0,NA,NA,72.1376,2638
026,24,302560,800,50,550.964,738.588,423.881,955,403,0,0,0,1,0,217.417,9214
026,25,316263,200,100,440.675,635.448,472.33,467,480,0,1,0,0,1,168.622,2582
026,26,323064,200,50,253.167,427.222,651.643,306,636,0,1,0,0,1,122.227,1543
026,27,328112,500,50,544.101,743.512,514.686,675,494,0,1,0,0,1,71.5662,4174
026,28,336921,500,100,462.313,662.296,544.034,717,542,1,1,0,NA,NA,54.7421,1462
026,29,342623,800,50,702.149,896.663,452.403,1074,403,0,0,0,1,0,184.089,4425
026,30,351638,800,100,689.676,888.623,501.902,1095,472,0,0,0,1,0,208.532,5503
026,31,361624,500,25,543.027,682.398,290.66,679,341,0,0,0,0,0,50.4543,2690
026,32,368553,200,100,560.023,674.061,241.853,493,429,0,1,0,0,1,260.398,1382
026,33,374353,800,25,706.698,899.531,640.389,953,666,0,0,0,1,0,59.286,5327
026,34,384216,200,50,452.105,629.978,679.708,477,636,0,1,1,0,1,159.099,1838
026,35,391417,500,50,524.779,681.254,330.745,613,372,0,1,1,0,1,79.7533,2968
026,36,401552,200,25,270.16,469.83,553.354,341,544,0,1,1,0,1,129.169,2352
026,37,407768,200,25,471.4,641.065,706.371,477,674,0,0,0,0,1,167.228,3175
026,38,415256,800,100,810.12,1001.57,422.588,1083,399,1,1,0,NA,NA,84.7806,4368
026,39,424760,800,50,646.46,833.105,409.274,936,378,0,0,0,1,0,107.543,4688
026,40,433872,500,50,566.891,753.454,417.302,689,467,0,1,0,0,1,81.3888,3382
026,41,441609,200,100,233.815,409.249,644.328,324,648,1,1,0,NA,NA,85.328,1334
026,42,446687,500,100,374.814,571.748,492.158,645,448,1,1,0,NA,NA,85.5324,1735
026,43,452376,200,50,205.389,404.968,553.135,482,582,0,0,0,1,0,82.2621,1873
026,44,457503,800,25,543.057,742.779,557.374,1007,570,0,0,0,1,0,264.523,2484
026,45,464184,500,25,682.819,868.713,401.922,777,419,0,1,1,0,1,93.2891,1720
