subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
047,1,168838,500,25,697.69,884.872,673.126,716,650,0,1,1,0,1,170.448,7948
047,2,182286,200,50,158.728,357.953,555.673,377,570,1,1,0,NA,NA,23.8342,3433
047,3,191173,200,100,209.949,322.415,710.567,378,733,1,1,0,NA,NA,59.9414,6921
047,4,201519,800,25,489.634,686.646,485.987,1067,445,0,0,0,1,0,382.556,4410
047,5,210670,500,100,374.724,574.647,532.37,703,561,0,0,0,1,0,131.508,2737
047,6,217935,200,25,302.007,501.925,547.027,434,546,0,1,1,0,1,67.9329,3336
047,7,225310,800,100,918.208,1106.05,688.913,936,652,0,1,1,0,1,174.013,3255
047,8,233703,800,50,653.234,833.368,699.875,1071,712,0,0,0,1,0,237.942,4721
047,9,244078,500,50,677.208,840.313,760.477,664,725,0,1,0,0,1,179.847,3319
047,10,252166,500,100,413.483,606.559,615.351,697,607,1,1,0,NA,NA,90.8256,2833
047,11,260822,800,50,573.747,773.504,556.687,1034,580,0,0,0,1,0,261.537,2878
047,12,268501,800,100,778.287,974.484,463.151,1042,482,1,1,0,NA,NA,70.0979,5286
047,13,281574,500,50,613.503,811.01,595.248,718,599,0,1,1,0,1,93.0855,2576
047,14,288885,200,100,307.641,498.503,614.425,410,614,1,1,0,NA,NA,88.5041,2021
047,15,295798,800,25,785.163,978.741,439.78,995,446,1,1,0,NA,NA,17.4083,4615
047,16,307206,500,25,666.965,861.755,456.792,709,502,0,0,0,0,1,159.304,4671
047,17,316503,200,25,437.237,575.439,764.102,484,723,0,1,1,0,1,100.252,3808
047,18,327470,200,50,506.624,669.18,731.15,463,680,0,1,0,0,1,212.43,3801
047,19,337782,500,50,616.87,816.859,543.589,710,549,0,1,1,0,1,106.996,4873
047,20,347407,200,100,220.176,413.002,595.748,412,594,1,1,1,NA,NA,2.01429,1711
047,21,357302,500,100,531.68,729.081,592.498,737,615,1,1,0,NA,NA,23.8542,9809
047,22,373294,200,50,283.776,469.887,627.692,404,630,0,1,0,0,1,65.9274,3689
047,23,383478,800,100,851.14,1037.78,690.236,1047,688,1,1,1,NA,NA,9.49175,3185
047,24,392861,200,25,278.09,477.709,554.554,381,536,0,1,1,0,1,98.4725,3239
047,25,404038,800,25,738.514,920.066,704.036,992,720,0,0,0,1,0,73.6841,6599
047,26,417742,500,25,705.527,875.887,742.347,780,706,0,1,1,0,1,102.545,5055
047,27,430318,800,50,590.738,790.738,540,905,526,0,0,0,1,0,115.117,5352
047,28,440381,800,25,770.389,966.842,613.839,932,598,0,1,1,0,1,38.2732,3161
047,29,448959,200,50,193.953,321.179,388.563,307,399,1,1,1,NA,NA,17.6064,7359
047,30,462117,200,25,404.349,514.977,793.55,396,729,0,1,0,0,1,135.359,6711
047,31,474783,800,50,544.146,726.012,400.694,975,412,0,0,0,1,0,249.245,6960
047,32,486726,500,100,583.952,783.752,524.714,797,527,1,1,1,NA,NA,13.4441,3743
047,33,495037,500,25,333.793,494.722,383.294,620,382,0,0,0,1,0,125.285,3873
047,34,503598,800,100,602.132,799.19,480.545,909,499,0,0,0,1,0,111.35,4006
047,35,513046,500,50,555.47,743.666,653.908,642,651,0,1,0,0,1,101.707,7536
047,36,526406,200,100,348.57,543.097,601.527,370,571,0,1,1,0,1,175.768,2495
047,37,533685,500,25,477.014,666.877,442.181,703,455,0,0,0,1,0,38.3302,10562
047,38,548926,500,100,449.851,630.576,670.272,636,664,1,1,1,NA,NA,8.29211,4201
047,39,560286,200,25,247.398,410.941,410.735,398,426,1,1,1,NA,NA,20.0123,9702
047,40,574477,200,50,366.758,566.198,560.26,489,573,0,1,0,0,1,78.2421,4440
047,41,583374,800,50,610.061,795.6,407.959,945,412,0,0,0,1,0,149.455,14369
047,42,602653,500,50,539.627,715.121,379.229,697,416,1,1,0,NA,NA,40.9936,7233
047,43,614879,800,25,682.789,854.105,344.174,992,364,0,0,0,1,0,139.313,8998
047,44,629238,800,100,671.434,865.942,625.703,933,695,1,1,0,NA,NA,96.4304,5730
047,45,642159,200,100,415.686,587.641,690.097,458,648,0,1,1,0,1,136.305,6544
