subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
050,1,116587,800,25,598.663,790.452,441.192,967,422,0,0,0,1,0,177.588,7132
050,2,128108,800,100,813.553,989.387,343.184,906,341,1,1,0,NA,NA,83.416,5743
050,3,139381,200,25,126.927,291.56,627.905,322,635,0,0,0,1,0,31.2562,7391
050,4,150075,200,100,121.201,319.596,520.344,345,497,1,1,0,NA,NA,34.5006,3016
050,5,156180,500,50,337.195,537.189,541.962,642,551,0,0,0,1,0,105.2,2761
050,6,162803,500,100,803.345,937.644,858.189,665,718,0,1,0,0,1,306.574,6327
050,7,173900,500,25,487.315,664.332,392.11,697,383,0,0,0,1,0,33.9145,7745
050,8,186228,800,50,859.038,1049.23,410.555,1062,425,1,1,0,NA,NA,19.2805,6143
050,9,197427,200,50,246.242,391.816,385.593,425,357,1,1,0,NA,NA,43.8034,7641
050,10,208756,800,100,874.974,1074.79,522.185,932,541,0,1,0,0,1,144.027,2695
050,11,217668,500,100,485.01,680.092,471.103,632,457,1,1,0,NA,NA,50.1169,1945
050,12,224268,800,50,805.663,1005.65,535.313,917,533,0,1,1,0,1,88.6796,6311
050,13,237339,500,50,497.532,669.953,376.652,633,351,1,1,0,NA,NA,44.9834,5520
050,14,247396,500,25,408.81,601.299,618.005,631,620,0,0,0,1,0,29.7676,6607
050,15,258373,800,25,761.26,960.435,504.582,916,496,0,1,1,0,1,45.2566,6104
050,16,269589,200,25,240.556,423.3,629.465,389,634,0,1,0,0,1,34.599,6847
050,17,281805,200,100,362.241,544.836,429.064,407,444,0,1,0,0,1,138.643,1655
050,18,287451,200,50,236.031,427.075,475.601,355,469,0,1,0,0,1,72.3771,3400
050,19,294260,800,100,857.893,1057.71,557.467,1028,559,1,1,1,NA,NA,29.7544,4064
050,20,303573,500,100,429.269,624.736,477.785,768,418,0,0,0,1,0,155.238,1824
050,21,309754,500,25,721.535,880.847,301.126,710,350,0,1,1,0,1,177.7,5344
050,22,320148,200,25,356.639,491.545,745.409,448,716,0,1,1,0,1,52.5459,7065
050,23,331180,200,100,214.485,405.113,477.291,458,450,1,1,0,NA,NA,59.5128,2304
050,24,336826,800,25,896.527,1095.01,592.128,942,595,0,1,1,0,1,153.037,5033
050,25,346780,200,50,230.419,406.508,642.212,349,633,0,1,0,0,1,58.2413,6121
050,26,356693,800,50,751.08,950.267,574.944,910,573,1,1,1,NA,NA,40.3135,3175
050,27,364571,500,50,381.622,579.97,504.528,633,496,0,0,0,1,0,53.7117,2303
050,28,371060,200,25,122.383,286.538,626.538,315,679,0,0,0,1,0,59.6859,7609
050,29,381723,200,50,230.374,360.993,375.216,326,414,0,1,1,0,0,52.2366,3119
050,30,388500,500,100,404.349,580.762,403.917,621,342,1,1,0,NA,NA,73.8437,1782
050,31,394188,500,25,434.985,634.454,561.502,681,576,0,0,0,1,0,48.7521,4239
050,32,402563,800,100,699.912,897.249,601.001,948,630,1,1,0,NA,NA,58.4519,3216
050,33,410348,200,100,273.602,473.139,524.091,406,522,1,1,1,NA,NA,67.1718,1047
050,34,414973,500,50,463.441,661.905,577.705,702,586,1,1,0,NA,NA,40.9441,2888
050,35,422131,800,25,893.162,1091.94,586.745,1019,592,0,1,1,0,1,73.1275,4065
050,36,431116,800,50,672.634,861.724,419.347,1027,341,0,0,0,1,0,182.905,1919
050,37,439525,800,100,827.183,1026.83,515.942,918,492,0,1,0,0,1,111.436,5823
050,38,450340,500,50,503.246,687.216,413.997,789,340,0,0,0,1,0,125.839,3190
050,39,459499,200,25,373.65,539.1,383.074,456,400,0,1,0,0,1,84.8058,6023
050,40,469572,800,50,770.329,969.495,575.84,951,580,1,1,1,NA,NA,18.957,4446
050,41,478717,200,100,101.863,300.655,555.642,377,618,1,1,0,NA,NA,98.5752,1288
050,42,482852,800,25,770.374,958.278,404.02,1037,376,0,0,0,1,0,83.56,7072
050,43,495116,500,25,423.689,609.57,431.532,734,384,0,0,0,1,0,133.2,6272
050,44,505420,500,100,317.934,517.868,533.527,652,576,0,0,0,1,0,140.696,2527
050,45,511980,200,50,321.328,482.833,692.502,430,657,0,1,1,0,1,63.6537,4070
