subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
009,1,97197,200,50,101.908,271.428,467.314,301,440,1,1,0,NA,NA,40.256,5833
009,2,108102,800,50,802.171,998.251,460.793,1052,452,0,0,0,1,0,54.4636,9554
009,3,124671,500,100,781.702,966.46,386.382,738,403,0,1,0,0,1,229.063,6553
009,4,136302,200,25,207.69,387.975,628.321,365,607,0,1,1,0,0,31.344,4441
009,5,144918,500,50,398.662,573.008,399.3,667,383,0,0,0,1,0,95.3946,6161
009,6,156582,200,100,520.235,661.454,780.218,483,712,0,1,0,0,1,191.048,5425
009,7,166318,800,25,364.596,563.018,506.111,910,490,0,0,0,1,0,347.356,5305
009,8,178030,500,25,554.411,752.011,488.468,763,511,0,0,0,0,0,25.0694,4193
009,9,188085,800,100,745.383,945.181,522.656,1098,504,0,0,0,1,0,153.954,3585
009,10,197126,200,50,356.609,543.915,634.3,474,629,0,1,1,0,1,70.116,3849
009,11,205086,800,25,967.023,1163.58,621.479,1023,590,0,1,0,0,1,144.065,7048
009,12,218342,200,100,217.851,384.073,656.516,373,664,1,1,1,NA,NA,13.365,2520
009,13,225190,500,50,353.11,535.508,650.093,609,667,0,0,0,1,0,75.4113,6769
009,14,236742,800,100,631.721,829.773,490.436,932,459,0,0,0,1,0,106.951,4921
009,15,246750,200,25,400.922,509.361,795.018,383,713,0,1,0,0,1,150.645,5664
009,16,256718,500,25,319.075,517.128,504.802,663,493,0,0,0,1,0,146.349,7918
009,17,268918,800,50,747.682,945.204,479.17,1069,450,0,0,0,1,0,127.187,6559
009,18,280797,500,100,523.632,686.636,346.672,605,382,1,1,1,NA,NA,88.9521,2505
009,19,288535,200,50,195.151,336.378,679.589,304,683,1,1,0,NA,NA,32.5569,2521
009,20,296462,500,50,615.822,795.755,695.923,621,624,0,1,0,0,1,188.977,5223
009,21,306479,500,100,640.722,806.419,333.164,787,353,1,1,1,NA,NA,27.7589,6976
009,22,318729,800,25,705.557,903.382,595.357,1072,571,0,0,0,1,0,170.368,9201
009,23,333007,800,50,906.801,1077.25,310.402,1059,365,0,1,0,0,0,57.5678,8321
009,24,347094,800,100,768.043,967.104,577.965,1012,582,1,1,0,NA,NA,45.0771,5368
009,25,357941,200,25,281.552,461.961,643.189,431,654,0,1,0,0,1,32.7938,3792
009,26,366470,200,100,280.432,479.293,514.746,369,515,0,1,1,0,1,110.293,3552
009,27,375814,500,25,563.517,746.778,403.673,757,352,0,0,0,0,0,52.6744,3655
009,28,384614,500,25,618.112,817.944,554.383,764,535,0,1,0,0,1,57.3209,11190
009,29,400790,200,25,288.392,425.175,720.184,362,719,0,0,0,0,1,63.1857,4345
009,30,408958,200,50,358.799,435.393,269.211,329,385,0,1,1,0,1,157.247,5134
009,31,418454,800,100,281.567,474.35,603.339,939,698,0,0,0,1,0,474.194,2096
009,32,424607,800,25,790.837,979.991,670.526,1071,691,0,0,0,1,0,93.2839,4569
009,33,434486,500,50,713.575,886.502,345.308,799,360,0,1,1,0,1,88.7264,7471
009,34,446950,200,100,196.32,373.873,448.843,352,459,1,1,1,NA,NA,24.1165,3766
009,35,454599,800,50,730.639,929.144,493.274,1010,499,0,0,0,1,0,81.0588,5367
009,36,464855,500,100,414.562,598.168,655.427,726,738,0,0,0,1,0,152.181,3648
009,37,472942,800,50,698.771,891.393,438.726,906,440,1,1,0,NA,NA,14.6621,7112
009,38,485879,800,100,712.404,911.726,571.075,902,589,1,1,0,NA,NA,20.3939,6679
009,39,498798,200,100,312.23,421.422,760.137,386,725,1,1,1,NA,NA,49.8929,3591
009,40,506502,200,25,283.866,483.72,549.081,480,547,1,1,1,NA,NA,4.26297,4207
009,41,516423,500,25,374.754,532.411,713.042,607,734,0,0,0,1,0,77.4774,6840
009,42,527654,500,50,694.268,893.516,507.699,725,522,0,1,1,0,1,169.122,8110
009,43,540447,500,100,577.093,756.104,694.221,770,707,1,1,0,NA,NA,18.878,4591
009,44,551103,200,50,448.665,647.177,503.497,422,509,0,1,1,0,1,225.245,11880
009,45,567191,800,25,842.038,1038.16,620.706,1022,634,1,1,1,NA,NA,20.9265,8295
