subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
009,0,1,987,991,1,1,normal,751,323,708.463,2000,0,2003
009,0,2,987,991,1,1,normal,1001,490,501.196,2000,0,2005
009,0,3,1036,559,1,1,normal,1286,583,251.149,2000,1,1097
009,0,4,1292,593,1,1,normal,1007,693,302.035,2000,0,2013
009,0,5,1353,600,1,1,normal,1305,722,131.103,2000,1,499
009,0,6,1289,718,1,1,normal,1141,471,287.946,2000,1,628
009,0,7,1139,463,1,1,normal,987,728,305.498,2000,1,685
009,0,8,978,740,1,1,normal,1277,806,306.198,2000,1,465
009,0,9,1288,795,1,1,normal,1254,507,290,2000,1,675
009,0,10,1259,520,1,1,normal,984,638,299.247,2000,1,311
009,0,11,992,641,1,1,normal,845,371,307.423,2000,1,729
009,0,12,857,381,1,1,normal,978,641,286.777,2000,1,499
009,0,13,977,642,1,1,normal,1219,819,299.822,2000,1,594
009,0,14,1217,809,1,1,normal,1143,529,289.614,2000,1,574
009,0,15,1136,534,1,1,normal,1076,821,293.205,2000,1,582
009,0,16,1083,811,1,1,normal,847,626,299.868,2000,1,395
009,0,17,843,614,1,1,normal,810,328,287.898,2000,1,1016
009,0,18,829,326,1,1,normal,981,575,291.728,2000,1,494
009,0,19,993,570,1,1,normal,691,650,312.416,2000,1,586
009,0,20,692,659,1,1,normal,788,366,308.326,2000,1,898
009,0,21,784,366,1,1,normal,992,586,302.761,2000,1,536
009,0,22,992,583,1,1,normal,1279,498,299.323,2000,1,752
009,0,23,1258,506,1,1,normal,1269,798,292.207,2000,1,671
009,0,24,1274,790,1,1,normal,969,796,305.059,2000,1,454
009,0,25,968,804,1,1,normal,713,641,302.645,2000,1,1020
009,0,26,712,657,1,1,normal,1003,716,296.921,2000,1,669
009,0,27,1005,728,1,1,normal,1042,419,311.207,2000,1,536
009,0,28,1038,428,1,1,normal,1334,350,306.105,2000,1,672
009,0,29,1326,364,1,1,normal,1183,609,283.679,2000,1,747
009,0,30,1189,622,1,1,normal,1112,317,314.57,2000,1,593
009,1,1,974,983,1,-1,MODIFIED1,827,809,227.783,2000,0,2009
009,1,2,920,373,1,-1,MODIFIED1,574,648,441.974,2000,0,2005
009,1,3,1163,944,1,-1,MODIFIED1,812,466,593.03,2000,0,2004
009,1,4,818,456,1,-1,MODIFIED1,937,739,307.002,2000,0,2001
009,1,5,954,95,1,-1,MODIFIED1,991,444,350.956,2000,1,1266
009,1,6,975,643,1,-1,MODIFIED1,1057,736,123.988,2000,0,2004
009,1,7,1127,373,1,-1,MODIFIED1,886,490,267.899,2000,0,2007
009,1,8,982,718,1,-1,MODIFIED1,627,339,519.294,2000,0,2012
009,1,9,1502,160,1,-1,MODIFIED1,843,547,764.232,2000,1,886
009,1,10,844,519,1,-1,MODIFIED1,952,268,273.249,2000,1,1530
009,1,11,962,774,1,-1,MODIFIED1,1038,555,231.812,2000,1,1752
009,1,12,1032,522,1,-1,MODIFIED1,837,332,272.259,2000,1,1159
009,1,13,836,741,1,-1,MODIFIED1,1011,577,239.835,2000,0,2005
009,1,14,1004,626,1,-1,MODIFIED1,1259,408,335.483,2000,0,2004
009,1,15,1288,530,1,-1,MODIFIED1,970,488,320.762,2000,0,2001
009,1,16,968,364,1,-1,MODIFIED1,1249,597,365.034,2000,1,447
009,1,17,1278,476,1,-1,MODIFIED1,996,759,399.516,2000,0,2007
009,1,18,1172,444,1,-1,MODIFIED1,1193,532,90.471,2000,0,2006
009,1,19,1056,679,1,-1,MODIFIED1,1007,297,385.13,2000,0,2006
009,1,20,961,782,1,-1,MODIFIED1,1207,521,358.66,2000,1,1111
009,1,21,1203,547,1,-1,MODIFIED1,957,687,283.048,2000,0,2010
009,1,22,911,0,1,-1,MODIFIED1,886,395,395.79,2000,1,1814
009,1,23,874,683,1,-1,MODIFIED1,1186,388,429.382,2000,0,2005
009,1,24,1204,635,1,-1,MODIFIED1,893,451,361.354,2000,0,2009
009,1,25,1321,529,1,-1,MODIFIED1,1136,275,314.231,2000,1,1284
009,1,26,1113,734,1,-1,MODIFIED1,1344,492,334.552,2000,0,2007
009,1,27,1344,611,1,-1,MODIFIED1,1045,465,332.742,2000,0,2006
009,1,28,1058,438,1,-1,MODIFIED1,1196,724,317.553,2000,1,1077
009,1,29,1180,355,1,-1,MODIFIED1,902,664,415.65,2000,1,1325
009,1,30,889,378,1,-1,MODIFIED1,1162,514,305,2000,0,2004
009,2,1,978,980,1,-1,MODIFIED2,1123,791,238.214,2000,1,1331
009,2,2,1108,298,1,-1,MODIFIED2,1104,492,194.041,2000,1,793
009,2,3,1101,598,1,-1,MODIFIED2,808,543,298.117,2000,1,1765
009,2,4,812,528,1,-1,MODIFIED2,1000,774,309.613,2000,1,1848
009,2,5,979,347,1,-1,MODIFIED2,1029,475,137.419,2000,1,1012
009,2,6,1023,589,1,-1,MODIFIED2,730,456,321.773,2000,1,774
009,2,7,712,610,1,-1,MODIFIED2,1029,474,344.942,2000,1,906
009,2,8,1020,607,1,-1,MODIFIED2,869,728,193.499,2000,1,1458
009,2,9,875,366,1,-1,MODIFIED2,597,602,364.664,2000,1,1219
009,2,10,593,463,1,-1,MODIFIED2,859,747,389.117,2000,1,1645
009,2,11,871,335,1,-1,MODIFIED2,561,774,537.421,2000,1,920
009,2,12,555,308,1,-1,MODIFIED2,839,662,453.841,2000,1,1138
009,2,13,843,407,1,-1,MODIFIED2,1132,599,346.965,2000,1,1408
009,2,14,1115,475,1,-1,MODIFIED2,1355,800,404.011,2000,1,1547
009,2,15,1336,276,1,-1,MODIFIED2,1055,786,582.289,2000,0,2006
009,2,16,993,207,1,-1,MODIFIED2,1351,839,726.353,2000,1,1268
009,2,17,1352,290,1,-1,MODIFIED2,1053,800,591.186,2000,1,1560
009,2,18,1048,273,1,-1,MODIFIED2,1087,502,232.297,2000,1,1758
009,2,19,1112,541,1,-1,MODIFIED2,789,467,331.368,2000,1,1255
009,2,20,795,598,1,-1,MODIFIED2,1085,516,301.37,2000,1,1278
009,2,21,1095,571,1,-1,MODIFIED2,1229,780,248.268,2000,1,640
009,2,22,1218,281,1,-1,MODIFIED2,1282,484,212.85,2000,1,1951
009,2,23,1281,490,1,-1,MODIFIED2,1016,347,301.121,2000,0,2003
009,2,24,1018,703,1,-1,MODIFIED2,1130,624,137.058,2000,1,1062
009,2,25,1140,473,1,-1,MODIFIED2,944,389,213.242,2000,1,1382
009,2,26,939,677,1,-1,MODIFIED2,1226,286,485.026,2000,0,2003
009,2,27,1227,830,1,-1,MODIFIED2,941,379,534.038,2000,0,2011
009,2,28,942,658,1,-1,MODIFIED2,1162,582,232.757,2000,0,2005
009,2,29,1131,535,1,-1,MODIFIED2,882,475,256.127,2000,1,1339
009,2,30,901,565,1,-1,MODIFIED2,616,615,289.353,2000,1,935
009,3,1,945,990,1,-1,MODIFIED3,856,258,737.391,2000,1,1125
009,3,2,853,809,1,-1,MODIFIED3,1147,331,561.177,2000,1,876
009,3,3,1140,741,1,-1,MODIFIED3,1067,620,141.315,2000,1,1967
009,3,4,1080,473,1,-1,MODIFIED3,1319,784,392.227,2000,0,2004
009,3,5,1286,349,1,-1,MODIFIED3,1049,653,385.467,2000,1,1081
009,3,6,1039,426,1,-1,MODIFIED3,1348,636,373.605,2000,0,2008
009,3,7,1370,398,1,-1,MODIFIED3,1056,702,437.049,2000,0,2006
009,3,8,1071,446,1,-1,MODIFIED3,801,543,286.895,2000,0,2004
009,3,9,794,591,1,-1,MODIFIED3,621,303,335.966,2000,0,2009
009,3,10,617,749,1,-1,MODIFIED3,739,579,209.246,2000,1,1242
009,3,11,743,517,1,-1,MODIFIED3,728,279,238.472,2000,1,1351
009,3,12,725,785,1,-1,MODIFIED3,951,481,378.803,2000,1,1330
009,3,13,939,602,1,-1,MODIFIED3,745,699,216.899,2000,0,2007
009,3,14,791,307,1,-1,MODIFIED3,1003,546,319.476,2000,1,1355
009,3,15,999,537,1,-1,MODIFIED3,714,627,298.873,2000,1,1843
009,3,16,729,450,1,-1,MODIFIED3,957,450,228,2000,1,1362
009,3,17,945,620,1,-1,MODIFIED3,1003,747,139.617,2000,1,904
009,3,18,1006,341,1,-1,MODIFIED3,713,824,564.923,2000,1,1671
009,3,19,727,247,1,-1,MODIFIED3,650,530,293.288,2000,1,1443
009,3,20,651,538,1,-1,MODIFIED3,780,260,306.472,2000,0,2005
009,3,21,770,922,1,-1,MODIFIED3,712,552,374.518,2000,1,1431
009,3,22,716,516,1,-1,MODIFIED3,922,767,324.711,2000,1,1315
009,3,23,905,314,1,-1,MODIFIED3,1185,623,416.99,2000,1,1348
009,3,24,1169,463,1,-1,MODIFIED3,966,828,417.653,2000,1,1174
009,3,25,979,267,1,-1,MODIFIED3,813,570,345.492,2000,1,1259
009,3,26,812,497,1,-1,MODIFIED3,1046,759,351.283,2000,1,981
009,3,27,1044,298,1,-1,MODIFIED3,756,682,480,2000,1,1950
009,3,28,754,394,1,-1,MODIFIED3,685,390,69.1158,2000,1,1385
009,3,29,688,672,1,-1,MODIFIED3,691,690,18.2483,2000,1,1024
009,3,30,700,405,1,-1,MODIFIED3,828,423,129.259,2000,1,1024
009,4,1,978,982,1,-1,MODIFIED4,749,753,323.855,2000,0,2012
009,4,2,904,468,1,-1,MODIFIED4,1039,675,247.132,2000,1,1049
009,4,3,1032,389,1,-1,MODIFIED4,830,460,214.114,2000,1,985
009,4,4,813,614,1,-1,MODIFIED4,940,739,178.197,2000,1,1462
009,4,5,951,348,1,-1,MODIFIED4,1234,680,436.249,2000,1,1518
009,4,6,1224,399,1,-1,MODIFIED4,948,772,464.01,2000,1,1259
009,4,7,958,310,1,-1,MODIFIED4,1224,653,434.056,2000,1,768
009,4,8,1219,410,1,-1,MODIFIED4,1189,355,62.6498,2000,1,1287
009,4,9,1194,713,1,-1,MODIFIED4,1120,647,99.1564,2000,1,771
009,4,10,1139,434,1,-1,MODIFIED4,1350,839,456.668,2000,1,1005
009,4,11,1360,230,1,-1,MODIFIED4,1133,632,461.663,2000,1,1900
009,4,12,1128,430,1,-1,MODIFIED4,895,814,449.16,2000,1,1555
009,4,13,906,252,1,-1,MODIFIED4,600,759,592.187,2000,1,1593
009,4,14,600,325,1,-1,MODIFIED4,846,588,360.118,2000,1,1547
009,4,15,860,479,1,-1,MODIFIED4,1068,789,373.315,2000,1,654
009,4,16,1073,291,1,-1,MODIFIED4,1348,680,476.388,2000,1,1235
009,4,17,1334,404,1,-1,MODIFIED4,1076,807,478.511,2000,1,1818
009,4,18,1077,287,1,-1,MODIFIED4,1299,607,389.466,2000,1,1673
009,4,19,1301,468,1,-1,MODIFIED4,1250,311,165.076,2000,1,1420
009,4,20,1248,761,1,-1,MODIFIED4,1270,610,152.594,2000,1,867
009,4,21,1265,482,1,-1,MODIFIED4,1148,336,187.096,2000,1,1578
009,4,22,1160,733,1,-1,MODIFIED4,857,409,443.605,2000,1,1377
009,4,23,866,659,1,-1,MODIFIED4,1157,394,393.581,2000,1,961
009,4,24,1146,700,1,-1,MODIFIED4,903,555,282.973,2000,1,1030
009,4,25,898,528,1,-1,MODIFIED4,1131,750,321.828,2000,1,1400
009,4,26,1144,337,1,-1,MODIFIED4,835,701,477.469,2000,1,1125
009,4,27,807,409,1,-1,MODIFIED4,813,402,9.21954,2000,1,894
009,4,28,817,660,1,-1,MODIFIED4,840,700,46.1411,2000,1,666
009,4,29,849,379,1,-1,MODIFIED4,1140,714,443.741,2000,1,895
009,4,30,1125,373,1,-1,MODIFIED4,873,576,323.594,2000,1,766
009,5,1,962,983,1,-1,MODIFIED5,1203,365,663.329,2000,1,405
009,5,2,1248,654,1,-1,MODIFIED5,903,365,450.051,2000,1,1241
009,5,3,907,703,1,-1,MODIFIED5,766,631,158.319,2000,0,2008
009,5,4,855,0,1,-1,MODIFIED5,810,334,337.018,2000,1,1373
009,5,5,812,732,1,-1,MODIFIED5,861,630,113.159,2000,1,745
009,5,6,856,451,1,-1,MODIFIED5,1088,434,232.622,2000,1,1391
009,5,7,1103,626,1,-1,MODIFIED5,1312,634,209.153,2000,1,663
009,5,8,1314,440,1,-1,MODIFIED5,1110,413,205.779,2000,1,611
009,5,9,1117,649,1,-1,MODIFIED5,810,407,390.913,2000,1,430
009,5,10,818,669,1,-1,MODIFIED5,878,699,67.082,2000,1,1443
009,5,11,887,371,1,-1,MODIFIED5,601,813,526.46,2000,0,2006
009,5,12,632,163,1,-1,MODIFIED5,900,788,680.036,2000,1,750
009,5,13,891,268,1,-1,MODIFIED5,1027,516,282.843,2000,1,1185
009,5,14,1031,556,1,-1,MODIFIED5,755,641,288.792,2000,1,1342
009,5,15,756,428,1,-1,MODIFIED5,786,343,90.1388,2000,1,1591
009,5,16,789,720,1,-1,MODIFIED5,801,642,78.9177,2000,1,1276
009,5,17,806,446,1,-1,MODIFIED5,1040,825,445.418,2000,1,1089
009,5,18,1031,269,1,-1,MODIFIED5,994,528,261.63,2000,1,769
009,5,19,985,536,1,-1,MODIFIED5,715,419,294.26,2000,0,2005
009,5,20,717,642,1,-1,MODIFIED5,1008,355,408.718,2000,1,885
009,5,21,1010,718,1,-1,MODIFIED5,1059,651,83.006,2000,1,943
009,5,22,1041,412,1,-1,MODIFIED5,1345,561,338.551,2000,0,2000
009,5,23,1325,453,1,-1,MODIFIED5,1335,261,192.26,2000,1,1061
009,5,24,1331,801,1,-1,MODIFIED5,1216,536,288.877,2000,1,896
009,5,25,1230,551,1,-1,MODIFIED5,1043,291,320.264,2000,1,1438
009,5,26,1048,785,1,-1,MODIFIED5,1343,274,590.039,2000,1,1448
009,5,27,1337,795,1,-1,MODIFIED5,1051,346,532.35,2000,1,1330
009,5,28,1060,726,1,-1,MODIFIED5,752,329,502.467,2000,1,662
009,5,29,761,762,1,-1,MODIFIED5,1020,464,394.823,2000,1,776
009,5,30,1028,610,1,-1,MODIFIED5,724,414,361.707,2000,1,1855
009,6,1,937,997,1,-1,MODIFIED6,1254,485,602.19,2000,1,1514
009,6,2,1264,612,1,-1,MODIFIED6,996,638,269.258,2000,1,1435
009,6,3,994,426,1,-1,MODIFIED6,841,381,159.48,2000,1,1164
009,6,4,844,683,1,-1,MODIFIED6,1099,535,294.837,2000,1,954
009,6,5,1103,539,1,-1,MODIFIED6,1106,835,296.015,2000,1,1631
009,6,6,1107,233,1,-1,MODIFIED6,1079,536,304.291,2000,1,958
009,6,7,1067,540,1,-1,MODIFIED6,1039,833,294.335,2000,1,883
009,6,8,1052,244,1,-1,MODIFIED6,826,622,440.409,2000,1,709
009,6,9,843,463,1,-1,MODIFIED6,573,784,419.453,2000,1,1250
009,6,10,566,319,1,-1,MODIFIED6,639,491,186.85,2000,1,1210
009,6,11,634,574,1,-1,MODIFIED6,629,791,217.058,2000,1,1031
009,6,12,647,284,1,-1,MODIFIED6,873,616,401.622,2000,1,1050
009,6,13,868,452,1,-1,MODIFIED6,1079,399,217.555,2000,1,1317
009,6,14,1086,667,1,-1,MODIFIED6,1347,534,292.933,2000,1,1401
009,6,15,1332,544,1,-1,MODIFIED6,1125,736,282.335,2000,1,1541
009,6,16,1135,359,1,-1,MODIFIED6,1318,506,234.73,2000,1,1061
009,6,17,1307,571,1,-1,MODIFIED6,1057,357,329.084,2000,1,1222
009,6,18,1051,708,1,-1,MODIFIED6,1346,278,521.464,2000,1,1466
009,6,19,1358,790,1,-1,MODIFIED6,1048,249,623.523,2000,1,1093
009,6,20,1051,813,1,-1,MODIFIED6,1041,549,264.189,2000,1,1276
009,6,21,1038,519,1,-1,MODIFIED6,1302,696,317.844,2000,1,1166
009,6,22,1284,384,1,-1,MODIFIED6,1100,475,205.273,2000,1,660
009,6,23,1099,622,1,-1,MODIFIED6,1284,711,205.295,2000,1,867
009,6,24,1265,372,1,-1,MODIFIED6,1329,415,77.1038,2000,1,1034
009,6,25,1326,680,1,-1,MODIFIED6,1030,426,390.041,2000,1,1837
009,6,26,1035,637,1,-1,MODIFIED6,1314,331,414.098,2000,1,1405
009,6,27,1302,739,1,-1,MODIFIED6,1322,631,109.836,2000,1,816
009,6,28,1305,417,1,-1,MODIFIED6,1179,367,135.558,2000,1,1151
009,6,29,1185,700,1,-1,MODIFIED6,915,509,330.728,2000,1,1293
009,6,30,921,553,1,-1,MODIFIED6,1105,741,263.059,2000,1,1409
009,7,1,977,972,1,-1,MODIFIED7,722,723,356.407,2000,1,1403
009,7,2,739,362,1,-1,MODIFIED7,1010,809,522.733,2000,1,1075
009,7,3,1003,286,1,-1,MODIFIED7,983,511,225.887,2000,1,723
009,7,4,985,571,1,-1,MODIFIED7,698,418,325.235,2000,1,947
009,7,5,710,668,1,-1,MODIFIED7,965,554,279.322,2000,1,691
009,7,6,956,539,1,-1,MODIFIED7,1146,793,317.2,2000,1,1134
009,7,7,1156,291,1,-1,MODIFIED7,1323,551,309.013,2000,1,1156
009,7,8,1317,536,1,-1,MODIFIED7,1064,399,287.712,2000,1,749
009,7,9,1065,698,1,-1,MODIFIED7,1151,687,86.7006,2000,1,751
009,7,10,1159,394,1,-1,MODIFIED7,990,433,173.442,2000,1,754
009,7,11,993,650,1,-1,MODIFIED7,694,480,343.949,2000,1,1570
009,7,12,704,554,1,-1,MODIFIED7,957,336,333.966,2000,1,905
009,7,13,943,738,1,-1,MODIFIED7,668,258,553.195,2000,1,1080
009,7,14,649,817,1,-1,MODIFIED7,963,313,593.811,2000,1,1262
009,7,15,961,759,1,-1,MODIFIED7,882,602,175.756,2000,1,894
009,7,16,895,488,1,-1,MODIFIED7,1138,758,363.248,2000,1,1096
009,7,17,1140,320,1,-1,MODIFIED7,866,632,415.235,2000,1,696
009,7,18,871,431,1,-1,MODIFIED7,1081,422,210.193,2000,1,1554
009,7,19,1089,659,1,-1,MODIFIED7,821,273,469.915,2000,1,1071
009,7,20,819,801,1,-1,MODIFIED7,831,573,228.316,2000,1,1314
009,7,21,833,490,1,-1,MODIFIED7,1053,775,360.035,2000,1,1198
009,7,22,1059,316,1,-1,MODIFIED7,922,505,233.431,2000,1,671
009,7,23,936,586,1,-1,MODIFIED7,680,682,273.408,2000,1,709
009,7,24,682,388,1,-1,MODIFIED7,751,390,69.029,2000,1,963
009,7,25,753,700,1,-1,MODIFIED7,708,687,46.8402,2000,1,1281
009,7,26,709,389,1,-1,MODIFIED7,1003,630,380.154,2000,1,1222
009,7,27,998,442,1,-1,MODIFIED7,1253,465,256.035,2000,1,1052
009,7,28,1246,620,1,-1,MODIFIED7,966,376,371.397,2000,1,1354
009,7,29,972,692,1,-1,MODIFIED7,1255,294,488.357,2000,1,1223
009,7,30,1256,775,1,-1,MODIFIED7,1130,566,244.043,2000,1,1156
009,8,1,949,972,1,-1,MODIFIED8,1233,663,419.687,2000,1,1347
009,8,2,1234,409,1,-1,MODIFIED8,935,697,415.145,2000,0,2012
009,8,3,937,440,1,-1,MODIFIED8,660,818,468.629,2000,0,2008
009,8,4,690,263,1,-1,MODIFIED8,852,586,361.349,2000,1,1483
009,8,5,847,483,1,-1,MODIFIED8,575,702,349.206,2000,1,1925
009,8,6,568,382,1,-1,MODIFIED8,872,741,470.422,2000,1,885
009,8,7,868,351,1,-1,MODIFIED8,576,694,450.459,2000,1,1423
009,8,8,576,367,1,-1,MODIFIED8,872,643,404.712,2000,1,988
009,8,9,864,442,1,-1,MODIFIED8,1098,447,234.053,2000,1,1716
009,8,10,1088,618,1,-1,MODIFIED8,1350,609,262.155,2000,1,806
009,8,11,1355,466,1,-1,MODIFIED8,1148,831,419.612,2000,1,1212
009,8,12,1152,264,1,-1,MODIFIED8,887,683,495.768,2000,1,769
009,8,13,895,388,1,-1,MODIFIED8,1169,785,482.374,2000,1,1105
009,8,14,1152,303,1,-1,MODIFIED8,1241,494,210.718,2000,1,1215
009,8,15,1233,599,1,-1,MODIFIED8,1001,674,243.822,2000,1,1034
009,8,16,1009,412,1,-1,MODIFIED8,1206,455,201.638,2000,1,896
009,8,17,1204,622,1,-1,MODIFIED8,1027,696,191.846,2000,1,1345
009,8,18,1035,375,1,-1,MODIFIED8,731,647,407.922,2000,1,1703
009,8,19,744,442,1,-1,MODIFIED8,576,391,175.57,2000,1,1579
009,8,20,589,675,1,-1,MODIFIED8,847,263,486.115,2000,1,1603
009,8,21,847,799,1,-1,MODIFIED8,1147,251,624.743,2000,1,1324
009,8,22,1141,842,1,-1,MODIFIED8,849,284,629.784,2000,1,1617
009,8,23,858,781,1,-1,MODIFIED8,1125,402,463.605,2000,1,1151
009,8,24,1124,695,1,-1,MODIFIED8,869,244,518.098,2000,1,738
009,8,25,886,838,1,-1,MODIFIED8,582,330,592.014,2000,1,1806
009,8,26,577,741,1,-1,MODIFIED8,743,583,229.172,2000,1,1425
009,8,27,752,508,1,-1,MODIFIED8,1042,614,308.765,2000,1,695
009,8,28,1029,472,1,-1,MODIFIED8,843,390,203.273,2000,1,754
009,8,29,860,686,1,-1,MODIFIED8,1143,395,405.919,2000,1,498
009,8,30,1149,681,1,-1,MODIFIED8,1353,609,216.333,2000,1,1106
009,9,1,938,992,1,-1,MODIFIED9,1253,479,601.992,2000,1,1065
009,9,2,1247,593,1,-1,MODIFIED9,1007,650,246.676,2000,1,1116
009,9,3,1016,418,1,-1,MODIFIED9,1263,805,459.106,2000,1,1567
009,9,4,1275,272,1,-1,MODIFIED9,1249,506,235.44,2000,1,1391
009,9,5,1254,555,1,-1,MODIFIED9,1074,749,264.643,2000,1,1040
009,9,6,1074,323,1,-1,MODIFIED9,830,574,350.053,2000,1,741
009,9,7,835,519,1,-1,MODIFIED9,618,361,268.427,2000,1,1510
