subnum,trial,step,xtrans,ytrans,label,startx,starty,time,xpos,ypos,step,targx,targy,dist,timeout,hit
M1007,0,1,1,1,normal,944,980,5496,944,980,1,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5509,944,980,2,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5522,944,980,3,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5536,944,980,4,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5548,944,980,5,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5561,944,980,6,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5574,944,980,7,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5588,944,980,8,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5602,944,980,9,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5615,944,980,10,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5628,944,980,11,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5641,944,980,12,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5655,944,980,13,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5668,944,980,14,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5681,944,980,15,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5694,944,980,16,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5708,944,980,17,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5721,944,980,18,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5735,944,980,19,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5748,944,980,20,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5761,944,980,21,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5774,944,980,22,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5786,944,980,23,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5800,944,980,24,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5813,944,980,25,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5827,944,980,26,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5839,944,980,27,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5851,944,980,28,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5864,944,980,29,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5877,944,980,30,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5890,944,980,31,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5904,944,980,32,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5917,944,980,33,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5930,944,980,34,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5944,944,980,35,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5956,944,980,36,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5968,944,980,37,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5981,944,980,38,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,5993,944,980,39,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6006,944,980,40,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6018,944,980,41,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6032,944,980,42,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6044,944,980,43,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6057,944,980,44,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6068,944,980,45,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6081,944,980,46,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6095,944,980,47,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6107,944,980,48,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6119,944,980,49,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6131,944,980,50,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6144,944,980,51,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6157,944,980,52,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6170,944,980,53,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6182,944,980,54,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6195,944,980,55,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6208,944,980,56,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6221,944,980,57,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6234,944,980,58,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6247,944,980,59,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6260,944,980,60,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6274,944,980,61,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6286,944,980,62,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6299,944,980,63,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6313,944,980,64,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6326,944,980,65,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6338,944,980,66,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6351,944,980,67,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6365,944,980,68,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6378,944,980,69,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6389,944,980,70,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6402,944,980,71,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6415,944,980,72,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6428,944,980,73,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6441,944,980,74,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6455,944,980,75,1234,662,430.377,2000,0
M1007,0,1,1,1,normal,944,980,6466,944,980,76,1234,662,430.377,2000,0
