subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
045,0,1,950,991,1,1,normal,660,551,526.972,2000,1,1771
045,0,2,651,563,1,1,normal,904,377,314.014,2000,1,937
045,0,3,905,376,1,1,normal,801,659,301.505,2000,1,691
045,0,4,783,665,1,1,normal,1051,825,312.128,2000,1,625
045,0,5,1058,826,1,1,normal,758,760,307.174,2000,1,516
045,0,6,763,763,1,1,normal,856,477,300.741,2000,1,1220
045,0,7,861,460,1,1,normal,581,357,298.344,2000,1,562
045,0,8,576,363,1,1,normal,676,641,295.439,2000,1,774
045,0,9,663,638,1,1,normal,643,343,295.677,2000,1,325
045,0,10,637,342,1,1,normal,921,457,306.4,2000,1,564
045,0,11,935,467,1,1,normal,671,291,317.289,2000,1,535
045,0,12,678,297,1,1,normal,808,558,291.584,2000,1,682
045,0,13,820,572,1,1,normal,1000,327,304.015,2000,1,747
045,0,14,1005,321,1,1,normal,700,327,305.059,2000,1,544
045,0,15,716,318,1,1,normal,719,627,309.015,2000,1,627
045,0,16,723,643,1,1,normal,1014,678,293.097,2000,1,493
045,0,17,1011,664,1,1,normal,762,515,290.176,2000,1,272
045,0,18,735,485,1,1,normal,1041,405,316.285,2000,1,632
045,0,19,1051,405,1,1,normal,742,425,309.647,2000,1,484
045,0,20,749,435,1,1,normal,1033,354,295.325,2000,1,336
045,0,21,1040,369,1,1,normal,1319,446,289.43,2000,1,472
045,0,22,1306,434,1,1,normal,1298,745,311.103,2000,1,1299
045,0,23,1305,749,1,1,normal,1044,585,308.248,2000,1,508
045,0,24,1032,595,1,1,normal,769,464,293.82,2000,1,526
045,0,25,762,478,1,1,normal,872,746,289.696,2000,1,617
045,0,26,883,746,1,1,normal,587,653,310.266,2000,1,505
045,0,27,585,667,1,1,normal,850,510,308.016,2000,1,556
045,0,28,851,499,1,1,normal,686,761,309.627,2000,1,650
045,0,29,671,765,1,1,normal,952,623,314.841,2000,1,694
045,0,30,938,632,1,1,normal,876,333,305.36,2000,1,519
045,1,1,948,971,1,-1,MODIFIED1,1259,540,531.49,2000,0,2003
045,1,2,1195,687,1,-1,MODIFIED1,1089,787,145.726,2000,1,1755
045,1,3,1085,281,1,-1,MODIFIED1,1119,489,210.761,2000,1,1817
045,1,4,1111,575,1,-1,MODIFIED1,924,717,234.804,2000,1,1082
045,1,5,908,362,1,-1,MODIFIED1,629,769,493.447,2000,0,2003
045,1,6,667,329,1,-1,MODIFIED1,716,482,160.655,2000,1,1756
045,1,7,700,601,1,-1,MODIFIED1,1004,563,306.366,2000,0,2006
045,1,8,969,128,1,-1,MODIFIED1,1055,268,164.305,2000,1,1661
045,1,9,1041,801,1,-1,MODIFIED1,851,487,367.01,2000,1,1792
