subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
043,0,1,930,970,1,1,normal,1239,429,623.026,2000,1,985
043,0,2,1255,439,1,1,normal,946,494,313.857,2000,1,816
043,0,3,961,488,1,1,normal,735,281,306.472,2000,1,682
043,0,4,722,284,1,1,normal,868,549,302.557,2000,1,579
043,0,5,869,539,1,1,normal,673,322,292.412,2000,1,341
043,0,6,662,313,1,1,normal,799,594,312.618,2000,1,720
043,0,7,812,584,1,1,normal,1076,478,284.486,2000,1,867
043,0,8,1079,494,1,1,normal,776,459,305.015,2000,1,324
043,0,9,776,473,1,1,normal,1061,363,305.491,2000,1,805
043,0,10,1061,377,1,1,normal,763,325,302.503,2000,1,429
043,0,11,754,335,1,1,normal,892,596,295.237,2000,1,339
043,0,12,888,586,1,1,normal,598,655,298.096,2000,1,770
043,0,13,610,639,1,1,normal,795,429,279.866,2000,1,500
043,0,14,784,437,1,1,normal,619,672,287.141,2000,1,863
043,0,15,635,667,1,1,normal,851,482,284.396,2000,1,673
043,0,16,857,492,1,1,normal,1144,545,291.853,2000,1,731
043,0,17,1157,556,1,1,normal,931,755,301.126,2000,1,664
043,0,18,949,752,1,1,normal,1088,500,287.793,2000,1,565
043,0,19,1092,519,1,1,normal,790,464,306.967,2000,1,772
043,0,20,792,479,1,1,normal,882,750,285.554,2000,1,633
043,0,21,877,736,1,1,normal,1121,568,296.243,2000,1,512
043,0,22,1113,583,1,1,normal,821,566,292.494,2000,1,853
043,0,23,803,568,1,1,normal,838,266,304.021,2000,1,628
043,0,24,851,279,1,1,normal,732,547,293.232,2000,1,548
043,0,25,732,530,1,1,normal,665,254,284.016,2000,1,497
043,0,26,668,262,1,1,normal,929,396,293.389,2000,1,576
043,0,27,913,389,1,1,normal,645,493,287.472,2000,1,575
043,0,28,659,501,1,1,normal,705,787,289.676,2000,1,793
043,0,29,711,772,1,1,normal,1005,782,294.17,2000,1,605
043,0,30,1016,794,1,1,normal,1300,835,286.944,2000,1,686
