subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
030,1,87044,500,50,660.129,843.21,391.503,783,417,0,1,1,0,1,65.3856,16746
030,2,109068,200,100,375.933,511.05,751.125,392,733,0,1,0,0,1,120.422,6201
030,3,119717,800,50,676.039,873.466,481.079,1091,487,0,0,0,1,0,217.614,8520
030,4,133149,500,100,441.905,633.539,625.581,725,646,1,1,0,NA,NA,93.7124,9290
030,5,146868,200,25,279.224,459.496,643.091,324,585,0,1,1,0,1,147.423,5967
030,6,156524,500,25,419.102,612.084,463.625,733,422,0,0,0,1,0,127.88,3464
030,7,164102,200,50,619.145,736.195,849.572,449,738,0,1,0,0,1,308.106,2791
030,8,171628,800,100,791.995,979.963,402.471,1079,401,1,1,0,NA,NA,99.0479,5944
030,9,182604,800,25,732.863,932.488,516.554,1076,522,0,0,0,1,0,143.615,7223
030,10,194676,800,50,1075,1269.11,427.632,1046,494,0,1,0,0,1,232.769,4880
030,11,204701,500,50,612.335,780.692,734.297,691,720,0,1,1,0,1,90.8244,3463
030,12,212932,500,25,485.055,666.652,407.658,719,416,0,0,0,1,0,53.0088,5728
030,13,223197,200,50,237.229,399.332,668.625,386,721,0,0,0,0,0,54.0454,5640
030,14,232693,200,100,299.716,450.409,375.304,384,360,1,1,0,NA,NA,68.1493,5743
030,15,242277,800,25,660.069,852.532,639.463,1087,718,0,0,0,1,0,247.272,9112
030,16,255933,800,100,544.161,743.772,519.427,936,485,0,0,0,1,0,195.287,2014
030,17,262340,500,100,542.982,712.363,360.238,785,369,1,1,0,NA,NA,73.164,7158
030,18,274069,200,25,190.585,386.759,577.996,314,569,0,1,1,0,1,73.3127,7791
030,19,286171,500,50,458.84,657.094,579.991,683,584,1,1,0,NA,NA,26.2144,7392
030,20,297931,800,50,622.587,820.374,592.458,1052,595,0,0,0,1,0,231.64,6296
030,21,308908,500,25,595.328,794.419,507.114,754,502,0,1,1,0,1,40.7411,5160
030,22,318461,200,25,348.585,520.076,401.933,385,431,0,0,0,0,1,138.168,7759
030,23,330236,800,100,700.993,881.146,705.626,928,717,1,1,0,NA,NA,48.2152,5999
030,24,340821,200,100,340.628,539.153,571.661,458,571,1,1,1,NA,NA,81.1561,6047
030,25,350924,800,25,818.161,1009.17,419.068,1008,416,1,1,1,NA,NA,3.28513,8191
030,26,364821,200,50,333.778,519.193,442.413,326,489,0,1,1,0,1,198.731,3040
030,27,372085,500,100,574.867,753.056,696.847,721,698,1,1,1,NA,NA,32.077,8063
030,28,384620,200,25,305.378,498.705,603.492,362,578,0,1,1,0,1,139.061,5999
030,29,394412,500,50,481.606,681.476,528.794,713,524,1,1,0,NA,NA,31.8863,4753
030,30,403485,500,100,435.015,628.624,614.293,763,636,0,0,0,1,0,136.118,6055
030,31,414459,200,50,257.666,408.015,387.942,391,374,1,1,0,NA,NA,21.9973,8272
030,32,426412,500,25,511.21,697.43,422.107,781,457,0,0,0,1,0,90.5619,8118
030,33,439044,800,100,598.678,793.781,463.584,924,464,0,0,0,1,0,130.22,10930
030,34,454676,800,50,672.634,859.518,672.184,1064,688,0,0,0,1,0,205.093,6983
030,35,466548,800,25,1075.04,1271.48,627.464,1096,588,0,0,0,0,1,179.86,11318
030,36,483133,200,100,256.552,376.599,726.096,339,727,1,1,0,NA,NA,37.6097,4471
030,37,491243,500,100,424.724,614.388,446.867,644,455,1,1,0,NA,NA,30.709,3016
030,38,498285,200,50,259.999,453.836,596.274,408,603,1,1,0,NA,NA,46.3268,3658
030,39,505508,800,25,894.279,1085.93,418.117,949,364,0,0,0,0,1,147.24,12569
030,40,522957,200,25,248.629,377.841,366.25,307,427,0,1,1,0,1,93.3215,12528
030,41,539037,200,100,281.596,417.807,718.484,320,707,1,1,0,NA,NA,98.4787,1978
030,42,544948,500,50,429.329,599.455,382.651,683,351,0,0,0,1,0,89.3394,6848
030,43,555932,500,25,539.627,739.442,554.126,766,538,0,0,0,1,0,31.0707,8281
030,44,569316,800,50,544.161,743.33,570.06,954,614,0,0,0,1,0,215.204,10279
030,45,584253,800,100,869.334,1066.45,469.272,949,480,0,1,1,0,1,117.941,6992
