subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
003,1,103108,800,25,638.445,836.329,591.943,935,600,0,0,0,1,0,98.9995,10162
003,2,119972,800,50,783.99,979.93,619.681,1057,656,0,0,0,1,0,85.1991,6770
003,3,131836,500,50,649.877,849.338,566.458,715,565,0,1,1,0,1,134.346,8577
003,4,147028,800,100,847.749,1038.07,412.256,1092,360,1,1,0,NA,NA,75.0954,5710
003,5,161077,200,25,400.937,547.803,340.543,419,401,0,1,1,0,1,142.286,7928
003,6,173925,500,25,397.555,588.868,457.344,649,464,0,0,0,1,0,60.4996,5041
003,7,183620,200,100,349.716,477.448,327.106,384,376,0,1,0,0,0,105.466,4247
003,8,194380,500,100,529.339,717.45,651.562,730,686,1,1,0,NA,NA,36.654,5129
003,9,205940,200,50,292.922,447.959,384.053,412,419,0,1,1,0,0,50.1432,8865
003,10,219876,500,100,457.742,650.077,623.417,732,654,1,1,0,NA,NA,87.4451,5847
003,11,230333,800,50,792.025,991.368,507.754,1015,501,1,1,0,NA,NA,24.5779,10360
003,12,252253,500,50,494.155,676.565,670.672,618,681,0,1,0,0,1,59.4691,7752
003,13,265725,200,50,255.349,409.595,394.147,313,457,0,1,1,0,1,115.243,4072
003,14,274980,200,100,130.327,325.383,575.558,361,614,1,1,0,NA,NA,52.4056,2238
003,15,280700,500,25,466.856,664.154,590.15,743,595,0,0,0,1,0,78.9946,5687
003,16,291540,200,25,388.405,566.502,668.587,452,648,0,1,0,0,1,116.338,3793
003,17,300077,800,25,763.501,953.75,661.631,1027,666,0,0,0,1,0,73.3801,8536
003,18,313772,800,100,811.295,1011.21,551.799,995,544,1,1,1,NA,NA,17.9877,3967
003,19,322853,200,25,492.965,692.363,564.368,468,552,0,1,1,0,1,224.703,7176
003,20,334925,500,25,525.927,697.273,711.225,691,726,1,1,0,NA,NA,16.0517,4138
003,21,344453,500,50,373.59,568.466,601.66,619,637,0,0,0,1,0,61.6648,3926
003,22,353037,200,50,265.635,465.271,526.098,406,519,0,1,1,0,1,59.6944,2936
003,23,359604,800,100,705.527,900.268,454.018,1082,422,0,0,0,1,0,184.531,7527
003,24,373605,800,25,803.285,1001.79,589.039,1044,578,0,0,0,1,0,43.6328,8390
003,25,386956,200,100,26.9338,226.868,541.879,303,547,1,1,0,NA,NA,76.3039,3816
003,26,395213,800,50,760.087,950.38,418.913,1022,395,0,0,0,1,0,75.5067,4470
003,27,404604,500,100,578.288,736.18,323.369,607,384,0,1,1,0,1,142.701,3096
003,28,412412,800,25,801.027,990.041,672.208,1060,718,0,0,0,1,0,83.6132,8959
003,29,426262,200,25,419.102,528.75,280.058,441,357,0,1,1,0,1,116.706,7250
003,30,437909,200,50,308.826,507.571,567.811,485,566,1,1,1,NA,NA,22.6435,4594
003,31,448469,200,100,277.016,383.556,332.527,368,366,1,1,1,NA,NA,36.9111,6241
003,32,458549,500,25,414.517,598.79,653.097,661,696,0,0,0,1,0,75.5696,7178
003,33,470156,800,100,854.546,1052.29,602.09,1081,655,1,1,0,NA,NA,60.1991,4519
003,34,480445,800,50,868.174,1049.72,361.968,1045,374,1,1,1,NA,NA,12.9263,7247
003,35,492636,500,100,536.137,734.831,502.601,686,514,1,1,1,NA,NA,50.1439,5343
003,36,502965,500,50,608.939,808.916,534.686,688,533,0,1,1,0,1,120.927,4448
003,37,512549,800,100,771.547,946.406,344.648,912,350,1,1,1,NA,NA,34.8201,5793
003,38,523316,500,100,762.477,962.271,557.742,768,563,0,1,1,0,1,194.342,6770
003,39,534981,200,50,390.721,588.812,501.42,401,514,0,1,1,0,1,188.233,2649
003,40,541995,500,25,647.539,844.736,600.189,781,601,0,1,1,0,1,63.7411,7000
003,41,553901,500,50,500.984,675.555,382.418,645,422,0,1,0,0,0,50.0036,5942
003,42,565093,800,50,780.619,980.061,569.512,1080,591,0,0,0,1,0,102.223,8183
003,43,578053,800,25,802.201,1002.15,530.666,911,560,0,0,0,0,1,95.7506,4815
003,44,587779,200,100,281.611,379.758,323.224,378,358,1,1,0,NA,NA,34.8206,3270
003,45,594845,200,25,277.001,474.525,503.045,422,511,0,1,1,0,1,53.124,3519
