subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
019,0,1,967,986,1,1,normal,938,240,746.563,2000,1,1362
019,0,2,939,256,1,1,normal,1102,492,286.819,2000,1,435
019,0,3,1105,483,1,1,normal,1247,754,305.949,2000,1,589
019,0,4,1233,758,1,1,normal,974,631,288.461,2000,1,514
019,0,5,983,633,1,1,normal,693,736,307.748,2000,1,648
019,0,6,686,745,1,1,normal,933,557,310.408,2000,1,541
019,0,7,956,553,1,1,normal,1076,820,292.727,2000,1,449
019,0,8,1087,827,1,1,normal,1240,569,299.955,2000,1,445
019,0,9,1242,577,1,1,normal,1006,757,296.81,2000,1,473
019,0,10,997,763,1,1,normal,836,510,299.883,2000,1,380
019,0,11,822,511,1,1,normal,1133,551,313.562,2000,1,326
019,0,12,1146,565,1,1,normal,1179,254,312.746,2000,1,631
019,0,13,1164,267,1,1,normal,1130,550,285.035,2000,1,559
019,0,14,1143,558,1,1,normal,971,296,313.413,2000,1,449
019,0,15,973,309,1,1,normal,1122,555,287.606,2000,1,583
019,0,16,1132,562,1,1,normal,1211,269,303.463,2000,1,433
019,0,17,1198,256,1,1,normal,1192,568,312.058,2000,1,406
019,0,18,1177,569,1,1,normal,924,702,285.829,2000,1,417
019,0,19,922,728,1,1,normal,873,407,324.718,2000,1,524
019,0,20,881,419,1,1,normal,1109,592,286.204,2000,1,580
019,0,21,1109,579,1,1,normal,882,396,291.578,2000,1,302
019,0,22,857,373,1,1,normal,1001,671,330.968,2000,1,587
019,0,23,993,674,1,1,normal,800,449,296.435,2000,1,354
019,0,24,775,445,1,1,normal,1090,372,323.348,2000,1,276
019,0,25,1100,375,1,1,normal,1242,631,292.746,2000,1,525
019,0,26,1246,622,1,1,normal,1299,336,290.869,2000,1,510
019,0,27,1305,335,1,1,normal,1269,635,302.152,2000,1,473
019,0,28,1277,647,1,1,normal,1059,420,314.727,2000,1,382
019,0,29,1051,433,1,1,normal,1318,572,301.015,2000,1,540
019,0,30,1286,591,1,1,normal,1046,698,262.772,2000,1,566
019,1,1,941,994,1,-1,MODIFIED1,944,839,155.029,2000,0,2002
019,1,2,969,273,1,-1,MODIFIED1,1207,694,483.617,2000,0,2008
019,1,3,1228,347,1,-1,MODIFIED1,1024,457,231.767,2000,0,2001
019,1,4,1077,570,1,-1,MODIFIED1,783,636,301.317,2000,0,2002
019,1,5,1046,696,1,-1,MODIFIED1,1077,696,31,2000,1,1288
019,1,6,1088,370,1,-1,MODIFIED1,1335,543,301.559,2000,0,2011
019,1,7,778,832,1,-1,MODIFIED1,1087,712,331.483,2000,0,2009
019,1,8,733,703,1,-1,MODIFIED1,1127,414,488.628,2000,0,2012
019,1,9,1047,629,1,-1,MODIFIED1,1145,714,129.727,2000,1,1057
019,1,10,1132,379,1,-1,MODIFIED1,1248,432,127.534,2000,0,2010
019,1,11,1298,637,1,-1,MODIFIED1,1014,620,284.508,2000,0,2006
019,1,12,1060,507,1,-1,MODIFIED1,939,330,214.406,2000,1,1273
019,1,13,939,733,1,-1,MODIFIED1,640,337,496.203,2000,1,1698
019,1,14,638,760,1,-1,MODIFIED1,825,572,265.166,2000,0,2005
019,1,15,863,505,1,-1,MODIFIED1,617,357,287.089,2000,0,2001
019,1,16,683,783,1,-1,MODIFIED1,661,653,131.848,2000,0,2007
