subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
038,1,122545,200,100,186.041,333.45,669.624,392,720,1,1,0,NA,NA,77.2388,12381
038,2,138634,800,50,626.031,825.766,521.792,1055,507,0,0,0,1,0,229.711,7576
038,3,151003,800,100,743.083,943.083,540,1017,513,1,1,0,NA,NA,78.6939,5969
038,4,162723,200,25,158.758,341.871,468.749,330,479,1,1,1,NA,NA,15.6845,7239
038,5,173314,500,100,334.937,523.775,625.747,606,616,1,1,0,NA,NA,82.8008,4351
038,6,182163,200,50,309.95,427.297,329.275,336,429,0,1,1,0,1,135.205,9664
038,7,197692,500,50,550.964,746.457,610.326,764,604,1,1,0,NA,NA,18.6488,10055
038,8,212698,800,25,781.732,962.707,368.583,919,369,0,1,1,0,1,43.7088,12009
038,9,230394,500,25,494.155,677.687,413.492,629,429,0,1,1,0,1,51.0976,9992
038,10,245267,800,50,754.448,949.347,452.414,1002,438,0,0,0,1,0,54.5906,7174
038,11,257954,500,50,527.119,682.169,327.003,630,343,0,1,1,0,1,54.5662,4343
038,12,267317,800,25,691.897,879.185,672.02,1000,648,0,0,0,1,0,123.179,13752
038,13,286340,200,25,407.717,546.391,755.051,407,693,0,1,0,0,1,152.578,7887
038,14,299018,200,100,259.969,386.48,358.867,371,390,1,1,1,NA,NA,34.7692,9024
038,15,311899,200,50,349.746,521.544,402.408,488,421,1,1,1,NA,NA,38.3519,5334
038,16,322107,500,25,332.754,526.64,603.492,663,631,0,0,0,1,0,139.107,15879
038,17,342269,500,100,490.69,689.063,500.078,703,476,1,1,0,NA,NA,27.8207,3118
038,18,349861,800,100,679.474,872.583,636.521,1064,687,0,0,0,1,0,197.961,7183
038,19,361899,200,25,209.859,409.113,557.682,406,545,1,1,1,NA,NA,13.0586,13896
038,20,379715,500,100,441.786,641.784,538.715,698,517,1,1,0,NA,NA,60.2642,5944
038,21,391755,500,50,415.73,615.433,524.283,708,516,0,0,0,1,0,92.9366,2889
038,22,398954,500,25,489.634,673.68,416.027,701,417,0,0,0,1,0,27.3376,10691
038,23,415261,200,100,489.53,646.627,740.41,470,698,0,1,0,0,1,181.647,3550
038,24,424436,800,50,793.139,980.686,679.999,996,655,1,1,0,NA,NA,29.3167,11621
038,25,441915,800,25,863.606,1061.5,600.242,1075,590,1,1,0,NA,NA,16.9439,11305
038,26,458547,200,50,196.26,396.239,537.146,413,542,1,1,0,NA,NA,17.4494,6473
038,27,468186,800,100,528.296,724.358,604.383,928,634,0,0,0,1,0,205.784,10544
038,28,483026,500,50,648.723,827.104,706.078,776,657,0,1,0,0,1,70.8542,5416
038,29,493018,800,50,813.523,979.347,306.679,982,343,1,1,0,NA,NA,36.4179,9850
038,30,507970,800,100,799.928,999.924,542.327,1087,540,1,1,0,NA,NA,87.1067,4848
038,31,518083,200,25,282.641,462.672,435.647,467,434,1,1,1,NA,NA,4.6309,9223
038,32,530987,200,50,287.256,383.361,318.878,345,362,0,1,1,0,0,57.7154,5566
038,33,540532,800,25,793.064,967.803,341.433,1010,366,0,0,0,1,0,48.8275,23048
038,34,568602,200,100,374.799,569.293,475.991,428,489,0,1,1,0,1,141.89,2558
038,35,575115,500,25,430.439,629.636,513.722,709,505,0,0,0,1,0,79.8419,7311
038,36,586395,500,100,543.012,733.629,640.509,770,649,1,1,0,NA,NA,37.3489,3247
038,37,593867,800,100,656.696,839.865,687.724,963,721,0,0,0,1,0,127.552,10841
038,38,610308,500,50,533.916,724.975,637.298,656,612,0,1,1,0,1,73.4684,8119
038,39,622851,200,25,258.765,423.341,670.684,331,633,0,1,1,0,1,99.7341,4710
038,40,631051,200,100,417.993,617.058,512.055,486,505,0,1,1,0,1,131.248,1999
038,41,637011,800,50,780.693,980.68,535.458,996,517,1,1,0,NA,NA,23.9875,13768
038,42,655714,500,25,659.004,830.767,730.84,716,661,0,0,0,0,1,134.347,27232
038,43,687467,200,50,134.87,325.049,489.477,319,483,1,1,1,NA,NA,8.86234,5230
038,44,696011,800,25,870.435,1027.83,808.979,1024,733,0,0,0,0,0,76.0759,47496
038,45,748653,500,100,473.732,673.634,549.646,775,539,0,0,0,1,0,101.924,6969
