subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
M2011,0,1,974,974,1,1,normal,1259,524,532.658,2000,0,2008
M2011,0,2,1001,871,1,1,normal,1076,762,132.31,2000,0,2012
M2011,0,3,890,746,1,1,normal,1109,464,357.05,2000,1,1354
M2011,0,4,1119,456,1,1,normal,1299,696,300,2000,1,548
M2011,0,5,1311,681,1,1,normal,1050,528,302.539,2000,1,613
M2011,0,6,1049,535,1,1,normal,809,350,303.026,2000,1,600
M2011,0,7,802,345,1,1,normal,781,649,304.724,2000,1,1564
M2011,0,8,798,642,1,1,normal,1016,462,282.708,2000,1,639
M2011,0,9,1017,477,1,1,normal,1268,625,291.385,2000,1,372
M2011,0,10,1330,645,1,1,normal,968,630,362.311,2000,1,614
M2011,0,11,959,617,1,1,normal,965,330,287.063,2000,1,653
M2011,0,12,970,342,1,1,normal,1182,538,288.721,2000,1,403
M2011,0,13,1198,529,1,1,normal,1313,807,300.847,2000,1,450
M2011,0,14,1319,823,1,1,normal,1039,685,312.16,2000,1,671
M2011,0,15,1051,688,1,1,normal,1246,467,294.73,2000,1,656
M2011,0,16,1239,477,1,1,normal,1354,747,293.471,2000,1,656
M2011,0,17,1335,746,1,1,normal,1086,611,283.242,2000,1,598
M2011,0,18,1094,624,1,1,normal,820,748,300.752,2000,1,941
M2011,0,19,837,746,1,1,normal,1119,729,282.512,2000,1,651
M2011,0,20,1105,742,1,1,normal,821,766,285.012,2000,1,563
M2011,0,21,811,763,1,1,normal,926,485,300.847,2000,1,652
M2011,0,22,916,487,1,1,normal,1124,260,307.885,2000,1,958
M2011,0,23,1119,272,1,1,normal,920,479,287.141,2000,1,693
M2011,0,24,924,496,1,1,normal,996,769,282.335,2000,1,670
M2011,0,25,985,757,1,1,normal,829,520,283.734,2000,1,693
M2011,0,26,812,531,1,1,normal,813,820,289.002,2000,1,811
M2011,0,27,825,809,1,1,normal,742,528,293.002,2000,1,957
