subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
027,1,69438,800,100,684.004,884.001,541.99,1016,578,0,0,0,1,0,136.822,3939
027,2,78455,800,25,716.924,908.098,427.848,1041,465,0,0,0,1,0,137.997,3367
027,3,86678,500,50,578.258,768.267,432.967,682,440,0,1,1,0,1,86.5527,2489
027,4,93557,200,50,90.5746,255.138,468.142,306,398,0,0,0,1,0,86.6421,2766
027,5,98902,500,25,589.617,783.391,454.546,632,484,0,1,1,0,1,154.23,3671
027,6,106917,800,50,677.164,869.726,640.091,925,608,0,0,0,1,0,63.9148,2823
027,7,114598,200,25,223.532,385.317,415.002,343,406,0,0,0,0,1,43.2637,2728
027,8,120927,500,100,492.935,675.766,668.966,793,693,0,0,0,1,0,119.673,3048
027,9,128398,200,100,180.313,366.788,471.482,363,473,1,1,1,NA,NA,4.08084,1135
027,10,134040,200,100,456.6,592.065,774.027,495,686,0,1,0,0,0,131.036,6055
027,11,144157,200,25,373.62,506.052,325.7,464,369,0,1,1,0,1,60.3588,4881
027,12,153694,500,100,902.259,1044.2,221.565,791,346,0,1,0,0,1,282.123,3248
027,13,161765,500,50,587.3,787.098,555.374,628,558,0,1,1,0,1,159.12,4486
027,14,170558,800,25,842.067,1019.37,734.194,1078,731,0,0,0,1,0,58.7175,5259
027,15,180575,800,50,596.479,796.416,531.325,999,529,0,0,0,1,0,202.597,3977
027,16,188870,200,50,375.918,573.377,496.359,357,508,0,1,1,0,1,216.689,3615
027,17,196333,500,25,729.497,927.72,489.113,775,486,0,1,1,0,1,152.752,4172
027,18,204958,800,100,805.603,1003.12,476.793,1084,467,1,1,0,NA,NA,81.4708,2727
027,19,212406,500,50,317.889,515.519,501.259,685,446,0,0,0,1,0,178.262,2807
027,20,218918,500,25,-0,200,540,739,688,0,0,0,1,0,558.95,366
027,21,222261,200,100,112.176,308.008,509.708,318,507,1,1,1,NA,NA,10.3522,2103
027,22,227358,200,50,346.324,505.311,703.478,402,649,0,1,1,0,1,116.795,5960
027,23,237316,200,25,287.196,448.301,684.321,447,641,0,0,0,0,0,43.3406,3505
027,24,244493,500,100,620.297,781.645,755.542,741,708,1,1,0,NA,NA,62.5475,2847
027,25,251942,800,100,588.481,788.122,560.538,1015,595,0,0,0,1,0,229.48,4593
027,26,261102,800,50,730.609,926.826,465.744,932,444,1,1,0,NA,NA,22.3515,4268
027,27,269918,800,25,856.807,1045.46,678.955,933,635,0,0,0,0,1,120.749,3822
027,28,278846,800,50,656.681,847.357,650.267,1007,710,0,0,0,1,0,170.452,3392
027,29,287366,800,100,839.733,1039.13,571.747,1054,518,1,1,0,NA,NA,55.7658,2046
027,30,294183,200,100,385.013,576.831,461.047,432,461,0,1,0,0,1,144.831,3304
027,31,301750,500,25,571.476,751.571,689.514,668,645,0,1,0,0,1,94.6869,7767
027,32,313861,200,50,294.133,469.738,422.715,439,417,1,1,0,NA,NA,31.2643,2843
027,33,320383,800,25,807.847,991.629,378.941,1081,356,0,0,0,1,0,92.2685,6714
027,34,332102,200,25,325.866,493.713,681.144,493,637,0,0,0,0,0,44.1498,9159
027,35,345142,500,100,580.485,780.239,556.883,739,534,1,1,0,NA,NA,47.1626,2159
027,36,352070,500,50,527.059,714.895,427.421,631,440,0,1,1,0,1,84.8331,4464
027,37,361367,800,25,657.805,847.812,654.227,1038,676,0,0,0,1,0,191.431,5865
027,38,371911,500,100,527.044,727.008,546.132,743,569,1,1,0,NA,NA,27.9045,3823
027,39,380127,500,50,622.587,804.96,392.899,798,402,1,1,1,NA,NA,11.4569,5615
027,40,390399,800,50,571.476,763.08,442.402,938,432,0,0,0,1,0,175.229,4329
027,41,399414,500,25,646.445,814.806,340.237,735,349,0,1,0,0,1,80.2857,4544
027,42,408894,800,100,754.403,948.78,631.939,970,697,1,1,0,NA,NA,68.4345,2904
027,43,416782,200,100,256.537,439.23,447.369,400,433,1,1,0,NA,NA,41.7784,2240
027,44,423022,200,50,508.872,705.928,485.336,458,501,0,1,1,0,1,248.422,3288
027,45,430766,200,25,154.222,321.252,444.699,344,420,0,0,0,0,0,33.5784,5024
