subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
M1006,0,1,976,985,1,1,normal,1253,602,472.671,2000,0,2010
M1006,0,2,1183,641,1,1,normal,998,443,270.978,2000,1,1494
M1006,0,3,981,446,1,1,normal,1293,498,316.304,2000,1,652
M1006,0,4,1279,509,1,1,normal,1112,737,282.618,2000,1,610
M1006,0,5,1122,751,1,1,normal,1130,438,313.102,2000,1,709
M1006,0,6,1140,427,1,1,normal,986,701,314.312,2000,1,649
M1006,0,7,984,716,1,1,normal,1226,521,310.788,2000,1,704
M1006,0,8,1208,520,1,1,normal,1343,245,306.349,2000,1,649
M1006,0,9,1336,262,1,1,normal,1234,524,281.155,2000,1,755
M1006,0,10,1233,532,1,1,normal,1126,804,292.289,2000,1,640
M1006,0,11,1116,818,1,1,normal,1230,523,316.261,2000,1,396
M1006,0,12,1246,522,1,1,normal,947,623,315.598,2000,1,361
M1006,0,13,906,625,1,1,normal,1207,773,335.418,2000,1,588
M1006,0,14,1203,757,1,1,normal,1308,490,286.904,2000,1,572
M1006,0,15,1313,486,1,1,normal,1134,734,305.851,2000,1,615
M1006,0,16,1142,734,1,1,normal,848,643,307.761,2000,1,563
M1006,0,17,848,634,1,1,normal,597,478,295.528,2000,1,833
M1006,0,18,596,474,1,1,normal,580,777,303.422,2000,1,717
M1006,0,19,588,770,1,1,normal,828,609,289,2000,1,285
M1006,0,20,889,584,1,1,normal,718,330,306.198,2000,1,770
M1006,0,21,706,318,1,1,normal,570,591,305,2000,1,801
M1006,0,22,599,590,1,1,normal,838,454,274.985,2000,1,704
M1006,0,23,856,456,1,1,normal,626,242,314.159,2000,1,577
M1006,0,24,615,237,1,1,normal,861,428,311.443,2000,1,553
M1006,0,25,873,439,1,1,normal,1067,646,283.699,2000,1,852
M1006,0,26,1077,661,1,1,normal,1340,521,297.941,2000,1,769
M1006,0,27,1353,527,1,1,normal,1041,541,312.314,2000,1,324
M1006,0,28,1044,548,1,1,normal,1258,748,292.91,2000,1,501
M1006,0,29,1270,747,1,1,normal,1221,451,300.028,2000,1,694
M1006,0,30,1237,439,1,1,normal,937,547,318.848,2000,1,291
M1006,1,1,947,985,1,-1,MODIFIED1,672,627,451.43,2000,0,2010
M1006,1,2,825,469,1,-1,MODIFIED1,941,760,313.268,2000,0,2010
M1006,1,3,962,336,1,-1,MODIFIED1,1237,711,465.027,2000,0,2003
M1006,1,4,1316,355,1,-1,MODIFIED1,944,650,474.773,2000,0,2010
M1006,1,5,996,545,1,-1,MODIFIED1,1145,427,190.066,2000,0,2012
M1006,1,6,1291,640,1,-1,MODIFIED1,869,308,536.943,2000,0,2010
M1006,1,7,896,815,1,-1,MODIFIED1,603,446,471.179,2000,0,2008
M1006,1,8,679,688,1,-1,MODIFIED1,892,364,387.743,2000,0,2010
M1006,1,9,856,564,1,-1,MODIFIED1,1127,550,271.361,2000,0,2012
M1006,1,10,1065,536,1,-1,MODIFIED1,849,437,237.607,2000,1,1942
M1006,1,11,834,647,1,-1,MODIFIED1,940,723,130.43,2000,0,2007
M1006,1,12,987,714,1,-1,MODIFIED1,959,423,292.344,2000,1,637
M1006,1,13,965,641,1,-1,MODIFIED1,1248,502,315.294,2000,1,1289
M1006,1,14,1327,561,1,-1,MODIFIED1,1219,801,263.181,2000,0,2006
M1006,1,15,1138,228,1,-1,MODIFIED1,927,731,545.463,2000,1,1382
