subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
020,1,119210,800,25,721.49,911.246,661.15,911,604,0,0,0,0,0,57.1502,14833
020,2,140538,200,50,337.21,468.122,744.501,494,717,1,1,0,NA,NA,37.7619,13416
020,3,158440,200,100,16.6871,216.675,540.631,322,559,0,0,0,1,0,106.915,2535
020,4,164874,500,50,472.558,654.629,411.067,600,425,0,1,1,0,1,56.378,11592
020,5,183026,800,50,766.989,966.873,553.386,1080,521,0,0,0,1,0,117.672,11823
020,6,200482,800,100,788.549,951.36,779.308,1019,674,0,0,0,0,0,125.16,4671
020,7,211042,500,25,677.134,846.383,741.739,756,706,0,1,1,0,1,97.1927,13832
020,8,229849,500,100,701.023,896.967,464.695,783,475,0,1,1,0,1,114.432,9119
020,9,243866,200,25,438.378,598.376,722.952,430,660,0,1,1,0,1,179.76,8640
020,10,257346,200,50,400.907,531.713,765.15,454,728,0,1,1,0,1,86.1363,7408
020,11,268922,500,25,549.874,749.686,525.606,736,518,1,1,1,NA,NA,15.6574,12600
020,12,286369,500,50,565.786,756.01,435.276,636,438,0,1,0,0,1,120.041,6558
020,13,298034,800,50,716.909,915.927,577.52,990,596,0,0,0,1,0,76.3434,8839
020,14,311754,500,100,560.008,722.226,742.209,659,739,1,1,0,NA,NA,63.3078,7877
020,15,324385,200,100,329.28,529.19,547.662,415,530,0,1,1,0,1,115.548,4774
020,16,333810,200,25,358.844,522.068,381.756,470,449,0,0,0,0,1,85.046,8752
020,17,346378,800,100,669.14,869.129,536.107,912,574,1,1,0,NA,NA,57.2174,10779
020,18,362754,800,25,755.591,942.938,677.695,1067,668,0,0,0,1,0,124.44,8159
020,19,375706,500,100,639.659,809.491,734.123,676,676,0,1,1,0,1,145.596,7608
020,20,387731,800,25,774.902,974.82,551.27,992,529,0,0,0,0,0,28.1267,12465
020,21,406321,800,100,746.57,936.331,663.22,1037,731,0,0,0,1,0,121.361,7206
020,22,418443,200,25,291.755,393.958,322.051,333,414,0,1,0,0,1,110.319,7417
020,23,429570,200,50,402.059,568.712,379.679,499,441,0,1,0,0,1,92.844,7370
020,24,440874,500,50,571.446,727.948,321.317,753,352,1,1,0,NA,NA,39.6115,8486
020,25,454155,500,25,536.167,735.512,566.503,772,574,0,0,0,1,0,37.2506,11345
020,26,469906,200,100,291.755,434.024,714.224,389,705,1,1,0,NA,NA,45.9589,5664
020,27,479449,800,50,577.063,771.211,458.026,961,460,0,0,0,1,0,189.799,17784
020,28,501922,800,50,821.505,1015.67,442.256,1032,459,1,1,0,NA,NA,23.3891,15312
020,29,523227,800,25,745.412,927.271,703.453,1008,706,0,0,0,1,0,80.7695,5728
020,30,533715,500,50,663.487,846.482,689.252,746,634,0,1,0,0,1,114.671,7941
020,31,546121,800,100,661.298,853.454,438.451,961,373,0,0,0,1,0,125.896,5503
020,32,556427,200,100,157.593,357.59,539.083,336,520,1,1,0,NA,NA,28.8151,5550
020,33,565242,200,50,257.636,374.056,350.051,351,403,0,1,0,0,0,57.7513,3902
020,34,572707,500,100,538.433,728.541,642.738,704,653,1,1,1,NA,NA,26.6001,4847
020,35,581994,200,25,183.772,383.361,527.714,364,524,1,1,1,NA,NA,19.7143,8606
020,36,594083,500,25,562.322,754.338,634.423,730,650,0,1,0,0,0,28.896,11296
020,37,609818,800,100,733.961,926.818,642.148,981,640,1,1,0,NA,NA,54.2248,8720
020,38,623411,200,100,306.532,488.35,644.002,396,606,1,1,1,NA,NA,99.8629,7574
020,39,635178,500,100,605.483,780.549,711.966,676,715,0,1,0,0,1,104.593,5104
020,40,644795,200,25,311.15,510.119,565.315,494,572,1,1,1,NA,NA,17.45,6599
020,41,655218,500,25,328.092,527.82,553.358,741,569,0,0,0,1,0,213.753,6862
020,42,666083,800,50,623.71,810.825,413.875,951,424,0,0,0,1,0,140.54,12672
020,43,683555,500,50,705.542,879.33,349.475,740,403,0,1,1,0,1,149.258,7215
020,44,695346,800,25,894.339,1090.22,625.719,1095,633,1,1,1,NA,NA,8.70954,8582
020,45,709034,200,50,465.742,631.32,715.726,444,645,0,1,1,0,1,200.227,5807
