subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
032,1,94939,500,50,397.511,597.374,550.406,724,528,0,0,0,1,0,128.593,3612
032,2,104892,200,25,182.669,325.355,672.868,368,735,0,0,0,1,0,75.3588,7480
032,3,116364,200,100,228.072,423.494,585.47,462,610,1,1,0,NA,NA,45.6557,3351
032,4,123260,800,50,631.691,831.367,560.209,1045,556,0,0,0,1,0,213.674,3024
032,5,130900,500,25,433.845,629.264,477.122,781,411,0,0,0,1,0,165.517,4609
032,6,139683,800,100,682.849,882.199,569.785,1050,593,0,0,0,1,0,169.399,3912
032,7,148284,800,25,638.46,825.643,667.289,924,708,0,0,0,1,0,106.45,3586
032,8,156884,200,50,430.454,539.972,804.026,421,737,0,1,0,0,1,136.553,2367
032,9,163508,500,100,421.426,620.028,574.287,758,594,0,0,0,1,0,139.373,1688
032,10,169484,200,50,123.476,322.974,551.119,331,566,1,1,0,NA,NA,16.9069,1640
032,11,173971,500,100,563.472,756.012,448.617,675,422,1,1,0,NA,NA,85.2729,2158
032,12,180492,500,25,520.265,696.185,383.553,653,376,0,1,0,0,1,43.841,3446
032,13,188228,500,50,569.131,762.88,455.877,778,436,1,1,0,NA,NA,24.9743,2536
032,14,195203,200,25,322.515,522.466,534.371,469,531,0,1,1,0,1,53.5717,1903
032,15,201556,200,100,369.129,566.757,581.787,379,590,0,1,0,0,1,187.936,2830
032,16,208451,800,50,684.004,868.641,684.158,987,730,0,0,0,1,0,126.927,2608
032,17,215619,800,25,710.091,908.362,490.467,1033,469,0,0,0,1,0,126.473,4790
032,18,225091,800,100,820.465,1016.22,623.388,1066,614,1,1,0,NA,NA,50.6611,4775
032,19,234931,500,50,512.267,705.241,455.452,765,428,0,0,0,1,0,65.7624,2832
032,20,242108,500,100,394.115,594.089,544.586,705,516,0,0,0,1,0,114.536,1671
032,21,247844,800,25,747.652,946.258,494.357,1083,461,0,0,0,1,0,140.752,2784
032,22,255331,500,25,556.62,753.899,594.961,707,573,0,1,0,0,1,51.7866,2775
032,23,262484,200,25,273.602,404.916,721.294,346,711,0,0,0,0,1,59.8084,3127
032,24,269300,800,100,743.143,941.332,591.839,971,612,1,1,0,NA,NA,35.8697,4991
032,25,279108,200,100,194.057,393.975,534.356,388,532,1,1,1,NA,NA,6.42277,1855
032,26,284155,800,50,657.88,855.377,597.338,1017,620,0,0,0,1,0,163.204,2823
032,27,291531,200,50,395.207,547.315,351.423,354,418,0,1,0,0,1,204.458,4024
032,28,299539,200,25,194.057,372.131,629.606,306,609,0,1,1,0,1,69.2667,2720
032,29,305666,200,100,224.682,424.339,527.588,460,515,1,1,0,NA,NA,37.8179,1343
032,30,310580,800,100,672.649,872.009,510.659,1049,499,0,0,0,1,0,177.375,3269
032,31,318387,500,100,454.345,641.167,431.367,614,417,1,1,0,NA,NA,30.7318,1535
032,32,324035,200,50,364.492,542.51,415.336,484,413,0,1,0,0,1,58.5568,2549
032,33,330722,500,25,413.393,584.629,388.491,643,373,0,0,0,1,0,60.392,4558
032,34,339300,500,50,581.71,771.659,432.328,793,415,1,1,0,NA,NA,27.4906,2552
032,35,346275,800,25,774.872,971.085,616.512,1030,606,0,0,0,1,0,59.845,7218
032,36,358196,800,50,789.678,989.344,517.032,1055,494,0,0,0,1,0,69.579,3048
032,37,366004,500,100,517.986,716.015,494.855,718,462,1,1,0,NA,NA,32.9145,2447
032,38,372708,200,25,334.967,521.721,633.266,408,606,0,1,1,0,1,116.944,3624
032,39,380267,200,100,216.749,415.81,519.853,402,501,1,1,0,NA,NA,23.3702,1455
032,40,385036,500,25,653.279,840.54,411.62,795,390,0,0,0,0,1,50.4115,3136
032,41,392635,800,25,810.12,1006.83,467.046,1030,442,0,0,0,0,0,34.1205,3919
032,42,401379,200,50,314.451,439.704,336.477,389,373,0,1,1,0,1,62.4886,6034
032,43,411116,500,50,478.159,674.925,484.489,670,475,1,1,1,NA,NA,10.6913,3617
032,44,418851,800,50,707.899,904.021,613.996,1073,661,0,0,0,1,0,175.395,3319
032,45,426802,800,100,651.06,846.208,460.656,943,449,1,1,0,NA,NA,97.4917,1573
