subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
036,1,117459,800,25,636.229,830.292,453.287,1015,462,0,0,0,1,0,184.914,5627
036,2,129027,200,50,392.934,464.619,249.528,348,346,0,1,0,0,1,151.35,14247
036,3,148667,500,100,541.834,741.776,532.12,699,550,1,1,0,NA,NA,46.3629,4294
036,4,158676,200,100,159.939,359.928,541.861,473,556,0,0,0,1,0,113.953,2495
036,5,165876,800,100,474.771,657.504,413.123,905,351,0,0,0,1,0,255.173,4192
036,6,175523,800,50,613.503,812.662,507.892,1040,475,0,0,0,1,0,229.705,9223
036,7,191171,500,25,575.928,775.45,563.448,630,564,0,1,1,0,1,145.451,10207
036,8,206468,500,50,648.768,846.617,487.217,745,488,0,1,1,0,1,101.62,4367
036,9,216067,200,25,248.539,404.417,398.631,402,388,1,1,1,NA,NA,10.9021,10163
036,10,231187,200,50,423.689,597.288,392.776,499,435,0,1,1,0,1,106.974,6809
036,11,242660,500,50,522.604,722.584,535.439,702,534,1,1,1,NA,NA,20.6343,6582
036,12,255075,800,100,837.502,1026.41,404.176,1008,377,1,1,0,NA,NA,32.8272,6799
036,13,267140,500,25,520.25,719.279,571.76,744,580,0,0,0,0,0,26.0575,6937
036,14,279940,500,100,711.263,910.393,504.842,718,516,0,1,1,0,1,192.716,14822
036,15,299923,200,25,263.344,373.347,341.755,352,342,1,1,1,NA,NA,21.348,8358
036,16,313451,800,50,745.383,933.679,408.431,1087,433,0,0,0,1,0,155.277,10751
036,17,329604,200,100,238.337,332.701,737.977,310,722,1,1,1,NA,NA,27.7601,9175
036,18,342947,800,25,821.52,1004.55,373.874,1025,404,0,0,0,0,0,36.4122,5975
036,19,354740,200,50,241.725,438.638,501.492,410,492,1,1,1,NA,NA,30.17,5097
036,20,364540,500,100,546.488,745.739,568.601,773,573,1,1,0,NA,NA,27.614,8440
036,21,377947,800,25,699.837,896.994,476.977,1099,480,0,0,0,1,0,202.029,14334
036,22,397676,800,100,745.412,935.189,663.029,969,718,1,1,0,NA,NA,64.5369,8265
036,23,411180,200,100,330.467,500.713,402.957,432,419,1,1,1,NA,NA,70.5604,4519
036,24,419811,200,25,273.527,433.635,397.761,461,394,0,0,0,1,0,27.6222,7976
036,25,432619,500,25,552.053,704.976,763.072,631,723,0,1,1,0,1,84.1324,8742
036,26,446092,800,50,648.708,847.128,585.252,924,610,0,0,0,1,0,80.7578,11704
036,27,462796,500,50,567.996,759.652,442.996,667,448,0,1,1,0,1,92.7867,4191
036,28,471836,500,100,664.656,839.964,360.516,727,391,0,1,1,0,1,117.005,6744
036,29,485483,800,100,748.75,948.595,524.755,1068,508,0,0,0,1,0,120.575,6431
036,30,498363,200,25,130.372,313.656,603.868,325,610,1,1,1,NA,NA,12.895,3103
036,31,504899,500,25,602.073,798.774,602.934,746,599,0,1,1,0,1,52.9207,9813
036,32,520442,500,50,429.284,614.331,427.687,616,427,1,1,1,NA,NA,1.80475,6720
036,33,532027,200,100,259.999,459.643,526.393,372,508,1,1,0,NA,NA,89.5518,1991
036,34,538835,800,50,648.723,837.86,658.22,1023,721,0,0,0,1,0,195.494,15143
036,35,558860,200,50,412.225,591.677,668.524,489,647,0,1,1,0,1,104.909,10878
036,36,574348,800,25,674.869,870.075,620.297,1066,655,0,0,0,1,0,198.975,9728
036,37,589132,800,100,570.236,770.041,525.073,1074,501,0,0,0,1,0,304.911,14022
036,38,607683,500,50,588.525,788.436,550.271,766,562,1,1,1,NA,NA,25.3166,9927
036,39,622891,200,25,319.09,485.977,681.546,353,629,0,1,1,0,1,142.983,6919
036,40,633891,200,100,149.652,347.378,514.013,350,487,1,1,0,NA,NA,27.1402,1928
036,41,638924,200,50,300.839,499.098,507.684,480,499,1,1,1,NA,NA,20.9794,3166
036,42,646107,500,25,683.959,834.156,283.784,707,369,0,0,0,0,1,153.07,6488
036,43,657972,800,25,839.703,1039.01,574.187,1085,603,0,0,0,1,0,54.2734,6343
036,44,669428,500,100,516.824,696.803,397.544,747,415,1,1,0,NA,NA,53.1456,3174
036,45,677083,800,50,752.163,944.843,644.681,993,731,0,0,0,0,0,98.844,5038
