subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
050,0,1,973,984,1,1,normal,974,839,145.003,2000,1,944
050,0,2,958,839,1,1,normal,802,593,291.294,2000,1,633
050,0,3,789,602,1,1,normal,1032,402,314.721,2000,1,882
050,0,4,1038,401,1,1,normal,1303,273,294.294,2000,1,601
050,0,5,1294,278,1,1,normal,1005,309,290.658,2000,1,601
050,0,6,1001,324,1,1,normal,1228,510,293.471,2000,1,723
050,0,7,1232,520,1,1,normal,1223,810,290.14,2000,1,541
050,0,8,1235,820,1,1,normal,1359,543,303.488,2000,1,680
050,0,9,1346,535,1,1,normal,1351,243,292.043,2000,1,594
050,0,10,1347,248,1,1,normal,1051,255,296.083,2000,1,666
050,0,11,1044,267,1,1,normal,815,440,287.002,2000,1,828
050,0,12,808,455,1,1,normal,775,737,283.924,2000,1,764
050,0,13,776,724,1,1,normal,801,438,287.091,2000,1,609
050,0,14,799,447,1,1,normal,1012,652,295.625,2000,1,508
050,0,15,1007,659,1,1,normal,1311,639,304.657,2000,1,802
050,0,16,1294,639,1,1,normal,1084,443,287.256,2000,1,456
050,0,17,1075,434,1,1,normal,1110,742,309.982,2000,1,763
050,0,18,1122,755,1,1,normal,1205,457,309.343,2000,1,800
050,0,19,1191,457,1,1,normal,910,403,286.142,2000,1,590
050,0,20,923,401,1,1,normal,1189,513,288.617,2000,1,641
050,0,21,1196,521,1,1,normal,1342,771,289.51,2000,1,402
050,0,22,1350,762,1,1,normal,1082,622,302.364,2000,1,581
050,0,23,1079,621,1,1,normal,784,658,297.311,2000,1,679
050,0,24,801,652,1,1,normal,600,422,305.452,2000,1,555
050,0,25,614,430,1,1,normal,726,694,286.775,2000,1,772
050,0,26,737,697,1,1,normal,1019,628,290.319,2000,1,605
050,0,27,1001,634,1,1,normal,1316,585,318.788,2000,1,807
050,0,28,1311,592,1,1,normal,1016,575,295.489,2000,1,545
050,0,29,1003,586,1,1,normal,729,663,284.614,2000,1,570
