subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
023,1,96841,500,100,510.063,691.513,676.309,665,712,1,1,0,NA,NA,44.4612,9274
023,2,110912,800,50,779.505,979.505,540,1002,573,1,1,0,NA,NA,39.9376,11719
023,3,128122,800,100,722.602,908.512,397.997,1038,365,0,0,0,1,0,133.626,6999
023,4,140224,500,50,519.163,719.163,540,680,559,1,1,0,NA,NA,43.5282,3536
023,5,148513,200,50,383.877,542.543,366.719,487,391,0,1,1,0,1,60.6181,4328
023,6,157425,800,25,879.453,1079.21,519.536,994,540,0,1,0,0,1,87.6376,4382
023,7,166825,200,25,149.682,301.123,429.643,316,403,0,0,0,0,0,30.515,4800
023,8,175034,200,100,280.432,480.422,542.447,410,550,1,1,1,NA,NA,70.8255,1998
023,9,181336,500,25,563.457,752.789,649.121,766,687,0,0,0,0,0,40.1165,5343
023,10,191315,800,50,773.759,972.577,497.257,1056,523,0,0,0,1,0,87.3044,5858
023,11,202026,200,100,131.503,330.169,521.32,363,518,1,1,0,NA,NA,32.9984,3856
023,12,208753,500,100,358.888,554.946,486.953,690,458,0,0,0,1,0,138.122,2655
023,13,215521,800,100,544.116,743.285,570.057,911,585,0,0,0,1,0,168.379,2775
023,14,222577,800,25,935.25,1123.74,686.305,1072,728,0,0,0,0,1,66.4454,3295
023,15,230849,500,25,537.375,733.558,603.938,755,629,0,0,0,0,0,32.9833,4439
023,16,239868,200,25,204.231,403.113,518.652,309,527,0,1,1,0,1,94.482,4264
023,17,247642,500,50,513.398,691.4,391.326,655,408,1,1,1,NA,NA,40.0373,7391
023,18,259546,200,50,307.701,485.296,655.267,461,689,1,1,0,NA,NA,41.5716,3830
023,19,267601,200,50,358.888,534.676,669.588,498,713,0,0,0,0,0,56.8304,3472
023,20,274954,500,100,554.351,748.262,458.062,791,464,1,1,0,NA,NA,43.1486,4303
023,21,283761,800,100,719.162,918.648,512.811,977,527,1,1,0,NA,NA,60.052,6415
023,22,294905,500,25,475.93,673.739,494.384,631,497,0,1,1,0,1,42.8191,12175
023,23,312258,200,25,223.607,411.212,613.414,472,653,0,0,0,1,0,72.5412,10016
023,24,325570,500,50,536.212,713.236,384.719,662,388,0,1,1,0,1,51.3407,10864
023,25,342817,800,25,794.283,975.455,711.914,960,728,1,1,0,NA,NA,22.3072,7649
023,26,355650,800,50,824.909,1017.54,650.051,1067,675,0,0,0,0,0,55.4007,11974
023,27,372673,200,100,347.484,514.068,688.683,494,720,1,1,0,NA,NA,37.1952,3232
023,28,379988,800,50,873.783,1064.92,415.876,1057,431,1,1,1,NA,NA,17.0728,7782
023,29,392593,500,25,579.394,776.394,598.887,769,629,0,0,0,0,0,31.0077,4991
023,30,402296,500,100,430.514,616.166,650.215,642,704,1,1,0,NA,NA,59.6674,2915
023,31,409850,500,50,540.73,714.265,707.095,615,714,0,1,0,0,1,99.5047,8448
023,32,422850,200,25,314.511,510.348,591.007,432,594,0,1,0,0,1,78.4047,4376
023,33,431042,800,25,963.654,1149.5,704.575,1054,737,0,0,0,0,1,100.851,4198
023,34,440098,200,50,257.711,447.098,613.194,348,602,0,1,0,0,1,99.7283,4880
023,35,448715,200,100,217.881,417.881,540,431,555,1,1,0,NA,NA,19.9277,1648
023,36,453706,800,100,765.906,961.71,459.941,920,443,1,1,0,NA,NA,45.0195,4172
023,37,462537,800,25,939.794,1139.6,559.135,1080,567,0,1,1,0,1,60.116,6528
023,38,474049,200,50,255.438,415.833,403.38,462,348,0,0,0,0,0,72.0997,2767
023,39,480432,500,50,396.359,580.685,650.359,727,721,0,0,0,1,0,162.475,3778
023,40,488297,800,50,776.015,972.223,616.624,999,664,0,0,0,0,0,54.4192,4486
023,41,497706,200,25,196.245,389.108,592.444,382,607,1,1,0,NA,NA,16.1985,4887
023,42,506098,500,100,328.167,503.186,414.416,628,360,0,0,0,1,0,136.16,2518
023,43,512467,200,100,184.862,384.798,544.839,343,535,1,1,1,NA,NA,42.9407,1104
023,44,516706,800,100,913.651,1109.19,449.785,1093,462,1,1,1,NA,NA,20.2778,4066
023,45,525546,500,25,500.894,700.282,515.24,641,526,0,1,1,0,1,60.2505,3886
