subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
025,1,121127,200,25,96.2802,285.142,495.047,441,374,0,0,0,1,0,197.343,8146
025,2,132617,200,100,349.746,544.432,600.733,484,582,1,1,1,NA,NA,63.2692,4679
025,3,141647,800,25,870.405,1070.4,542.532,1069,544,1,1,1,NA,NA,2.02978,5150
025,4,152223,200,50,512.312,553.732,910.59,327,692,0,1,1,0,1,314.943,10200
025,5,166920,500,100,425.924,625.836,548.672,616,482,1,1,0,NA,NA,67.3937,7462
025,6,178935,500,50,552.157,739.069,420.491,773,430,1,1,0,NA,NA,35.2382,5856
025,7,189776,800,50,706.743,889.089,383.021,927,391,1,1,0,NA,NA,38.7419,4103
025,8,198823,500,25,420.197,611.761,456.226,696,438,0,0,0,1,0,86.1881,4336
025,9,207854,800,100,662.348,862.009,518.81,930,604,0,0,0,0,0,108.996,3328
025,10,216280,800,50,452.105,628.742,396.545,1029,349,0,0,0,1,0,403.072,4415
025,11,225351,200,100,337.225,508.468,676.265,487,641,1,1,0,NA,NA,41.2854,2270
025,12,231559,500,50,437.267,600.491,364.475,722,364,0,0,0,1,0,121.51,5064
025,13,240959,500,100,596.42,746.258,779.412,601,680,0,1,0,0,1,176.019,3694
025,14,249519,800,100,366.758,544.64,665.439,902,630,0,0,0,1,0,359.113,2562
025,15,256383,200,25,387.284,582.69,480.528,478,472,0,1,0,0,1,105.037,5494
025,16,267063,200,50,452.061,605.731,739.351,455,736,0,0,0,0,1,150.769,6759
025,17,278143,800,25,745.323,944.613,507.489,1013,494,0,0,0,1,0,69.7044,6976
025,18,290136,500,25,447.493,632.245,655.82,663,636,0,0,0,1,0,36.588,4542
025,19,299423,500,100,663.532,806.167,270.117,688,373,0,1,0,0,1,156.679,4898
025,20,309062,800,50,698.801,898.505,560.324,1033,514,0,0,0,1,0,142.249,3625
025,21,317760,800,25,832.848,1032.76,552.113,1060,572,0,0,0,1,0,33.7274,8911
025,22,331934,200,50,271.307,471.113,550.257,438,508,0,1,0,0,0,53.6858,4711
025,23,340504,500,25,474.741,613.872,307.429,622,369,0,0,0,0,0,62.1051,3239
025,24,348096,200,100,158.743,358.676,544.617,318,590,1,1,0,NA,NA,60.9439,1785
025,25,353655,500,50,353.199,553.186,536.918,619,531,0,0,0,1,0,66.0797,3047
025,26,360824,200,25,387.254,442.83,841.661,355,736,0,1,1,0,1,137.398,3481
025,27,368656,800,100,871.521,1071.52,537.465,1093,498,1,1,0,NA,NA,44.9329,2936
025,28,377040,800,25,932.97,1117.84,372.649,1065,478,0,0,0,0,1,117.859,4272
025,29,386375,500,25,495.331,687.036,449.733,751,488,0,0,0,1,0,74.5367,3039
025,30,394359,200,50,543.012,657.121,246.909,431,367,0,1,0,0,1,256.032,4464
025,31,403655,800,100,709.025,861.19,283.984,927,340,1,1,0,NA,NA,86.4221,3377
025,32,412504,200,25,270.205,443.544,422.965,414,451,0,1,1,0,1,40.7286,3919
025,33,420279,500,100,423.585,601.303,675.573,720,704,0,0,0,1,0,122.054,1830
025,34,426448,800,50,600.996,796.727,611.507,970,676,0,0,0,1,0,184.886,5071
025,35,436400,200,100,314.496,475.065,387.529,400,389,1,1,0,NA,NA,75.079,2183
025,36,443201,500,50,427.049,618.722,623.922,603,736,0,0,0,0,0,113.175,4776
025,37,452506,200,100,192.859,381.036,606.489,442,689,0,0,0,0,0,102.59,3713
025,38,459926,800,100,619.16,818.403,570.606,992,673,0,0,0,1,0,201.546,4326
025,39,469040,800,50,605.543,802.921,483.715,998,485,0,0,0,1,0,195.083,3719
025,40,477472,200,50,114.432,314.198,532.682,313,544,1,1,1,NA,NA,11.3814,1656
025,41,482255,200,25,159.954,359.345,553.941,358,554,1,1,1,NA,NA,1.34632,4367
025,42,490272,500,100,429.373,628.05,506.312,693,470,1,1,0,NA,NA,74.4115,3057
025,43,497862,800,25,651.016,838.691,413.922,904,485,0,0,0,1,0,96.5267,6711
025,44,509272,500,50,482.721,681.984,566.666,633,568,1,1,1,NA,NA,49.0021,3609
025,45,517272,500,25,437.252,629.93,619.683,731,613,0,0,0,1,0,101.291,4352
