subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
001,0,1,951,995,1,1,normal,696,683,402.95,2000,1,1070
001,0,2,695,699,1,1,normal,807,405,314.611,2000,1,726
001,0,3,800,408,1,1,normal,742,698,295.743,2000,1,633
001,0,4,743,688,1,1,normal,875,429,290.697,2000,1,530
001,0,5,874,441,1,1,normal,586,351,301.735,2000,1,465
001,0,6,580,363,1,1,normal,877,279,308.65,2000,1,576
001,0,7,901,269,1,1,normal,964,566,303.608,2000,1,1193
001,0,8,966,554,1,1,normal,1242,679,302.987,2000,1,383
001,0,9,1261,675,1,1,normal,1017,481,311.724,2000,1,653
001,0,10,1025,492,1,1,normal,766,316,313.141,2000,1,804
001,0,11,755,318,1,1,normal,1066,319,311.002,2000,1,680
001,0,12,1062,326,1,1,normal,914,577,291.385,2000,1,1380
001,0,13,913,582,1,1,normal,1107,806,296.331,2000,1,743
001,0,14,1122,806,1,1,normal,861,635,312.029,2000,1,617
001,0,15,851,647,1,1,normal,770,349,308.812,2000,1,695
001,0,16,765,364,1,1,normal,780,649,285.394,2000,1,632
001,0,17,779,642,1,1,normal,1074,705,301.652,2000,1,590
001,0,18,1075,710,1,1,normal,1356,601,301.4,2000,1,554
001,0,19,1350,610,1,1,normal,1200,345,304.508,2000,1,1027
001,0,20,1185,352,1,1,normal,919,448,282.793,2000,1,562
001,0,21,911,459,1,1,normal,794,721,286.937,2000,1,629
001,0,22,810,717,1,1,normal,1067,596,284.06,2000,1,511
001,0,23,1058,611,1,1,normal,974,311,311.538,2000,1,640
001,0,24,975,317,1,1,normal,806,560,295.99,2000,1,554
001,0,25,783,572,1,1,normal,1073,696,315.398,2000,1,687
001,0,26,1063,703,1,1,normal,829,522,295.833,2000,1,629
001,0,27,824,525,1,1,normal,1071,699,302.134,2000,1,603
001,0,28,1090,695,1,1,normal,851,495,311.642,2000,1,616
001,0,29,855,501,1,1,normal,1046,266,302.83,2000,1,709
001,0,30,1053,232,1,1,normal,1108,560,332.579,2000,1,567
001,1,1,965,966,1,-1,MODIFIED1,1080,814,190.602,2000,0,2008
001,1,2,1042,378,1,-1,MODIFIED1,832,645,339.69,2000,0,2000
001,1,3,804,576,1,-1,MODIFIED1,750,356,226.53,2000,0,2012
001,1,4,713,747,1,-1,MODIFIED1,1028,469,420.13,2000,1,1141
001,1,5,1035,617,1,-1,MODIFIED1,1306,357,375.554,2000,1,1604
001,1,6,1288,716,1,-1,MODIFIED1,1199,637,119.004,2000,1,1225
001,1,7,1214,455,1,-1,MODIFIED1,1016,399,205.767,2000,1,1826
001,1,8,1032,684,1,-1,MODIFIED1,716,414,415.639,2000,0,2010
001,1,9,725,715,1,-1,MODIFIED1,1008,485,364.677,2000,1,1861
001,1,10,1028,594,1,-1,MODIFIED1,1175,734,203,2000,0,2000
001,1,11,1089,350,1,-1,MODIFIED1,876,703,412.284,2000,1,1969
001,1,12,879,382,1,-1,MODIFIED1,742,434,146.537,2000,1,1726
001,1,13,744,627,1,-1,MODIFIED1,967,633,223.081,2000,1,1243
001,1,14,952,435,1,-1,MODIFIED1,1258,706,408.751,2000,1,1859
