subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
033,0,1,972,987,1,1,normal,672,624,470.924,2000,1,1022
033,0,2,687,621,1,1,normal,965,559,284.83,2000,1,763
033,0,3,947,563,1,1,normal,1260,505,318.328,2000,1,560
033,0,4,1257,512,1,1,normal,1144,782,292.693,2000,1,567
033,0,5,1136,809,1,1,normal,1088,487,325.558,2000,1,747
033,0,6,1089,467,1,1,normal,940,748,318.06,2000,1,611
033,0,7,952,734,1,1,normal,1237,791,290.644,2000,1,843
033,0,8,1222,800,1,1,normal,1136,508,304.401,2000,1,592
033,0,9,1144,520,1,1,normal,1266,779,286.295,2000,1,436
033,0,10,1277,773,1,1,normal,1233,481,295.296,2000,1,418
033,0,11,1230,497,1,1,normal,935,444,299.723,2000,1,891
033,0,12,952,448,1,1,normal,968,742,294.435,2000,1,848
033,0,13,955,751,1,1,normal,1268,748,313.014,2000,1,536
033,0,14,1262,761,1,1,normal,1045,547,304.77,2000,1,519
033,0,15,1034,550,1,1,normal,1306,399,311.103,2000,1,662
033,0,16,1317,401,1,1,normal,1095,612,306.276,2000,1,722
033,0,17,1096,621,1,1,normal,918,370,307.709,2000,1,595
033,0,18,916,371,1,1,normal,639,479,297.31,2000,1,1466
033,0,19,655,490,1,1,normal,754,755,282.889,2000,1,627
033,0,20,758,744,1,1,normal,1007,594,290.691,2000,1,564
033,0,21,993,589,1,1,normal,1307,598,314.129,2000,1,808
033,0,22,1305,616,1,1,normal,1026,705,292.851,2000,1,515
033,0,23,1028,694,1,1,normal,1326,701,298.082,2000,1,437
033,0,24,1321,715,1,1,normal,1045,597,300.167,2000,1,567
033,0,25,1063,596,1,1,normal,1265,802,288.513,2000,1,539
033,0,26,1258,800,1,1,normal,1115,542,294.98,2000,1,539
033,0,27,1112,545,1,1,normal,932,780,296.015,2000,1,790
033,0,28,935,785,1,1,normal,697,593,305.791,2000,1,746
033,0,29,690,610,1,1,normal,989,663,303.661,2000,1,595
033,0,30,981,668,1,1,normal,1212,462,309.511,2000,1,934
033,1,1,948,963,1,-1,MODIFIED1,669,616,445.253,2000,0,2003
033,1,2,591,0,1,-1,MODIFIED1,826,361,430.751,2000,0,2006
033,1,3,848,771,1,-1,MODIFIED1,685,625,218.826,2000,0,2006
033,1,4,680,378,1,-1,MODIFIED1,744,331,79.404,2000,1,1181
033,1,5,749,735,1,-1,MODIFIED1,1044,345,489.004,2000,1,1136
033,1,6,1058,740,1,-1,MODIFIED1,749,399,460.176,2000,0,2012
033,1,7,777,569,1,-1,MODIFIED1,793,696,128.004,2000,1,1326
033,1,8,781,399,1,-1,MODIFIED1,592,473,202.97,2000,1,1871
033,1,9,610,607,1,-1,MODIFIED1,694,755,170.176,2000,1,1262
033,1,10,675,317,1,-1,MODIFIED1,900,538,315.382,2000,0,2009
033,1,11,1105,0,1,-1,MODIFIED1,1199,507,515.64,2000,1,1686
033,1,12,1204,580,1,-1,MODIFIED1,1028,754,247.491,2000,0,2011
033,1,13,1008,272,1,-1,MODIFIED1,918,475,222.056,2000,1,1129
033,1,14,923,586,1,-1,MODIFIED1,618,480,322.895,2000,1,1397
033,1,15,629,613,1,-1,MODIFIED1,700,769,171.397,2000,1,974
033,1,16,713,312,1,-1,MODIFIED1,1000,755,527.843,2000,0,2003
033,1,17,1005,365,1,-1,MODIFIED1,1280,649,395.324,2000,1,1764
033,1,18,1287,436,1,-1,MODIFIED1,997,551,311.97,2000,0,2004
033,1,19,1009,595,1,-1,MODIFIED1,1199,773,260.354,2000,1,1467
033,1,20,1197,324,1,-1,MODIFIED1,917,670,445.102,2000,1,1716
033,1,21,915,394,1,-1,MODIFIED1,631,580,339.488,2000,1,1698
033,1,22,626,490,1,-1,MODIFIED1,903,454,279.33,2000,0,2007
033,1,23,912,638,1,-1,MODIFIED1,1173,585,266.327,2000,1,1143
033,1,24,1186,491,1,-1,MODIFIED1,876,624,337.326,2000,1,1070
033,1,25,892,442,1,-1,MODIFIED1,1128,786,417.171,2000,1,1695
033,1,26,1113,293,1,-1,MODIFIED1,992,519,256.353,2000,0,2005
033,1,27,996,582,1,-1,MODIFIED1,1212,315,343.431,2000,1,1268
033,1,28,1195,777,1,-1,MODIFIED1,1358,576,258.786,2000,1,1103
033,1,29,1354,515,1,-1,MODIFIED1,1178,337,250.32,2000,1,1564
033,1,30,1191,726,1,-1,MODIFIED1,878,350,489.229,2000,0,2001
033,2,1,951,971,1,-1,MODIFIED2,1208,708,367.72,2000,0,2006
033,2,2,1202,333,1,-1,MODIFIED2,1121,421,119.604,2000,1,848
033,2,3,1129,656,1,-1,MODIFIED2,824,377,413.359,2000,1,1241
033,2,4,812,688,1,-1,MODIFIED2,1117,313,483.374,2000,1,723
033,2,5,1106,783,1,-1,MODIFIED2,965,572,253.775,2000,1,1793
033,2,6,980,508,1,-1,MODIFIED2,684,464,299.252,2000,1,1218
033,2,7,667,610,1,-1,MODIFIED2,894,679,237.255,2000,1,1132
033,2,8,909,412,1,-1,MODIFIED2,690,459,223.987,2000,1,1766
033,2,9,683,636,1,-1,MODIFIED2,696,759,123.685,2000,1,1864
033,2,10,702,303,1,-1,MODIFIED2,797,477,198.245,2000,1,1705
033,2,11,804,619,1,-1,MODIFIED2,577,680,235.053,2000,1,1809
033,2,12,588,388,1,-1,MODIFIED2,854,565,319.507,2000,1,1245
033,2,13,848,506,1,-1,MODIFIED2,1087,754,344.42,2000,1,1039
033,2,14,1084,334,1,-1,MODIFIED2,861,557,315.37,2000,1,868
033,2,15,858,511,1,-1,MODIFIED2,1069,772,335.622,2000,1,924
033,2,16,1069,321,1,-1,MODIFIED2,777,839,594.633,2000,1,1372
033,2,17,784,245,1,-1,MODIFIED2,977,615,417.312,2000,1,1470
033,2,18,995,471,1,-1,MODIFIED2,1230,776,385.032,2000,1,1249
033,2,19,1227,319,1,-1,MODIFIED2,1311,487,187.83,2000,1,1045
