subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
M2013,0,1,943,989,1,1,normal,820,805,221.326,2000,0,2003
M2013,0,2,1126,896,1,1,normal,819,505,497.122,2000,1,1179
M2013,0,3,833,514,1,1,normal,1085,643,283.099,2000,1,866
M2013,0,4,1100,641,1,1,normal,1231,380,292.031,2000,1,792
M2013,0,5,1242,388,1,1,normal,938,315,312.642,2000,1,431
M2013,0,6,935,302,1,1,normal,1237,294,302.106,2000,1,788
M2013,0,7,1249,306,1,1,normal,946,366,308.883,2000,1,599
M2013,0,8,949,379,1,1,normal,652,306,305.84,2000,1,599
M2013,0,9,643,299,1,1,normal,784,576,310.821,2000,1,376
M2013,0,10,773,580,1,1,normal,612,822,290.663,2000,1,1208
M2013,0,11,629,822,1,1,normal,709,538,295.053,2000,1,589
M2013,0,12,715,525,1,1,normal,891,776,306.557,2000,1,544
M2013,0,13,891,774,1,1,normal,609,675,298.873,2000,1,547
M2013,0,14,608,679,1,1,normal,640,376,304.685,2000,1,637
M2013,0,15,653,363,1,1,normal,859,582,300.661,2000,1,550
M2013,0,16,846,569,1,1,normal,970,303,293.483,2000,1,707
M2013,0,17,978,321,1,1,normal,684,393,302.688,2000,1,787
M2013,0,18,666,389,1,1,normal,984,406,318.454,2000,1,743
M2013,0,19,996,407,1,1,normal,1281,443,287.265,2000,1,753
M2013,0,20,1287,455,1,1,normal,1124,698,292.606,2000,1,719
M2013,0,21,1122,704,1,1,normal,1195,407,305.84,2000,1,593
M2013,0,22,1183,414,1,1,normal,1304,686,297.7,2000,1,677
M2013,0,23,1312,672,1,1,normal,1210,401,289.56,2000,1,867
M2013,0,24,1220,402,1,1,normal,932,516,309.742,2000,1,1268
M2013,0,25,945,520,1,1,normal,679,355,313.019,2000,1,665
M2013,0,26,675,351,1,1,normal,840,608,305.408,2000,1,596
M2013,0,27,840,619,1,1,normal,1046,390,308.021,2000,1,1688
M2013,0,28,1051,410,1,1,normal,1114,682,279.201,2000,1,503
M2013,0,29,1111,696,1,1,normal,818,635,299.282,2000,1,548
M2013,0,30,818,621,1,1,normal,1072,795,307.883,2000,1,452
M2013,1,1,990,962,1,-1,MODIFIED1,819,804,232.82,2000,0,2005
M2013,1,2,1669,15,1,-1,MODIFIED1,832,505,969.881,2000,0,2003
M2013,1,3,1731,703,1,-1,MODIFIED1,855,804,881.803,2000,0,2003
M2013,1,4,1415,315,1,-1,MODIFIED1,930,513,523.86,2000,1,1557
M2013,1,5,915,556,1,-1,MODIFIED1,763,264,329.193,2000,0,2006
M2013,1,6,767,1018,1,-1,MODIFIED1,639,537,497.74,2000,1,1828
M2013,1,7,653,549,1,-1,MODIFIED1,938,514,287.141,2000,0,2010
M2013,1,8,932,411,1,-1,MODIFIED1,644,454,291.192,2000,0,2013
M2013,1,9,668,608,1,-1,MODIFIED1,904,303,385.644,2000,1,1406
M2013,1,10,895,794,1,-1,MODIFIED1,829,594,210.609,2000,1,1796
M2013,1,11,843,494,1,-1,MODIFIED1,670,339,232.28,2000,0,2006
M2013,1,12,753,754,1,-1,MODIFIED1,720,635,123.491,2000,0,2004
M2013,1,13,733,427,1,-1,MODIFIED1,913,406,181.221,2000,0,2005
M2013,1,14,876,939,1,-1,MODIFIED1,628,499,505.078,2000,1,1406
M2013,1,15,642,570,1,-1,MODIFIED1,902,621,264.955,2000,0,2002
M2013,1,16,725,414,1,-1,MODIFIED1,749,364,55.4617,2000,1,1441
M2013,1,17,742,733,1,-1,MODIFIED1,1025,246,563.257,2000,0,2007
M2013,1,18,988,501,1,-1,MODIFIED1,1312,333,364.966,2000,0,2010
M2013,1,19,1300,721,1,-1,MODIFIED1,1012,346,472.831,2000,1,1510
M2013,1,20,1028,733,1,-1,MODIFIED1,942,638,128.144,2000,1,1716
M2013,1,21,947,428,1,-1,MODIFIED1,706,452,242.192,2000,0,2001
M2013,1,22,671,574,1,-1,MODIFIED1,992,545,322.307,2000,0,2007
M2013,1,23,1046,432,1,-1,MODIFIED1,1093,827,397.786,2000,1,1191
M2013,1,24,1075,261,1,-1,MODIFIED1,892,604,388.765,2000,1,1489
M2013,1,25,908,476,1,-1,MODIFIED1,968,314,172.754,2000,0,2007
M2013,1,26,962,708,1,-1,MODIFIED1,1262,376,447.464,2000,0,2011
M2013,1,27,1144,648,1,-1,MODIFIED1,1055,592,105.152,2000,1,1417
M2013,1,28,1042,476,1,-1,MODIFIED1,1023,294,182.989,2000,1,1284
M2013,1,29,1031,799,1,-1,MODIFIED1,919,575,250.44,2000,1,1721
M2013,1,30,926,491,1,-1,MODIFIED1,619,589,322.262,2000,1,1897
M2013,2,1,982,970,1,-1,MODIFIED2,1246,630,430.46,2000,0,2002
M2013,2,2,1227,1079,1,-1,MODIFIED2,946,628,531.377,2000,1,1242
M2013,2,3,959,456,1,-1,MODIFIED2,999,332,130.292,2000,1,1500
M2013,2,4,997,730,1,-1,MODIFIED2,1165,582,223.893,2000,1,1959
M2013,2,5,1160,515,1,-1,MODIFIED2,869,538,291.908,2000,0,2001
M2013,2,6,885,598,1,-1,MODIFIED2,573,488,330.823,2000,1,1727
M2013,2,7,590,602,1,-1,MODIFIED2,872,471,310.942,2000,1,892
M2013,2,8,870,593,1,-1,MODIFIED2,646,274,389.791,2000,1,1541
M2013,2,9,654,789,1,-1,MODIFIED2,946,292,576.431,2000,1,1491
M2013,2,10,927,783,1,-1,MODIFIED2,1245,270,603.567,2000,1,1560
M2013,2,11,1252,810,1,-1,MODIFIED2,1172,561,261.536,2000,1,1558
