subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
037,0,1,973,983,1,1,normal,1229,408,629.413,2000,1,758
037,0,2,1224,422,1,1,normal,1024,627,286.4,2000,1,802
037,0,3,1009,620,1,1,normal,1082,333,296.138,2000,1,604
037,0,4,1080,342,1,1,normal,1332,499,296.906,2000,1,591
037,0,5,1339,508,1,1,normal,1065,635,302.002,2000,1,415
037,0,6,1068,636,1,1,normal,765,623,303.279,2000,1,349
037,0,7,779,628,1,1,normal,929,371,297.572,2000,1,589
037,0,8,940,369,1,1,normal,806,645,306.809,2000,1,556
037,0,9,816,629,1,1,normal,1073,782,299.095,2000,1,300
037,0,10,1077,801,1,1,normal,905,533,318.446,2000,1,388
037,0,11,888,538,1,1,normal,945,831,298.493,2000,1,653
037,0,12,943,816,1,1,normal,645,836,298.67,2000,1,339
037,0,13,626,835,1,1,normal,900,678,315.793,2000,1,551
037,0,14,904,686,1,1,normal,982,389,307.072,2000,1,495
037,0,15,973,399,1,1,normal,1230,557,301.684,2000,1,545
037,0,16,1239,567,1,1,normal,980,723,302.352,2000,1,490
037,0,17,971,730,1,1,normal,1275,666,310.664,2000,1,496
037,0,18,1272,662,1,1,normal,1018,821,299.661,2000,1,284
037,0,19,981,825,1,1,normal,1266,652,333.398,2000,1,606
037,0,20,1264,658,1,1,normal,1078,419,302.848,2000,1,525
037,0,21,1086,426,1,1,normal,868,633,300.621,2000,1,551
037,0,22,867,644,1,1,normal,568,630,299.328,2000,1,459
037,0,23,548,627,1,1,normal,802,818,317.8,2000,1,615
037,0,24,814,808,1,1,normal,828,519,289.339,2000,1,405
037,0,25,840,529,1,1,normal,589,701,304.278,2000,1,613
037,0,26,589,696,1,1,normal,858,568,297.901,2000,1,303
037,0,27,918,528,1,1,normal,573,472,349.515,2000,1,574
037,0,28,576,470,1,1,normal,757,709,299.803,2000,1,591
037,0,29,758,707,1,1,normal,1041,806,299.817,2000,1,572
037,0,30,1048,813,1,1,normal,1304,660,298.236,2000,1,539
037,1,1,968,970,1,-1,MODIFIED1,967,240,730.001,2000,0,2004
037,1,2,1032,670,1,-1,MODIFIED1,1265,273,460.324,2000,0,2003
037,1,3,1262,875,1,-1,MODIFIED1,965,292,654.292,2000,0,2005
037,1,4,1012,872,1,-1,MODIFIED1,963,592,284.255,2000,0,2006
037,1,5,1110,494,1,-1,MODIFIED1,1247,496,137.015,2000,0,2011
037,1,6,1259,691,1,-1,MODIFIED1,992,338,442.604,2000,0,2004
037,1,7,804,721,1,-1,MODIFIED1,704,255,476.609,2000,1,641
037,1,8,722,838,1,-1,MODIFIED1,1004,257,645.821,2000,1,1406
037,1,9,1008,813,1,-1,MODIFIED1,1303,240,644.48,2000,1,1800
037,1,10,1297,848,1,-1,MODIFIED1,1316,540,308.585,2000,1,903
037,1,11,1301,541,1,-1,MODIFIED1,1153,792,291.385,2000,1,1786
037,1,12,1159,301,1,-1,MODIFIED1,1046,512,239.353,2000,0,2010
037,1,13,1005,576,1,-1,MODIFIED1,1273,315,374.092,2000,0,2002
037,1,14,1137,800,1,-1,MODIFIED1,980,381,447.448,2000,1,1584
037,1,15,951,727,1,-1,MODIFIED1,1263,282,543.479,2000,0,2010
037,1,16,1221,878,1,-1,MODIFIED1,986,396,536.236,2000,0,2010
037,1,17,1018,865,1,-1,MODIFIED1,1277,465,476.53,2000,1,1501
037,1,18,1266,607,1,-1,MODIFIED1,988,386,355.141,2000,0,2010
037,1,19,1002,658,1,-1,MODIFIED1,1280,456,343.639,2000,0,2005
037,1,20,1265,646,1,-1,MODIFIED1,987,523,303.995,2000,1,1478
037,1,21,985,541,1,-1,MODIFIED1,977,823,282.113,2000,1,1291
037,1,22,970,271,1,-1,MODIFIED1,1090,545,299.125,2000,1,1322
037,1,23,1093,517,1,-1,MODIFIED1,1031,839,327.915,2000,0,2005
