subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
005,0,1,968,972,1,1,normal,694,400,634.24,2000,0,2002
005,0,2,1106,632,1,1,normal,990,450,215.824,2000,1,639
005,0,3,997,467,1,1,normal,859,720,288.189,2000,1,775
005,0,4,859,710,1,1,normal,717,456,290.998,2000,1,645
005,0,5,728,465,1,1,normal,900,693,285.601,2000,1,576
005,0,6,903,679,1,1,normal,685,483,293.155,2000,1,532
005,0,7,702,483,1,1,normal,878,253,289.614,2000,1,654
005,0,8,870,270,1,1,normal,1128,419,297.935,2000,1,572
005,0,9,1138,409,1,1,normal,1022,699,312.34,2000,1,526
005,0,10,1017,691,1,1,normal,1296,822,308.224,2000,1,394
005,0,11,1293,825,1,1,normal,1074,620,299.977,2000,1,576
005,0,12,1062,618,1,1,normal,799,502,287.446,2000,1,429
005,0,13,807,498,1,1,normal,836,799,302.394,2000,1,577
005,0,14,830,795,1,1,normal,1133,752,306.036,2000,1,539
005,0,15,1137,760,1,1,normal,1147,452,308.162,2000,1,567
005,0,16,1149,466,1,1,normal,927,656,292.205,2000,1,353
005,0,17,913,645,1,1,normal,935,356,289.836,2000,1,465
005,0,18,947,371,1,1,normal,635,340,313.536,2000,1,501
005,0,19,646,341,1,1,normal,929,400,289.085,2000,1,439
005,0,20,938,413,1,1,normal,1206,285,296.998,2000,1,525
005,0,21,1201,290,1,1,normal,1097,565,294.009,2000,1,559
005,0,22,1105,571,1,1,normal,1271,320,300.927,2000,1,404
005,0,23,1291,321,1,1,normal,1324,616,296.84,2000,1,567
005,0,24,1309,620,1,1,normal,1024,612,285.112,2000,1,463
005,0,25,1028,607,1,1,normal,725,632,304.03,2000,1,476
005,0,26,707,627,1,1,normal,994,500,313.844,2000,1,261
005,0,27,993,484,1,1,normal,1158,249,287.141,2000,1,391
005,0,28,1147,258,1,1,normal,1358,472,300.528,2000,1,578
005,0,29,1347,474,1,1,normal,1076,370,290.271,2000,1,536
005,0,30,1081,375,1,1,normal,987,656,296.306,2000,1,513
005,1,1,976,983,1,-1,MODIFIED1,669,615,479.242,2000,0,2002
005,1,2,812,460,1,-1,MODIFIED1,698,317,182.88,2000,0,2005
005,1,3,672,761,1,-1,MODIFIED1,891,546,306.897,2000,0,2007
005,1,4,925,531,1,-1,MODIFIED1,749,282,304.921,2000,0,2008
005,1,5,813,795,1,-1,MODIFIED1,645,563,286.44,2000,0,2006
005,1,6,822,502,1,-1,MODIFIED1,937,633,174.316,2000,1,1923
005,1,7,922,457,1,-1,MODIFIED1,1171,821,441.018,2000,1,1962
005,1,8,1179,262,1,-1,MODIFIED1,988,584,374.386,2000,0,2011
005,1,9,990,448,1,-1,MODIFIED1,1144,327,195.849,2000,0,2010
005,1,10,1190,283,1,-1,MODIFIED1,1247,609,330.946,2000,0,2011
005,1,11,1127,160,1,-1,MODIFIED1,958,529,405.86,2000,0,2002
005,1,12,794,518,1,-1,MODIFIED1,1240,632,460.339,2000,1,1835
