subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
027,0,1,988,973,1,1,normal,882,250,730.729,2000,1,1535
027,0,2,865,252,1,1,normal,694,484,288.21,2000,1,843
027,0,3,692,501,1,1,normal,646,780,282.767,2000,1,733
027,0,4,661,790,1,1,normal,878,590,295.108,2000,1,703
027,0,5,872,606,1,1,normal,1176,625,304.593,2000,1,618
027,0,6,1167,626,1,1,normal,1262,338,303.264,2000,1,568
027,0,7,1258,346,1,1,normal,964,307,296.575,2000,1,688
027,0,8,971,323,1,1,normal,795,555,291.204,2000,1,534
027,0,9,809,561,1,1,normal,1055,703,284.042,2000,1,600
027,0,10,1060,698,1,1,normal,1062,403,295.007,2000,1,780
027,0,11,1064,399,1,1,normal,1341,293,296.589,2000,1,555
027,0,12,1333,293,1,1,normal,1187,551,296.446,2000,1,843
027,0,13,1176,558,1,1,normal,905,653,287.169,2000,1,730
027,0,14,893,668,1,1,normal,1130,454,319.32,2000,1,619
027,0,15,1119,461,1,1,normal,1015,731,289.337,2000,1,644
027,0,16,1021,723,1,1,normal,729,821,308.006,2000,1,384
027,0,17,683,823,1,1,normal,773,524,312.252,2000,1,606
027,0,18,785,518,1,1,normal,1073,506,288.25,2000,1,852
027,0,19,1068,512,1,1,normal,1351,618,302.2,2000,1,850
027,0,20,1353,620,1,1,normal,1097,459,302.419,2000,1,1136
027,0,21,1108,467,1,1,normal,1353,615,286.232,2000,1,847
027,0,22,1338,615,1,1,normal,1068,710,286.225,2000,1,435
027,0,23,1067,696,1,1,normal,1129,416,286.782,2000,1,586
027,0,24,1134,401,1,1,normal,1325,643,308.294,2000,1,589
027,0,25,1322,632,1,1,normal,1030,700,299.813,2000,1,718
027,0,26,1030,712,1,1,normal,1307,815,295.53,2000,1,458
027,0,27,1309,807,1,1,normal,1012,761,300.541,2000,1,632
027,0,28,1012,764,1,1,normal,717,710,299.902,2000,1,592
027,0,29,716,724,1,1,normal,993,592,306.844,2000,1,344
027,0,30,1009,601,1,1,normal,718,713,311.809,2000,1,856
027,1,1,953,974,1,-1,MODIFIED1,1259,524,544.184,2000,0,2007
027,1,2,980,555,1,-1,MODIFIED1,1027,333,226.921,2000,1,1709
027,1,3,1025,736,1,-1,MODIFIED1,1147,608,176.828,2000,0,2002
027,1,4,1159,683,1,-1,MODIFIED1,1020,337,372.877,2000,1,1190
027,1,5,1017,735,1,-1,MODIFIED1,1028,637,98.6154,2000,1,1032
027,1,6,1021,449,1,-1,MODIFIED1,1254,440,233.174,2000,1,1516
027,1,7,1266,659,1,-1,MODIFIED1,970,344,432.251,2000,1,1701
027,1,8,977,718,1,-1,MODIFIED1,1262,275,526.758,2000,0,2013
027,1,9,1228,807,1,-1,MODIFIED1,1114,536,294.002,2000,1,1347
027,1,10,1116,551,1,-1,MODIFIED1,1245,807,286.665,2000,0,2012
027,1,11,1247,301,1,-1,MODIFIED1,1032,595,364.227,2000,0,2011
027,1,12,1037,580,1,-1,MODIFIED1,892,330,289.007,2000,1,1547
027,1,13,907,740,1,-1,MODIFIED1,1130,513,318.211,2000,0,2007
027,1,14,1059,684,1,-1,MODIFIED1,966,261,433.103,2000,1,1145
027,1,15,971,804,1,-1,MODIFIED1,822,525,316.294,2000,0,2000
027,1,16,979,577,1,-1,MODIFIED1,679,261,435.725,2000,1,1762
027,1,17,687,804,1,-1,MODIFIED1,871,492,362.215,2000,1,1894
027,1,18,855,599,1,-1,MODIFIED1,1161,416,356.546,2000,1,1119
027,1,19,1159,683,1,-1,MODIFIED1,1214,711,61.7171,2000,1,1437
027,1,20,1205,385,1,-1,MODIFIED1,1083,442,134.659,2000,0,2003
027,1,21,1108,663,1,-1,MODIFIED1,812,312,459.148,2000,1,1982
027,1,22,825,767,1,-1,MODIFIED1,948,580,223.826,2000,1,1293
027,1,23,943,490,1,-1,MODIFIED1,955,280,210.343,2000,1,872
027,1,24,959,790,1,-1,MODIFIED1,833,554,267.529,2000,1,1937
027,1,25,833,542,1,-1,MODIFIED1,674,808,309.898,2000,1,1794
027,1,26,691,265,1,-1,MODIFIED1,596,518,270.248,2000,1,1273
027,1,27,603,552,1,-1,MODIFIED1,593,818,266.188,2000,1,1152
027,1,28,593,278,1,-1,MODIFIED1,853,669,469.554,2000,1,1843
027,1,29,844,425,1,-1,MODIFIED1,782,377,78.4092,2000,1,1197
027,1,30,793,689,1,-1,MODIFIED1,1019,561,259.731,2000,1,1339
027,2,1,959,987,1,-1,MODIFIED2,682,425,626.556,2000,0,2005
027,2,2,958,615,1,-1,MODIFIED2,892,640,70.5762,2000,1,1118
027,2,3,884,450,1,-1,MODIFIED2,1190,677,381.005,2000,1,1237
027,2,4,1189,420,1,-1,MODIFIED2,904,769,450.584,2000,1,1371
027,2,5,919,304,1,-1,MODIFIED2,655,602,398.121,2000,1,1402
027,2,6,636,472,1,-1,MODIFIED2,942,514,308.869,2000,1,1485
027,2,7,927,568,1,-1,MODIFIED2,673,381,315.412,2000,1,1808
027,2,8,692,694,1,-1,MODIFIED2,788,658,102.528,2000,1,1144
027,2,9,789,429,1,-1,MODIFIED2,1076,740,423.19,2000,1,1867
027,2,10,1058,341,1,-1,MODIFIED2,957,464,159.154,2000,1,1192
027,2,11,963,603,1,-1,MODIFIED2,678,574,286.472,2000,1,1923
027,2,12,694,504,1,-1,MODIFIED2,857,333,236.241,2000,1,1273
027,2,13,853,729,1,-1,MODIFIED2,830,632,99.6895,2000,1,1119
027,2,14,844,458,1,-1,MODIFIED2,995,381,169.499,2000,0,2006
027,2,15,989,661,1,-1,MODIFIED2,707,297,460.456,2000,1,937
027,2,16,710,775,1,-1,MODIFIED2,751,594,185.586,2000,1,1425
027,2,17,754,503,1,-1,MODIFIED2,1040,514,286.211,2000,1,1373
027,2,18,1036,575,1,-1,MODIFIED2,1225,277,352.881,2000,1,1509
027,2,19,1223,814,1,-1,MODIFIED2,1112,555,281.784,2000,1,1382
027,2,20,1096,531,1,-1,MODIFIED2,812,547,284.45,2000,0,2001
027,2,21,807,559,1,-1,MODIFIED2,708,829,287.578,2000,0,2006
027,2,22,722,288,1,-1,MODIFIED2,1008,831,613.714,2000,1,1264
027,2,23,991,256,1,-1,MODIFIED2,1289,724,554.822,2000,1,1547
027,2,24,1271,358,1,-1,MODIFIED2,990,694,438.015,2000,1,1973
027,2,25,998,365,1,-1,MODIFIED2,815,451,202.2,2000,1,1728
027,2,26,811,613,1,-1,MODIFIED2,730,738,148.95,2000,0,2004
027,2,27,713,315,1,-1,MODIFIED2,1028,778,559.995,2000,1,1755
027,2,28,1010,302,1,-1,MODIFIED2,1208,538,308.058,2000,1,1355
027,2,29,1198,532,1,-1,MODIFIED2,1294,826,309.277,2000,0,2001
027,2,30,1293,281,1,-1,MODIFIED2,996,790,589.313,2000,1,1721
027,3,1,953,992,1,-1,MODIFIED3,988,838,157.927,2000,0,2007
027,3,2,1020,382,1,-1,MODIFIED3,1194,621,295.63,2000,1,1888
027,3,3,1182,466,1,-1,MODIFIED3,1021,376,184.448,2000,1,1284
027,3,4,1030,696,1,-1,MODIFIED3,858,628,184.954,2000,0,2001
027,3,5,827,443,1,-1,MODIFIED3,1124,490,300.696,2000,0,2002
027,3,6,1111,545,1,-1,MODIFIED3,1082,787,243.731,2000,1,1606
027,3,7,1075,306,1,-1,MODIFIED3,1122,490,189.908,2000,1,1245
027,3,8,1119,582,1,-1,MODIFIED3,860,635,264.367,2000,1,1833
027,3,9,859,422,1,-1,MODIFIED3,676,398,184.567,2000,0,2002
027,3,10,677,660,1,-1,MODIFIED3,715,695,51.6624,2000,1,667
027,3,11,718,391,1,-1,MODIFIED3,917,474,215.615,2000,1,1575
027,3,12,903,615,1,-1,MODIFIED3,727,706,198.134,2000,1,1096
027,3,13,732,393,1,-1,MODIFIED3,1026,682,412.258,2000,1,1619
027,3,14,1009,388,1,-1,MODIFIED3,804,480,224.698,2000,1,1511
027,3,15,805,585,1,-1,MODIFIED3,1031,284,376.4,2000,1,1490
027,3,16,1025,777,1,-1,MODIFIED3,1308,400,471.4,2000,1,1080
027,3,17,1296,677,1,-1,MODIFIED3,1064,574,253.837,2000,1,979
027,3,18,1070,512,1,-1,MODIFIED3,858,356,263.211,2000,1,1474
027,3,19,866,726,1,-1,MODIFIED3,737,631,160.206,2000,1,1488
027,3,20,752,440,1,-1,MODIFIED3,862,358,137.201,2000,1,916
027,3,21,856,711,1,-1,MODIFIED3,587,478,355.879,2000,1,945
027,3,22,605,604,1,-1,MODIFIED3,887,477,309.278,2000,1,1470
027,3,23,882,595,1,-1,MODIFIED3,593,419,338.374,2000,1,1472
027,3,24,594,642,1,-1,MODIFIED3,647,714,89.4036,2000,1,931
027,3,25,639,380,1,-1,MODIFIED3,603,417,51.6236,2000,1,1108
027,3,26,612,649,1,-1,MODIFIED3,897,479,331.851,2000,1,782
027,3,27,884,591,1,-1,MODIFIED3,871,778,187.451,2000,1,922
027,3,28,869,311,1,-1,MODIFIED3,826,481,175.354,2000,1,710
027,3,29,832,582,1,-1,MODIFIED3,612,271,380.948,2000,1,1262
027,3,30,624,800,1,-1,MODIFIED3,909,316,561.677,2000,1,657
027,4,1,931,975,1,-1,MODIFIED4,1254,482,589.388,2000,0,2008
027,4,2,1245,639,1,-1,MODIFIED4,995,634,250.05,2000,1,1141
027,4,3,993,449,1,-1,MODIFIED4,696,609,337.356,2000,1,862
027,4,4,708,489,1,-1,MODIFIED4,951,450,246.11,2000,1,1031
027,4,5,941,651,1,-1,MODIFIED4,923,749,99.6393,2000,1,1104
027,4,6,926,342,1,-1,MODIFIED4,915,449,107.564,2000,1,839
027,4,7,933,628,1,-1,MODIFIED4,1153,266,423.608,2000,1,1562
027,4,8,1150,817,1,-1,MODIFIED4,854,247,642.274,2000,1,1871
027,4,9,852,822,1,-1,MODIFIED4,1129,366,533.54,2000,1,1159
027,4,10,1123,718,1,-1,MODIFIED4,940,599,218.289,2000,0,2001
027,4,11,925,569,1,-1,MODIFIED4,658,496,276.8,2000,1,1508
027,4,12,654,570,1,-1,MODIFIED4,958,490,314.35,2000,1,1650
027,4,13,959,577,1,-1,MODIFIED4,663,547,297.516,2000,1,1193
027,4,14,649,528,1,-1,MODIFIED4,906,723,322.605,2000,1,1518
027,4,15,911,372,1,-1,MODIFIED4,804,441,127.318,2000,1,1427
027,4,16,796,635,1,-1,MODIFIED4,677,712,141.739,2000,0,2002
027,4,17,711,372,1,-1,MODIFIED4,977,706,426.98,2000,1,1659
027,4,18,962,378,1,-1,MODIFIED4,1269,637,401.659,2000,1,1113
027,4,19,1278,453,1,-1,MODIFIED4,1027,814,439.684,2000,1,1530
027,4,20,1027,248,1,-1,MODIFIED4,735,743,574.708,2000,1,1794
027,4,21,738,318,1,-1,MODIFIED4,620,466,189.283,2000,1,1914
027,4,22,626,630,1,-1,MODIFIED4,884,608,258.936,2000,1,1567
027,4,23,880,475,1,-1,MODIFIED4,650,795,394.081,2000,0,2002
027,4,24,660,262,1,-1,MODIFIED4,924,672,487.643,2000,0,2002
027,4,25,934,358,1,-1,MODIFIED4,1219,620,387.129,2000,1,1491
027,4,26,1229,444,1,-1,MODIFIED4,968,783,427.834,2000,1,1626
027,4,27,981,284,1,-1,MODIFIED4,913,488,215.035,2000,1,1272
027,4,28,925,585,1,-1,MODIFIED4,1134,286,364.804,2000,0,2009
027,4,29,1155,780,1,-1,MODIFIED4,868,425,456.502,2000,1,1644
027,4,30,863,650,1,-1,MODIFIED4,616,264,458.263,2000,1,1806
027,5,1,945,993,1,-1,MODIFIED5,1229,671,429.348,2000,1,1993
027,5,2,1239,393,1,-1,MODIFIED5,1312,383,73.6817,2000,1,1389
027,5,3,1306,688,1,-1,MODIFIED5,1344,681,38.6394,2000,1,767
027,5,4,1341,395,1,-1,MODIFIED5,1358,382,21.4009,2000,1,682
027,5,5,1371,698,1,-1,MODIFIED5,1067,454,389.81,2000,1,1344
027,5,6,1085,620,1,-1,MODIFIED5,850,248,440.01,2000,1,1459
027,5,7,867,829,1,-1,MODIFIED5,1047,474,398.026,2000,1,1602
027,5,8,1058,602,1,-1,MODIFIED5,1339,543,287.127,2000,1,1362
027,5,9,1339,514,1,-1,MODIFIED5,1098,364,283.868,2000,1,1524
027,5,10,1112,713,1,-1,MODIFIED5,827,495,358.816,2000,1,1875
027,5,11,841,581,1,-1,MODIFIED5,1071,319,348.632,2000,1,1554
027,5,12,1083,758,1,-1,MODIFIED5,1076,619,139.176,2000,1,1315
027,5,13,1067,470,1,-1,MODIFIED5,829,448,239.015,2000,1,1409
027,5,14,824,616,1,-1,MODIFIED5,696,717,163.049,2000,0,2010
027,5,15,702,285,1,-1,MODIFIED5,974,605,419.981,2000,1,1224
027,5,16,990,481,1,-1,MODIFIED5,786,372,231.294,2000,1,1460
027,5,17,792,693,1,-1,MODIFIED5,1048,517,310.664,2000,1,1169
027,5,18,1030,552,1,-1,MODIFIED5,783,656,268.002,2000,1,1868
027,5,19,788,371,1,-1,MODIFIED5,1083,658,411.575,2000,1,1265
027,5,20,1080,413,1,-1,MODIFIED5,868,448,214.87,2000,1,1354
027,5,21,858,621,1,-1,MODIFIED5,692,691,180.155,2000,1,1599
