subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
011,1,125545,200,100,297.5,356.18,793.207,355,724,1,1,0,NA,NA,69.2172,12564
011,2,143899,500,25,543.057,742.944,551.057,731,528,0,1,0,0,0,25.9671,10329
011,3,159858,800,25,674.869,869.349,626.141,992,622,0,0,0,1,0,122.721,13487
011,4,180634,800,100,741.956,928.324,681.572,951,673,1,1,0,NA,NA,24.2423,10229
011,5,195898,200,50,298.578,498.577,540.869,406,531,0,1,1,0,1,93.101,6704
011,6,207146,200,25,379.337,513.245,326.051,392,409,0,1,1,0,1,146.904,7193
011,7,219042,800,50,573.657,771.474,589.997,1020,586,0,0,0,1,0,248.558,19637
011,8,244362,500,50,540.7,727.883,422.971,622,442,0,1,1,0,1,107.58,7725
011,9,256921,500,100,378.128,574.135,594.803,670,606,1,1,0,NA,NA,96.5166,3375
011,10,264747,500,100,489.53,688.337,574.148,737,563,1,1,0,NA,NA,49.9233,4802
011,11,274042,500,25,406.564,581.23,681.274,779,729,0,0,0,1,0,203.447,6560
011,12,285178,200,25,321.298,420.488,773.704,343,673,0,1,1,0,1,127.066,9953
011,13,299187,800,50,511.12,698.352,426.472,933,376,0,0,0,1,0,240.014,7040
011,14,310458,800,100,545.309,730.974,415.787,938,345,0,0,0,1,0,218.794,3631
011,15,318515,200,50,310.025,437.493,340.72,383,399,0,1,1,0,1,79.7877,2552
011,16,324826,500,50,381.607,558.212,671.56,655,682,0,0,0,1,0,97.3494,4353
011,17,333210,800,25,652.14,835.849,684.851,1068,687,0,0,0,1,0,232.16,9615
011,18,347484,200,100,216.778,333.958,369.565,318,426,1,1,0,NA,NA,58.6477,3322
011,19,354306,800,25,860.169,1059.24,499.98,1067,478,1,1,0,NA,NA,23.3108,9809
011,20,371842,800,100,660.114,860.111,538.08,1067,493,0,0,0,1,0,211.743,5831
011,21,383186,500,25,479.333,674.668,473.29,790,448,0,0,0,1,0,118.072,4537
011,22,391866,800,50,757.891,957.07,504.739,912,485,1,1,0,NA,NA,49.2032,6712
011,23,403547,200,50,225.817,344.143,713.827,305,641,0,1,0,0,0,82.68,5055
011,24,411994,500,50,383.862,583.783,547.816,670,553,0,0,0,1,0,86.3729,5224
011,25,421345,200,100,136.004,335.13,524.604,427,502,1,1,0,NA,NA,94.6102,1919
011,26,426282,200,25,227.026,425.334,567.668,344,559,0,1,1,0,1,81.7947,5671
011,27,435354,500,100,504.407,684.867,679.033,645,663,1,1,1,NA,NA,42.9703,3985
011,28,444010,800,100,771.562,940.423,756.983,1088,711,0,0,0,1,0,154.575,14784
011,29,463826,200,25,195.136,315.615,382.802,326,367,1,1,0,NA,NA,18.9089,6792
011,30,473946,500,50,508.962,693.843,416.871,739,433,1,1,0,NA,NA,47.9506,4665
011,31,482939,500,100,497.547,696.125,577.594,775,574,1,1,0,NA,NA,78.9572,3305
011,32,490851,200,50,361.123,534.828,404.721,442,428,0,1,1,0,1,95.7022,3833
011,33,498634,800,50,905.669,1101.75,624.182,1077,617,1,1,1,NA,NA,25.7692,6576
011,34,510034,800,25,876.105,1064.51,682.085,1052,691,1,1,1,NA,NA,15.3588,7537
011,35,522530,200,100,70.1412,256.865,498.937,310,473,1,1,0,NA,NA,59.1275,2007
011,36,526922,500,25,539.567,721.585,678.134,746,655,0,0,0,0,0,33.6337,5175
011,37,536914,500,50,489.634,689.632,538.576,659,511,1,1,0,NA,NA,41.216,8497
011,38,549850,200,100,300.854,480.871,647.816,425,606,1,1,0,NA,NA,69.7867,1935
011,39,555481,200,50,205.359,361.087,412.629,405,378,0,0,0,0,0,55.9244,4185
011,40,563690,800,100,773.818,973.789,546.753,1030,552,1,1,0,NA,NA,56.4554,26360
011,41,597450,200,25,216.734,397.48,450.696,325,482,0,1,1,0,1,78.951,5702
011,42,609003,500,25,445.255,644.424,512.818,771,490,0,0,0,1,0,128.616,7784
011,43,620875,800,50,738.604,938.491,552.89,993,542,0,0,0,1,0,55.5862,5575
011,44,631451,500,100,510.063,702.314,628.572,779,654,1,1,0,NA,NA,80.7916,4278
011,45,639971,800,25,702.134,892.505,655.886,994,664,0,0,0,1,0,101.819,5975
