subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
011,0,1,971,963,1,1,normal,1217,386,627.252,2000,0,2011
011,0,2,1187,373,1,1,normal,1139,676,306.778,2000,1,1014
011,0,3,1134,692,1,1,normal,840,705,294.287,2000,1,752
011,0,4,831,713,1,1,normal,921,416,310.337,2000,1,511
011,0,5,936,426,1,1,normal,929,716,290.084,2000,1,589
011,0,6,941,709,1,1,normal,919,416,293.825,2000,1,657
011,0,7,924,434,1,1,normal,1197,302,303.238,2000,1,549
011,0,8,1193,307,1,1,normal,1114,590,293.82,2000,1,568
011,0,9,1111,598,1,1,normal,1319,809,296.285,2000,1,525
011,0,10,1310,813,1,1,normal,1062,654,294.593,2000,1,808
011,0,11,1050,648,1,1,normal,1349,741,313.129,2000,1,442
011,0,12,1359,735,1,1,normal,1318,443,294.864,2000,1,482
011,0,13,1310,432,1,1,normal,1024,385,289.836,2000,1,465
011,0,14,1038,376,1,1,normal,740,482,316.291,2000,1,526
011,0,15,744,498,1,1,normal,785,779,283.975,2000,1,526
011,0,16,802,779,1,1,normal,935,519,292.043,2000,1,470
011,0,17,937,519,1,1,normal,932,819,300.042,2000,1,844
011,0,18,919,809,1,1,normal,1216,722,309.48,2000,1,617
011,0,19,1218,718,1,1,normal,1074,458,297.214,2000,1,352
011,0,20,1088,463,1,1,normal,864,672,306.361,2000,1,536
011,0,21,878,659,1,1,normal,977,394,282.889,2000,1,340
011,0,22,958,392,1,1,normal,683,332,281.469,2000,1,521
011,0,23,720,333,1,1,normal,940,487,268.544,2000,1,313
011,0,24,956,501,1,1,normal,1235,541,281.853,2000,1,341
011,0,25,1242,547,1,1,normal,1132,259,308.292,2000,1,394
011,0,26,1120,264,1,1,normal,922,474,288.624,2000,1,613
011,0,27,931,466,1,1,normal,1122,250,288.335,2000,1,1096
011,0,28,1105,259,1,1,normal,835,336,280.765,2000,1,496
011,0,29,825,339,1,1,normal,1121,426,308.521,2000,1,325
011,0,30,1107,415,1,1,normal,937,663,300.673,2000,1,432
011,1,1,948,991,1,-1,MODIFIED1,665,484,580.636,2000,0,2010
011,1,2,812,50,1,-1,MODIFIED1,887,284,245.725,2000,0,2001
011,1,3,910,743,1,-1,MODIFIED1,604,382,473.241,2000,0,2009
011,1,4,464,705,1,-1,MODIFIED1,856,545,423.396,2000,1,1606
011,1,5,852,530,1,-1,MODIFIED1,709,283,285.408,2000,0,2007
011,1,6,1774,797,1,-1,MODIFIED1,655,578,1140.23,2000,0,2001
011,1,7,631,476,1,-1,MODIFIED1,866,791,393.001,2000,0,2008
011,1,8,732,301,1,-1,MODIFIED1,1013,530,362.494,2000,0,2010
011,1,9,1047,315,1,-1,MODIFIED1,1205,760,472.217,2000,0,2001
011,1,10,1129,290,1,-1,MODIFIED1,909,809,563.703,2000,0,2006
011,1,11,974,462,1,-1,MODIFIED1,678,618,334.592,2000,0,2004
011,1,12,713,422,1,-1,MODIFIED1,796,342,115.278,2000,1,1286
011,1,13,813,730,1,-1,MODIFIED1,1075,452,382.005,2000,0,2006
011,1,14,1052,521,1,-1,MODIFIED1,778,410,295.63,2000,1,1632
011,1,15,785,656,1,-1,MODIFIED1,789,710,54.1479,2000,1,711
011,1,16,799,357,1,-1,MODIFIED1,717,419,102.801,2000,0,2008
011,1,17,1848,313,1,-1,MODIFIED1,631,706,1278.88,2000,1,1084
011,1,18,630,386,1,-1,MODIFIED1,910,597,350.601,2000,1,1994
011,1,19,911,453,1,-1,MODIFIED1,1189,709,377.915,2000,1,1556
011,1,20,1189,381,1,-1,MODIFIED1,955,520,272.171,2000,0,2011
011,1,21,623,227,1,-1,MODIFIED1,684,649,426.386,2000,0,2007
011,1,22,548,453,1,-1,MODIFIED1,971,736,508.938,2000,0,2004
011,1,23,715,332,1,-1,MODIFIED1,672,762,432.145,2000,1,95
011,1,24,654,318,1,-1,MODIFIED1,970,731,520.024,2000,1,1749
011,1,25,982,360,1,-1,MODIFIED1,1214,556,303.71,2000,0,2005
011,1,26,1177,360,1,-1,MODIFIED1,1042,311,143.618,2000,1,825
011,1,27,1055,765,1,-1,MODIFIED1,862,550,288.919,2000,0,2005
011,1,28,915,460,1,-1,MODIFIED1,1109,720,324.401,2000,1,1281
011,1,29,1103,363,1,-1,MODIFIED1,1313,501,251.285,2000,0,2004
011,1,30,1713,484,1,-1,MODIFIED1,1072,322,661.154,2000,1,1782
011,2,1,963,990,1,-1,MODIFIED2,691,673,417.7,2000,0,2008
011,2,2,566,362,1,-1,MODIFIED2,891,450,336.703,2000,1,1687
011,2,3,876,624,1,-1,MODIFIED2,1183,379,392.777,2000,1,758
011,2,4,1156,732,1,-1,MODIFIED2,1005,620,188.003,2000,1,1035
011,2,5,1005,468,1,-1,MODIFIED2,1272,756,392.725,2000,0,2000
011,2,6,1412,288,1,-1,MODIFIED2,1305,458,200.871,2000,1,1262
011,2,7,1286,630,1,-1,MODIFIED2,1164,723,153.405,2000,0,2011
011,2,8,1744,299,1,-1,MODIFIED2,1168,423,589.196,2000,0,2002
011,2,9,1154,820,1,-1,MODIFIED2,900,288,589.525,2000,1,1066
011,2,10,877,811,1,-1,MODIFIED2,686,498,366.674,2000,1,1847
011,2,11,700,571,1,-1,MODIFIED2,907,701,244.436,2000,1,1500
011,2,12,893,362,1,-1,MODIFIED2,693,490,237.453,2000,1,722
011,2,13,689,585,1,-1,MODIFIED2,974,595,285.175,2000,1,667
