subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
M2010,1,106062,800,25,963.639,1163.6,548.409,1062,567,0,1,0,0,1,103.289,10334
M2010,2,121538,500,50,510.063,698.292,431.051,767,481,0,0,0,1,0,84.9453,8094
M2010,3,134144,500,25,587.345,779.844,633.568,765,665,0,0,0,0,0,34.7607,10671
M2010,4,149617,800,50,919.355,1110.78,665.301,1090,652,1,1,1,NA,NA,24.6692,8488
M2010,5,163706,500,100,555.53,735.326,688.459,788,677,1,1,0,NA,NA,53.9063,5255
M2010,6,173842,200,50,215.587,383.818,652.644,421,668,1,1,0,NA,NA,40.2283,6527
M2010,7,184489,200,25,39.4022,235.262,557.581,329,586,0,0,0,1,0,97.9509,4518
M2010,8,191248,800,100,939.794,1139.78,545.467,1015,525,0,1,0,0,1,126.446,6455
M2010,9,202945,200,100,370.203,526.363,365.25,468,402,1,1,1,NA,NA,68.9697,4473
M2010,10,211785,200,50,339.468,539.325,549.873,477,539,0,1,1,0,1,63.2663,4904
M2010,11,220834,200,100,90.5297,288.384,559.594,371,582,1,1,0,NA,NA,85.6005,4233
M2010,12,228257,500,100,333.897,528.482,480.107,689,422,0,0,0,1,0,170.712,3896
M2010,13,236177,200,25,206.577,403.644,574.688,402,567,1,1,1,NA,NA,7.86124,11118
M2010,14,250818,500,50,483.836,676.966,621.244,705,629,1,1,0,NA,NA,29.0874,6737
M2010,15,262041,800,50,641.876,839.433,595.943,1021,604,0,0,0,1,0,181.745,5471
M2010,16,272402,500,25,425.894,615.799,447.82,755,438,0,0,0,1,0,139.547,7477
M2010,17,284064,800,25,785.208,983.6,590.215,1008,608,0,0,0,0,0,30.1932,5921
M2010,18,295289,800,100,827.169,1022.89,624.069,1041,644,1,1,0,NA,NA,26.9328,4911
M2010,19,305249,500,50,515.692,707.595,448.974,680,437,1,1,0,NA,NA,30.0807,5895
M2010,20,315689,200,50,159.849,354.035,497.282,335,499,1,1,1,NA,NA,19.1128,4166
M2010,21,323185,200,25,203.089,402.944,547.678,358,535,0,1,1,0,1,46.6979,5640
M2010,22,332313,800,25,896.572,1069.94,323.1,1095,394,0,0,0,1,0,75.1989,7288
M2010,23,344585,800,50,913.576,1113.02,508.117,1025,500,0,1,1,0,1,88.3932,6758
M2010,24,356330,500,100,706.758,891.313,686.943,792,719,0,1,0,0,0,104.359,8400
M2010,25,369737,500,25,364.552,564.365,551.663,754,558,0,0,0,1,0,189.741,10494
M2010,26,384328,200,100,561.172,709.966,305.801,468,376,0,1,0,0,1,251.943,3936
M2010,27,392761,800,100,892.046,1081.47,676.983,941,687,0,1,0,0,1,140.822,6447
M2010,28,404146,800,100,544.146,743.757,560.572,918,610,0,0,0,1,0,181.118,3616
M2010,29,412250,200,25,262.214,344.089,320.924,318,358,0,1,1,0,1,45.3353,6511
M2010,30,422434,500,100,506.639,697.331,443.329,611,406,1,1,0,NA,NA,94.0557,6646
M2010,31,433834,500,25,562.337,750.049,423.084,681,467,0,0,0,0,1,81.8313,12327
M2010,32,450633,200,100,422.52,553.684,771.151,451,737,0,1,0,0,1,108.214,5994
M2010,33,460865,500,50,539.597,716.928,385.242,714,402,1,1,0,NA,NA,17.0119,13400
M2010,34,479866,800,50,603.254,793.47,648.208,994,700,0,0,0,1,0,207.11,9607
M2010,35,494370,200,50,356.535,534.677,662.916,444,626,0,1,1,0,1,97.9034,5039
M2010,36,503401,800,25,805.573,996.375,418.612,1010,428,1,1,0,NA,NA,16.5463,7096
M2010,37,515617,200,25,221.295,421.111,530.99,392,518,0,1,1,0,1,31.878,3390
M2010,38,522513,800,50,646.43,846.1,560.681,1012,612,0,0,0,1,0,173.657,4863
M2010,39,532026,800,100,691.882,886.223,628.313,984,662,0,0,0,0,0,103.417,5582
M2010,40,542553,200,100,198.614,295.784,713.991,357,730,1,1,0,NA,NA,63.2742,4960
M2010,41,551138,800,25,720.334,910.106,419.044,958,514,0,0,0,1,0,106.35,6792
M2010,42,562825,200,50,317.889,506.327,624.952,408,611,0,1,1,0,1,99.3123,4134
M2010,43,571034,500,50,570.341,763.319,629.221,744,635,1,1,1,NA,NA,20.165,6038
M2010,44,581570,500,100,602.177,797.252,616.863,690,620,0,1,0,0,1,107.297,7599
M2010,45,593874,500,25,522.514,710.778,429.877,766,446,0,0,0,1,0,57.5276,11790
