subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
051,1,80663,200,25,290.604,457.769,674.186,331,613,0,1,1,0,1,140.763,6772
051,2,91520,200,100,182.669,327.655,670.66,303,674,1,1,0,NA,NA,24.8798,2894
051,3,98178,800,100,383.892,580.156,593.427,980,642,0,0,0,1,0,402.783,6174
051,4,108528,800,25,821.475,1012.45,418.578,1032,443,0,0,0,0,0,31.2818,3807
051,5,118566,200,50,340.673,472.669,744.23,438,730,1,1,1,NA,NA,37.4754,3232
051,6,126295,500,100,297.485,495.052,502.029,778,490,0,0,0,1,0,283.204,2584
051,7,134120,500,50,540.76,709.216,721.991,739,711,1,1,0,NA,NA,31.7478,3281
051,8,142040,500,25,379.337,574.838,481.749,630,481,0,0,0,1,0,55.1673,6368
051,9,153776,800,50,878.322,1042.87,292.994,1010,345,0,1,0,0,0,61.5254,2776
051,10,161910,800,25,806.703,1004.22,476.707,1060,482,0,0,0,1,0,56.0348,4214
051,11,172390,200,25,464.584,550.626,235.205,430,355,0,1,1,0,1,170.004,2374
051,12,179134,500,25,636.288,813.639,371.744,769,419,0,0,0,0,1,65.006,2188
051,13,185894,500,100,563.427,745.48,398.929,685,412,1,1,1,NA,NA,61.8767,4543
051,14,195064,800,100,865.912,1055.64,407.03,1077,430,1,1,0,NA,NA,31.3657,2416
051,15,202440,500,50,570.281,754.135,405.258,652,426,0,1,1,0,1,104.22,4439
051,16,211583,200,100,294.044,488.803,595.266,476,581,1,1,1,NA,NA,19.1689,1863
051,17,217504,200,50,313.415,503.659,462.41,390,506,0,1,1,0,1,121.732,1792
051,18,223399,800,50,807.922,1007.43,568.196,1035,612,0,0,0,0,0,51.7583,2135
051,19,230928,800,50,836.342,1009.09,328.242,969,352,1,1,1,NA,NA,46.6012,2775
051,20,238895,200,25,321.328,518.7,581.015,480,570,0,1,1,0,1,40.2367,3016
051,21,246424,800,25,866.983,1062.99,623.097,1018,643,0,1,0,0,1,49.1974,5281
051,22,257062,800,100,804.534,987.436,375.018,1035,381,1,1,0,NA,NA,47.9386,3097
051,23,265103,200,50,431.639,543.965,800.768,399,680,0,1,1,0,1,188.679,2280
051,24,271727,500,100,499.793,666.597,360.89,715,354,1,1,0,NA,NA,48.8906,2120
051,25,278231,500,50,552.128,741.983,434.649,771,423,1,1,0,NA,NA,31.2676,4637
051,26,287648,500,25,942.059,1116.03,759.919,756,681,0,1,1,0,1,368.578,5693
051,27,298576,200,100,261.069,457.972,580.09,354,555,0,1,1,0,1,106.957,1368
051,28,306304,200,100,207.661,395.137,611.024,403,601,1,1,1,NA,NA,12.74,1991
051,29,311855,200,25,362.241,487.385,319.482,414,390,0,1,1,0,1,101.775,3768
051,30,319608,800,25,624.923,822.7,487.346,970,476,0,0,0,1,0,147.736,4893
051,31,329152,500,100,583.967,746.985,744.509,707,693,1,1,0,NA,NA,65.2078,4614
051,32,338288,800,50,687.395,887.209,555.995,924,551,1,1,0,NA,NA,37.1283,3631
051,33,346631,500,50,568.011,729.091,746.639,603,680,0,1,0,0,1,142.617,2992
051,34,353927,500,25,589.617,776.373,415.735,655,453,0,1,1,0,1,126.965,3184
051,35,361423,800,100,814.668,1004.64,412.558,1026,406,1,1,0,NA,NA,22.346,2107
051,36,368711,200,50,231.466,391.517,410.008,413,391,1,1,0,NA,NA,28.6853,2778
051,37,375503,200,25,165.628,310.827,416.914,325,402,1,1,0,NA,NA,20.5746,4870
051,38,384287,800,25,703.335,887.103,389.769,959,398,0,0,0,1,0,72.3669,7070
051,39,396072,200,100,389.585,573.862,649.561,469,629,0,1,1,0,1,106.859,6678
051,40,407337,800,50,926.147,1121.62,631.449,1084,606,1,1,0,NA,NA,45.4204,4726
051,41,417710,200,50,225.802,413.068,614.755,378,606,1,1,1,NA,NA,36.1446,2577
051,42,423999,500,25,580.47,778.936,497.824,659,495,0,1,1,0,1,119.969,2535
051,43,430943,500,100,401.984,583.729,420.237,601,374,1,1,0,NA,NA,49.3571,3636
051,44,438543,800,100,783.975,983.126,503.525,960,492,1,1,1,NA,NA,25.8385,2077
051,45,445367,500,50,586.253,784.31,587.697,741,569,1,1,1,NA,NA,47.1733,2744
