subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
043,1,88743,200,50,166.693,304.526,410.15,382,344,0,0,0,1,0,101.873,6842
043,2,99000,800,25,489.634,689.104,562.78,1026,573,0,0,0,1,0,337.051,7129
043,3,111000,500,25,557.799,729.486,364.547,734,417,0,0,0,0,0,52.6465,4119
043,4,120015,800,50,624.818,820.161,463.854,962,499,0,0,0,1,0,146.129,3870
043,5,129006,800,100,727.169,894.147,323.354,903,340,1,1,0,NA,NA,18.8537,5478
043,6,139831,500,100,505.493,684.257,395.023,764,381,1,1,0,NA,NA,80.9664,4038
043,7,148481,500,50,436.171,611.575,395.6,633,389,1,1,0,NA,NA,22.4189,4456
043,8,157112,200,25,171.319,328.968,652.771,320,622,0,1,0,0,0,32.051,7752
043,9,168431,200,100,341.758,529.328,448.669,450,457,1,1,1,NA,NA,79.7645,3442
043,10,176543,200,25,246.331,422.026,433.305,426,443,1,1,1,NA,NA,10.4777,3770
043,11,183823,500,100,446.351,634.32,642.936,738,629,0,0,0,1,0,104.612,4416
043,12,193351,200,50,296.362,433.005,723.138,464,704,1,1,0,NA,NA,36.427,3798
043,13,200863,800,25,772.675,949.177,350.893,1080,363,0,0,0,1,0,131.382,7800
043,14,214143,800,50,657.88,843.504,676.781,901,662,0,0,0,1,0,59.3658,4520
043,15,223304,500,50,608.969,808.533,563.023,702,551,0,1,1,0,1,107.21,4408
043,16,232616,800,100,687.38,885.973,583.959,965,600,1,1,0,NA,NA,80.6382,4312
043,17,241992,500,25,603.314,802.883,517.191,796,514,1,1,1,NA,NA,7.58629,4863
043,18,251455,200,100,236.046,430.598,489.581,349,509,1,1,1,NA,NA,83.8769,1952
043,19,256855,800,25,789.648,984.039,633.954,951,602,0,0,0,0,1,45.9628,4849
043,20,266640,500,50,596.42,732.98,272.327,618,366,0,1,0,0,1,148.307,3568
043,21,274743,800,50,680.509,874.159,447.252,984,456,0,0,0,1,0,110.189,4230
043,22,283639,500,100,486.215,681.483,607.668,643,595,1,1,1,NA,NA,40.5143,4842
043,23,292710,200,100,389.511,541.767,353.147,487,395,1,1,1,NA,NA,68.9282,3807
043,24,300855,200,25,208.76,360.697,673.255,353,651,1,1,1,NA,NA,23.5489,5426
043,25,309735,800,100,880.659,1065.91,379.513,1082,391,1,1,0,NA,NA,19.768,3231
043,26,317847,200,50,295.225,406.313,751.171,338,696,0,1,1,0,1,87.809,3625
043,27,325310,500,25,573.717,771.815,493.323,714,494,0,1,1,0,1,57.8188,3885
043,28,333606,800,50,766.989,932.159,311.491,965,344,1,1,0,NA,NA,46.2105,2631
043,29,341040,500,25,445.255,614.273,376.814,661,375,0,0,0,1,0,46.7623,3392
043,30,348584,800,25,759.064,955.133,617.147,970,614,1,1,0,NA,NA,15.1965,3272
043,31,356494,800,100,486.125,682.838,596.436,989,641,0,0,0,1,0,309.388,2651
043,32,363350,500,50,616.855,789.374,722.066,672,670,0,1,1,0,1,128.404,3823
043,33,371574,200,25,354.256,440.847,280.212,345,386,0,1,1,0,1,142.751,4518
043,34,380359,200,50,488.445,612.712,801.242,471,706,0,1,1,0,1,170.743,3175
043,35,387759,200,100,347.529,527.931,424.946,498,446,1,1,1,NA,NA,36.5944,1471
043,36,393064,500,100,565.786,765.726,531.771,793,534,1,1,0,NA,NA,27.3646,3890
043,37,401383,200,50,183.802,340.801,421.854,342,422,1,1,1,NA,NA,1.20812,2903
043,38,407438,200,25,295.225,474.683,431.8,415,450,0,1,1,0,1,62.3962,3567
043,39,414798,500,25,391.783,590.575,509.261,652,515,0,0,0,1,0,61.6923,6152
043,40,426017,800,50,806.733,999.831,645.3,1061,718,0,0,0,1,0,95.0105,13175
043,41,444199,800,25,827.288,1018.55,659.9,1014,666,1,1,1,NA,NA,7.61162,6153
043,42,455343,800,100,762.403,953.697,654.883,988,667,1,1,0,NA,NA,36.3798,4270
043,43,464399,500,50,611.258,797.151,409.436,622,433,0,1,1,0,1,176.729,5063
043,44,473991,200,100,297.485,497.48,541.731,452,524,1,1,0,NA,NA,48.814,1518
043,45,479312,500,100,581.665,780.954,511.248,763,490,1,1,0,NA,NA,27.8177,2102
