subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
029,1,76074,800,25,707.854,903.976,613.991,971,648,0,0,0,1,0,75.1584,5257
029,2,86291,200,50,429.359,616.905,642.659,490,619,0,1,1,0,1,129.092,5335
029,3,96002,200,25,470.196,589.81,277.07,489,396,0,0,0,0,1,155.908,5471
029,4,106297,500,25,530.472,716.173,417.665,606,446,0,1,1,0,1,113.759,4559
029,5,115658,500,50,615.777,802.691,413.725,738,429,0,1,1,0,1,66.4697,6392
029,6,127073,800,50,670.339,856.491,404.446,920,382,0,0,0,1,0,67.359,3783
029,7,136042,800,100,715.783,901.826,680.663,1035,673,0,0,0,1,0,133.395,5263
029,8,146196,500,100,570.281,753.342,677.964,725,713,1,1,0,NA,NA,45.0643,2400
029,9,153163,200,100,407.672,555.402,340.286,418,434,0,1,1,0,1,166.318,2127
029,10,159506,800,50,633.997,830.899,602.601,931,617,0,0,0,1,0,101.132,3199
029,11,167419,200,100,331.521,423.972,295.577,320,368,0,1,0,0,1,126.71,1846
029,12,173595,800,25,756.748,945.631,410.76,1042,403,0,0,0,1,0,96.6813,4151
029,13,182450,500,50,569.116,753.003,674.467,687,687,0,1,0,0,1,67.1822,3434
029,14,190570,800,100,500.969,700.204,567.674,1036,597,0,0,0,1,0,337.074,1727
029,15,196506,500,25,519.088,699.803,680.175,602,692,0,0,0,0,1,98.5155,3103
029,16,204193,200,25,408.885,463.736,852.458,346,714,0,1,1,0,1,181.749,5535
029,17,214082,500,100,490.765,690.015,567.11,610,572,1,1,1,NA,NA,80.1644,3943
029,18,222265,200,50,364.566,474.445,779.976,404,705,0,1,1,0,1,102.878,4175
029,19,230915,200,100,-0,200,540,304,564,0,0,0,1,0,106.733,2831
029,20,237091,500,25,544.101,727.164,674.699,745,710,0,0,0,0,0,39.551,3160
029,21,245049,800,25,545.234,738.522,454.707,1093,392,0,0,0,1,0,359.982,1802
029,22,251194,800,100,626.001,825.998,538.179,944,514,0,0,0,1,0,120.454,3050
029,23,258841,500,100,540.76,739.214,499.141,676,500,1,1,1,NA,NA,63.2199,2446
029,24,266057,200,50,428.204,531.203,811.409,468,728,0,1,0,0,1,104.65,3992
029,25,274483,500,50,514.62,695.095,399.591,768,386,0,0,0,1,0,74.1612,2727
029,26,287026,200,25,355.463,495.269,737.914,422,710,0,1,0,0,1,78.406,5183
029,27,296251,800,50,707.869,891.969,390.812,1093,352,0,0,0,1,0,204.743,2113
029,28,303058,800,25,747.667,942.612,453.201,1084,425,0,0,0,1,0,144.173,2235
029,29,310017,500,25,669.17,853.726,397.066,791,390,0,1,0,0,1,63.1232,2958
029,30,317554,800,100,661.298,860.668,511.155,988,473,0,0,0,1,0,132.925,2670
029,31,325673,500,100,507.741,707.636,529.662,663,498,1,1,0,NA,NA,54.7249,1489
029,32,331682,200,50,480.432,642.24,727.72,453,684,0,1,0,0,1,194.225,3558
029,33,339545,200,100,345.238,545.185,546.025,476,557,1,1,1,NA,NA,70.0504,2646
029,34,346162,200,25,306.577,409.085,764.216,340,701,0,1,1,0,1,93.643,7375
029,35,358684,500,50,588.525,787.428,504.071,778,477,1,1,0,NA,NA,28.666,1481
029,36,364729,800,50,729.497,929.053,565.459,998,560,0,0,0,1,0,69.1627,4111
029,37,373779,800,50,704.461,890.318,680.447,942,714,0,0,0,1,0,61.6181,3864
029,38,382577,500,50,537.36,716.972,686.613,610,684,0,1,0,0,1,107.004,2769
029,39,389817,200,100,356.52,487.206,751.231,371,684,0,1,1,0,1,134.253,1576
029,40,395931,800,100,581.68,781.641,546.768,998,489,0,0,0,1,0,223.938,2086
029,41,402434,200,50,590.813,660.227,169.527,400,380,0,1,1,0,1,334.69,2539
029,42,409562,800,25,636.229,832.139,612.023,1073,637,0,0,0,1,0,242.153,2944
029,43,417547,200,25,381.577,442.713,834.434,316,704,0,1,1,0,1,181.849,4343
029,44,425898,500,25,489.575,689.566,537.152,719,531,0,0,0,1,0,30.0696,2749
029,45,433201,500,100,394.026,582.597,634.211,650,629,1,1,0,NA,NA,67.604,1802
