subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
041,0,1,983,983,1,1,normal,806,798,256.035,2000,1,663
041,0,2,817,787,1,1,normal,1078,670,286.024,2000,1,706
041,0,3,1086,680,1,1,normal,1085,370,310.002,2000,1,908
041,0,4,1075,368,1,1,normal,1110,669,303.028,2000,1,603
041,0,5,1109,677,1,1,normal,812,632,300.39,2000,1,522
041,0,6,823,648,1,1,normal,829,333,315.057,2000,1,628
041,0,7,823,319,1,1,normal,691,599,309.555,2000,1,705
041,0,8,695,595,1,1,normal,954,744,298.801,2000,1,648
041,0,9,938,734,1,1,normal,1254,744,316.158,2000,1,626
041,0,10,1231,767,1,1,normal,1148,463,315.127,2000,1,519
041,0,11,1160,462,1,1,normal,869,572,311.096,2000,1,443
041,0,12,875,564,1,1,normal,615,413,300.668,2000,1,522
041,0,13,613,428,1,1,normal,900,505,297.15,2000,1,930
041,0,14,915,512,1,1,normal,1168,370,290.126,2000,1,565
041,0,15,1159,373,1,1,normal,1074,655,294.532,2000,1,534
041,0,16,1075,666,1,1,normal,781,588,304.171,2000,1,417
041,0,17,795,591,1,1,normal,829,292,300.927,2000,1,455
041,0,18,811,288,1,1,normal,1124,346,318.328,2000,1,484
041,0,19,1121,345,1,1,normal,849,466,297.7,2000,1,667
041,0,20,840,452,1,1,normal,706,730,308.61,2000,1,617
041,0,21,709,746,1,1,normal,776,438,315.203,2000,1,502
041,0,22,778,433,1,1,normal,1052,555,299.933,2000,1,349
041,0,23,1068,556,1,1,normal,1067,256,300.002,2000,1,1024
041,0,24,1052,251,1,1,normal,1262,484,313.67,2000,1,645
041,0,25,1263,495,1,1,normal,968,546,299.376,2000,1,522
041,0,26,961,560,1,1,normal,1181,757,295.312,2000,1,531
041,0,27,1196,752,1,1,normal,915,618,311.315,2000,1,376
041,0,28,932,614,1,1,normal,1187,490,283.551,2000,1,615
041,0,29,1181,490,1,1,normal,1133,785,298.88,2000,1,598
041,0,30,1117,782,1,1,normal,1066,493,293.466,2000,1,616
041,1,1,946,979,1,-1,MODIFIED1,1197,356,671.662,2000,1,1790
041,1,2,1180,727,1,-1,MODIFIED1,967,548,278.227,2000,1,835
041,1,3,969,538,1,-1,MODIFIED1,1261,493,295.447,2000,0,2006
041,1,4,1249,637,1,-1,MODIFIED1,1051,279,409.106,2000,0,2005
041,1,5,1291,797,1,-1,MODIFIED1,1277,477,320.306,2000,0,2000
041,1,6,1247,496,1,-1,MODIFIED1,982,532,267.434,2000,0,2008
041,1,7,1016,576,1,-1,MODIFIED1,1056,823,250.218,2000,0,2001
041,1,8,1128,600,1,-1,MODIFIED1,756,826,435.27,2000,0,2000
041,1,9,767,285,1,-1,MODIFIED1,923,578,331.941,2000,0,2008
041,1,10,897,394,1,-1,MODIFIED1,723,801,442.634,2000,1,1472
041,1,11,719,296,1,-1,MODIFIED1,860,534,276.632,2000,0,2004
041,1,12,846,304,1,-1,MODIFIED1,1083,736,492.74,2000,0,2002
041,1,13,1166,502,1,-1,MODIFIED1,994,449,179.981,2000,0,2010
041,1,14,1034,615,1,-1,MODIFIED1,952,746,154.548,2000,0,2001
041,1,15,935,270,1,-1,MODIFIED1,671,640,454.528,2000,0,2000
041,1,16,620,29,1,-1,MODIFIED1,730,346,335.543,2000,0,2009
041,1,17,756,798,1,-1,MODIFIED1,779,642,157.686,2000,1,1608
041,1,18,792,428,1,-1,MODIFIED1,818,345,86.977,2000,1,877
041,1,19,801,736,1,-1,MODIFIED1,1117,371,482.785,2000,0,2009
041,1,20,1098,740,1,-1,MODIFIED1,817,387,451.187,2000,0,2000
041,1,21,845,698,1,-1,MODIFIED1,1054,572,244.043,2000,0,2004
