subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
003,0,1,982,982,1,1,normal,1259,518,540.393,2000,1,1361
003,0,2,1246,531,1,1,normal,1181,808,284.524,2000,1,511
003,0,3,1185,796,1,1,normal,1054,536,291.137,2000,1,623
003,0,4,1051,549,1,1,normal,1320,397,308.974,2000,1,781
003,0,5,1324,409,1,1,normal,1026,457,301.841,2000,1,297
003,0,6,979,480,1,1,normal,1326,444,348.862,2000,1,688
003,0,7,1316,459,1,1,normal,1037,361,295.711,2000,1,582
003,0,8,1029,377,1,1,normal,773,504,285.771,2000,1,533
003,0,9,768,518,1,1,normal,957,741,292.318,2000,1,705
003,0,10,969,745,1,1,normal,777,501,310.483,2000,1,602
003,0,11,779,500,1,1,normal,988,288,297.7,2000,1,615
003,0,12,1010,302,1,1,normal,1165,530,275.697,2000,1,752
003,0,13,1161,534,1,1,normal,1026,264,301.869,2000,1,583
003,0,14,1030,261,1,1,normal,1181,521,300.668,2000,1,655
003,0,15,1185,518,1,1,normal,1064,245,298.613,2000,1,546
003,0,16,1076,250,1,1,normal,992,536,298.081,2000,1,565
003,0,17,991,540,1,1,normal,1198,318,303.534,2000,1,484
003,0,18,1195,328,1,1,normal,1064,587,290.245,2000,1,737
003,0,19,1054,597,1,1,normal,1295,778,301.4,2000,1,665
003,0,20,1291,769,1,1,normal,1001,720,294.111,2000,1,644
003,0,21,1015,709,1,1,normal,1152,461,283.325,2000,1,589
003,0,22,1139,463,1,1,normal,864,379,287.543,2000,1,504
003,0,23,857,375,1,1,normal,579,284,292.515,2000,1,341
003,0,24,583,284,1,1,normal,812,474,297.558,2000,1,377
003,0,25,848,490,1,1,normal,586,276,338.29,2000,1,580
003,0,26,591,286,1,1,normal,667,565,289.166,2000,1,386
003,0,27,682,574,1,1,normal,961,629,284.369,2000,1,589
003,0,28,954,644,1,1,normal,893,336,313.982,2000,1,538
003,0,29,879,344,1,1,normal,718,580,285.687,2000,1,344
003,0,30,723,595,1,1,normal,958,761,287.717,2000,1,536
003,1,1,954,979,1,-1,MODIFIED1,935,839,141.283,2000,0,2012
003,1,2,650,132,1,-1,MODIFIED1,771,588,471.781,2000,1,1098
003,1,3,764,486,1,-1,MODIFIED1,1032,439,272.09,2000,0,2002
003,1,4,1026,661,1,-1,MODIFIED1,1235,660,209.002,2000,0,2009
003,1,5,1210,420,1,-1,MODIFIED1,946,578,307.669,2000,1,1540
003,1,6,962,496,1,-1,MODIFIED1,794,836,379.241,2000,0,2002
003,1,7,792,368,1,-1,MODIFIED1,700,551,204.824,2000,1,1289
003,1,8,685,511,1,-1,MODIFIED1,959,400,295.63,2000,0,2004
003,1,9,1067,663,1,-1,MODIFIED1,1011,695,64.4981,2000,1,973
003,1,10,1003,399,1,-1,MODIFIED1,1145,427,144.734,2000,0,2011
003,1,11,1202,531,1,-1,MODIFIED1,922,628,296.326,2000,0,2004
003,1,12,899,424,1,-1,MODIFIED1,978,333,120.507,2000,0,2012
003,1,13,1157,736,1,-1,MODIFIED1,1173,561,175.73,2000,1,1352
003,1,14,1187,526,1,-1,MODIFIED1,1137,263,267.711,2000,0,2004
003,1,15,1274,816,1,-1,MODIFIED1,843,321,656.343,2000,0,2002
003,1,16,879,830,1,-1,MODIFIED1,1135,387,511.649,2000,0,2003
003,1,17,1149,835,1,-1,MODIFIED1,841,443,498.526,2000,1,1751
003,1,18,831,624,1,-1,MODIFIED1,612,637,219.386,2000,1,1900
003,1,19,601,453,1,-1,MODIFIED1,911,617,350.708,2000,1,920
003,1,20,901,467,1,-1,MODIFIED1,1139,812,419.129,2000,1,1958
003,1,21,1130,262,1,-1,MODIFIED1,845,754,568.585,2000,0,2010
003,1,22,806,304,1,-1,MODIFIED1,564,647,419.777,2000,1,1840
003,1,23,572,432,1,-1,MODIFIED1,864,632,353.927,2000,1,1502
003,1,24,866,434,1,-1,MODIFIED1,768,348,130.384,2000,0,2005
003,1,25,788,720,1,-1,MODIFIED1,1063,404,418.905,2000,0,2005
003,1,26,1034,679,1,-1,MODIFIED1,1353,481,375.453,2000,1,1296
003,1,27,1352,617,1,-1,MODIFIED1,1306,777,166.481,2000,1,1482
003,1,28,1301,315,1,-1,MODIFIED1,1226,488,188.558,2000,1,1062
003,1,29,1237,579,1,-1,MODIFIED1,955,615,284.289,2000,1,1673
003,1,30,959,480,1,-1,MODIFIED1,655,603,327.941,2000,1,1849
003,2,1,958,975,1,-1,MODIFIED2,684,657,419.762,2000,0,2005
003,2,2,723,441,1,-1,MODIFIED2,909,459,186.869,2000,0,2005
003,2,3,900,633,1,-1,MODIFIED2,1208,439,364.005,2000,1,1943
003,2,4,1209,628,1,-1,MODIFIED2,991,646,218.742,2000,1,1698
003,2,5,977,442,1,-1,MODIFIED2,904,358,111.288,2000,1,1639
003,2,6,917,710,1,-1,MODIFIED2,1147,535,289.007,2000,1,1504
003,2,7,1145,543,1,-1,MODIFIED2,966,296,305.041,2000,1,1349
003,2,8,980,773,1,-1,MODIFIED2,1057,582,205.937,2000,1,1186
003,2,9,1051,511,1,-1,MODIFIED2,1330,458,283.989,2000,1,1447
003,2,10,1314,620,1,-1,MODIFIED2,1102,264,414.343,2000,1,1147
003,2,11,1109,820,1,-1,MODIFIED2,1233,533,312.642,2000,1,1298
003,2,12,1231,562,1,-1,MODIFIED2,1248,833,271.533,2000,1,941
003,2,13,1234,255,1,-1,MODIFIED2,1218,535,280.457,2000,1,626
003,2,14,1222,539,1,-1,MODIFIED2,1348,264,302.491,2000,1,1477
003,2,15,1336,811,1,-1,MODIFIED2,1245,546,280.189,2000,1,1796
003,2,16,1246,531,1,-1,MODIFIED2,998,375,292.985,2000,1,1486
003,2,17,989,708,1,-1,MODIFIED2,698,377,440.729,2000,1,1435
003,2,18,713,713,1,-1,MODIFIED2,600,661,124.391,2000,1,1656
003,2,19,590,408,1,-1,MODIFIED2,877,546,318.454,2000,1,999
003,2,20,874,537,1,-1,MODIFIED2,580,504,295.846,2000,1,1162
003,2,21,574,582,1,-1,MODIFIED2,820,683,265.927,2000,1,1606
003,2,22,813,394,1,-1,MODIFIED2,1099,573,337.397,2000,1,1462
003,2,23,1090,504,1,-1,MODIFIED2,914,809,352.138,2000,1,1391
003,2,24,901,280,1,-1,MODIFIED2,816,525,259.326,2000,1,1450
003,2,25,805,567,1,-1,MODIFIED2,822,825,258.559,2000,1,735
003,2,26,819,267,1,-1,MODIFIED2,734,538,284.018,2000,1,656
003,2,27,730,539,1,-1,MODIFIED2,610,265,299.125,2000,1,986
003,2,28,613,814,1,-1,MODIFIED2,848,448,434.949,2000,1,1287
003,2,29,848,612,1,-1,MODIFIED2,1144,399,364.671,2000,1,1760
003,2,30,1137,685,1,-1,MODIFIED2,847,362,434.084,2000,1,1119
003,3,1,974,965,1,-1,MODIFIED3,1182,741,305.68,2000,1,1319
003,3,2,1177,353,1,-1,MODIFIED3,1307,469,174.23,2000,1,1093
003,3,3,1315,617,1,-1,MODIFIED3,1174,737,185.151,2000,1,1235
003,3,4,1167,357,1,-1,MODIFIED3,1046,466,162.856,2000,1,918
003,3,5,1056,604,1,-1,MODIFIED3,1328,569,274.243,2000,1,1120
003,3,6,1308,512,1,-1,MODIFIED3,1267,275,240.52,2000,1,1034
003,3,7,1257,806,1,-1,MODIFIED3,1243,574,232.422,2000,1,715
003,3,8,1252,504,1,-1,MODIFIED3,1284,277,229.244,2000,1,1041
003,3,9,1280,821,1,-1,MODIFIED3,1058,474,411.938,2000,1,1260
003,3,10,1045,602,1,-1,MODIFIED3,984,765,174.04,2000,1,825
003,3,11,994,312,1,-1,MODIFIED3,710,643,436.139,2000,1,404
003,3,12,694,439,1,-1,MODIFIED3,1008,604,354.713,2000,1,1021
003,3,13,1008,482,1,-1,MODIFIED3,1279,733,369.381,2000,1,1075
003,3,14,1269,337,1,-1,MODIFIED3,1188,447,136.605,2000,1,882
003,3,15,1181,617,1,-1,MODIFIED3,926,301,406.055,2000,1,656
003,3,16,933,801,1,-1,MODIFIED3,627,326,565.032,2000,1,1157
003,3,17,644,745,1,-1,MODIFIED3,749,600,179.025,2000,1,719
003,3,18,749,492,1,-1,MODIFIED3,1036,686,346.417,2000,1,955
003,3,19,1036,410,1,-1,MODIFIED3,1310,808,483.198,2000,1,919
003,3,20,1318,286,1,-1,MODIFIED3,1013,765,567.861,2000,1,1091
003,3,21,996,314,1,-1,MODIFIED3,1046,467,160.963,2000,1,980
003,3,22,1051,600,1,-1,MODIFIED3,757,388,362.464,2000,1,1234
003,3,23,749,679,1,-1,MODIFIED3,1001,562,277.836,2000,1,882
003,3,24,1000,516,1,-1,MODIFIED3,744,716,324.863,2000,1,740
003,3,25,755,365,1,-1,MODIFIED3,1020,599,353.527,2000,1,604
003,3,26,1020,479,1,-1,MODIFIED3,1320,597,322.372,2000,1,1163
003,3,27,1333,484,1,-1,MODIFIED3,1023,641,347.49,2000,1,879
003,3,28,1040,447,1,-1,MODIFIED3,726,677,389.225,2000,1,839
003,3,29,732,408,1,-1,MODIFIED3,957,486,238.137,2000,1,809
003,3,30,952,587,1,-1,MODIFIED3,1161,266,383.043,2000,1,1209
003,4,1,958,990,1,-1,MODIFIED4,672,454,607.529,2000,1,1578
003,4,2,676,610,1,-1,MODIFIED4,621,749,149.486,2000,1,1396
