subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
016,1,92251,800,50,544.146,735.602,636.048,945,654,0,0,0,1,0,210.166,8283
016,2,105060,800,25,911.387,1081.01,306.677,1024,354,0,0,0,0,1,74.0955,10987
016,3,121044,200,50,311.12,460.433,369.793,487,365,1,1,0,NA,NA,26.9956,6546
016,4,132820,200,25,278.194,424.109,704.825,426,680,1,1,0,NA,NA,24.8971,6555
016,5,144205,500,100,496.386,677.157,676.823,765,670,1,1,0,NA,NA,88.1073,19155
016,6,169837,200,100,337.284,456.473,759.049,438,737,1,1,1,NA,NA,28.7646,11161
016,7,185076,500,50,461.126,655.86,470.515,716,479,0,0,0,1,0,60.7353,5050
016,8,194548,800,100,656.696,856.56,526.629,1010,500,0,0,0,1,0,155.734,4594
016,9,203709,500,25,605.543,784.909,383.274,678,434,0,1,0,0,1,118.333,6378
016,10,214629,200,50,345.253,485.1,734.725,444,719,1,1,1,NA,NA,44.005,11610
016,11,230148,200,25,294.044,435.347,363.724,441,363,1,1,1,NA,NA,5.69881,9035
016,12,243076,500,50,411.087,607.57,486.342,663,486,0,0,0,1,0,55.4313,5258
016,13,252467,800,50,871.536,1040.51,770.464,1076,739,1,1,0,NA,NA,47.427,12645
016,14,270044,500,25,440.66,635.234,471.066,682,478,0,0,0,1,0,47.2769,6842
016,15,280971,800,100,757.816,945.917,673.764,1023,705,1,1,0,NA,NA,83.1711,6837
016,16,292363,500,100,671.434,871.431,538.047,785,517,1,1,0,NA,NA,88.9571,3188
016,17,299987,200,100,225.846,393.249,656.882,370,644,1,1,1,NA,NA,26.5795,10124
016,18,314324,800,25,885.154,1058.23,756.635,1031,720,0,0,0,0,1,45.6493,9618
016,19,328812,800,100,753.35,948.507,625.282,996,627,1,1,0,NA,NA,47.5236,9633
016,20,343124,200,50,178.125,374.549,504.488,367,500,1,1,1,NA,NA,8.78213,4459
016,21,350668,200,100,298.533,424.162,737.163,425,727,1,1,1,NA,NA,10.1971,6667
016,22,361357,800,50,716.969,902.989,680.896,992,683,0,0,0,1,0,89.0361,6009
016,23,371915,500,25,557.754,757.563,554.6,756,557,1,1,1,NA,NA,2.86375,7581
016,24,384084,800,25,681.649,878.318,607.307,1037,596,0,0,0,1,0,159.084,6314
016,25,395230,500,100,745.397,908.915,309.66,715,375,0,1,1,0,1,204.628,7979
016,26,407755,500,50,562.277,758.663,603.652,704,599,0,1,1,0,1,54.8603,7451
016,27,419531,200,25,314.451,421.053,316.36,389,350,0,1,1,0,1,46.4661,6373
016,28,431308,200,50,189.403,323.426,683.665,341,708,1,1,0,NA,NA,30.0175,4922
016,29,439347,800,50,655.512,822.837,744.377,906,728,0,0,0,1,0,84.7601,11155
016,30,454875,200,100,175.819,366.073,597.724,382,597,1,1,0,NA,NA,15.9436,3843
016,31,461917,500,25,496.342,675.49,682.352,706,660,0,0,0,1,0,37.8218,5042
016,32,471154,800,25,824.924,1011.11,389.67,1042,408,0,0,0,1,0,35.9188,11164
016,33,487093,500,50,414.607,608.308,468.004,663,479,0,0,0,1,0,55.7865,4083
016,34,495301,500,100,380.472,577.36,491.436,680,466,0,0,0,1,0,105.745,3169
016,35,502516,200,25,263.359,408.469,379.07,420,355,0,0,0,0,0,26.6895,6349
016,36,512501,800,100,846.529,1046.17,564.621,1042,527,1,1,0,NA,NA,37.8515,2455
016,37,520076,200,50,188.327,388.212,533.427,382,518,1,1,1,NA,NA,16.6312,2572
016,38,526428,200,100,264.519,442.886,644.771,476,658,1,1,0,NA,NA,35.659,1801
016,39,531877,800,50,807.832,998.25,415.949,1037,393,1,1,0,NA,NA,45.0354,5729
016,40,542452,500,100,369.085,544.57,407.732,639,380,1,1,0,NA,NA,98.4177,4563
016,41,551941,500,50,533.901,727.082,625.054,746,625,1,1,0,NA,NA,18.9177,3793
016,42,560180,800,25,839.748,1038.72,581.509,993,551,0,0,0,0,1,54.9657,4681
016,43,569772,500,25,656.711,856.667,547.641,775,539,0,1,1,0,1,82.1224,5058
016,44,579292,800,100,655.527,843.844,663.208,901,656,1,1,0,NA,NA,57.6085,2052
016,45,585980,200,25,341.833,521.218,656.914,408,617,0,1,1,0,1,120.047,7711
