subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
044,1,111115,200,25,151.913,350.834,558.075,414,577,0,0,0,1,0,65.9405,5717
044,2,120332,500,100,365.685,565.609,532.554,688,509,0,0,0,1,0,124.637,5784
044,3,130284,200,100,297.41,497.349,533.944,443,505,1,1,0,NA,NA,61.5756,3933
044,4,138220,500,50,563.472,761.182,590.742,771,620,1,1,0,NA,NA,30.8609,9577
044,5,152549,200,50,361.123,520.804,374.184,462,422,0,1,0,0,1,75.7909,12128
044,6,168716,800,25,909.079,1084.57,330.352,975,426,0,0,0,0,1,145.448,15303
044,7,192595,800,100,809.066,983.295,337.426,968,401,1,1,0,NA,NA,65.3879,8561
044,8,206341,500,25,722.587,905.001,698.448,747,682,0,1,0,0,1,158.855,13007
044,9,224028,800,50,862.445,1055.07,427.428,1000,486,0,0,0,0,1,80.3927,8665
044,10,238236,500,100,618.082,788.384,729.287,707,729,1,1,0,NA,NA,81.3844,10848
044,11,253772,800,50,882.951,1082.92,547.705,990,538,0,1,1,0,1,93.4229,13761
044,12,272364,500,25,701.008,887.339,402.24,769,441,0,1,0,0,1,124.525,7574
044,13,284716,800,100,934.132,1133.94,559.02,1094,567,1,1,1,NA,NA,40.7283,6646
044,14,296452,800,25,787.435,985.184,480.502,993,459,1,1,0,NA,NA,22.8787,9408
044,15,311276,500,50,613.517,796.566,683.223,640,648,0,1,1,0,1,160.479,10519
044,16,326396,200,100,391.768,541.537,348.077,459,371,1,1,0,NA,NA,85.6613,6774
044,17,337196,200,50,313.371,513.323,534.531,422,540,0,1,1,0,1,91.4866,3505
044,18,344419,200,25,255.349,450.657,588.723,436,608,1,1,0,NA,NA,24.2166,8831
044,19,357260,800,25,975.028,1175.01,545.672,1061,534,0,1,1,0,1,114.608,10672
044,20,373051,500,50,549.8,746.788,482.53,626,504,0,1,1,0,1,122.681,9025
044,21,387149,800,50,754.418,940.557,396.05,984,413,1,1,0,NA,NA,46.6323,8855
044,22,400987,800,100,783.96,974.308,662.638,974,699,1,1,0,NA,NA,36.363,7727
044,23,413836,500,100,630.508,825.808,463.16,728,465,1,1,1,NA,NA,97.8253,5622
044,24,424412,200,100,325.836,386.115,807.452,312,734,0,1,0,0,0,104.347,6228
044,25,434532,500,25,640.752,836.633,612.535,728,646,0,0,0,0,1,113.671,7670
044,26,446827,200,25,229.268,365.845,381.699,333,411,0,1,1,0,1,44.0153,4223
044,27,455133,200,50,236.09,427.686,602.43,390,609,1,1,0,NA,NA,38.2548,3168
044,28,461875,200,25,176.964,374.785,567.683,362,567,1,1,1,NA,NA,12.8037,4096
044,29,469364,500,100,458.825,635.115,685.587,706,713,1,1,0,NA,NA,76.0012,7369
044,30,481164,800,25,821.475,1014.13,649.593,917,652,0,1,0,0,1,97.1617,7801
044,31,493764,200,50,357.726,472.017,772.325,433,725,0,1,1,0,0,61.335,4543
044,32,502253,500,25,556.62,730.368,708.922,629,725,0,0,0,0,1,102.636,4783
044,33,512524,500,50,499.763,679.183,681.94,653,718,1,1,0,NA,NA,44.5628,11162
044,34,528012,800,100,740.813,940.5,518.454,1017,494,1,1,0,NA,NA,80.3134,7240
044,35,540219,800,50,831.733,1030.59,496.47,1076,500,1,1,0,NA,NA,45.544,10472
044,36,555787,200,100,155.399,352.544,569.652,389,595,1,1,0,NA,NA,44.4022,4488
044,37,563532,200,50,234.952,424.686,471.307,486,456,0,0,0,1,0,63.1955,3081
044,38,570244,800,25,864.736,1054.48,672.79,1046,739,0,0,0,0,0,66.7513,14872
044,39,590251,500,100,464.54,664.343,553.511,684,543,1,1,0,NA,NA,22.2908,6542
044,40,601140,200,25,397.511,542.507,741.752,492,729,0,1,1,0,1,52.0916,8268
044,41,613324,200,100,339.513,488.446,719.076,441,730,1,1,0,NA,NA,48.6871,6311
044,42,623620,500,50,585.058,784.501,565.52,699,556,0,1,1,0,1,86.0293,8216
044,43,638372,500,25,419.102,593.827,396.659,611,417,0,0,0,0,0,26.6209,8173
044,44,650612,800,50,832.967,1023.09,412.089,1037,401,1,1,0,NA,NA,17.791,8870
044,45,664475,800,100,695.319,895.272,548.09,919,515,1,1,0,NA,NA,40.7183,9690
