subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
008,1,57375,800,25,723.818,922.594,497.914,1072,494,0,0,0,1,0,149.457,4740
008,2,67335,800,50,731.736,923.381,650.262,972,659,1,1,0,NA,NA,49.3977,3696
008,3,76719,200,25,81.496,274.45,573.147,315,601,0,0,0,1,0,49.194,2246
008,4,81888,200,50,277.001,472.508,589.687,436,597,1,1,1,NA,NA,37.2337,2983
008,5,89614,500,100,537.3,724.564,423.707,661,390,1,1,0,NA,NA,71.9482,2096
008,6,96206,500,50,412.285,599.153,436.772,711,383,0,0,0,1,0,124.102,2231
008,7,102591,500,25,355.492,555.31,528.627,606,525,0,0,0,1,0,50.8192,2305
008,8,109095,200,100,221.309,379.043,670.082,365,672,1,1,1,NA,NA,14.1734,1538
008,9,114246,800,100,593.055,792.992,531.375,935,506,0,0,0,1,0,144.257,1504
008,10,120200,500,50,571.476,752.431,393.697,752,361,1,1,0,NA,NA,32.7003,2256
008,11,127089,200,50,250.793,436.163,624.404,324,613,0,1,0,0,1,112.741,2127
008,12,133119,800,25,768.147,965.78,600.268,1014,605,0,0,0,1,0,48.4521,2800
008,13,140783,200,100,395.207,594.966,526.207,435,530,0,1,1,0,1,160.011,1017
008,14,146431,500,100,425.969,625.969,540,666,512,1,1,0,NA,NA,48.8519,1295
008,15,152871,500,25,488.445,668.33,678.726,700,701,0,0,0,1,0,38.7183,3167
008,16,160558,800,50,930.616,1123,658.785,1010,685,0,1,0,0,1,116.005,1615
008,17,167598,800,100,841.978,1029.61,683.795,907,695,0,1,0,0,1,123.119,2040
008,18,174746,200,25,96.2504,294.836,556.438,336,568,0,0,0,1,0,42.7566,3785
008,19,181287,200,50,179.286,366.231,607.162,385,628,1,1,0,NA,NA,28.0446,1695
008,20,186262,800,50,596.464,796.442,534.795,977,560,0,0,0,1,0,182.309,2686
008,21,193447,800,100,879.543,1065.28,697.768,1006,713,1,1,0,NA,NA,61.2032,1960
008,22,200351,800,25,754.493,949.888,456.77,1057,469,0,0,0,1,0,107.808,2105
008,23,207170,500,25,611.213,805.51,623.303,705,600,0,1,1,0,1,103.176,2023
008,24,213623,500,100,722.617,904.097,377.447,602,448,0,1,1,0,1,310.226,1039
008,25,219335,200,25,294.058,367.964,298.632,319,360,0,1,1,0,1,78.5079,3581
008,26,226575,200,100,294.014,440.35,370.661,469,405,1,1,0,NA,NA,44.7212,1111
008,27,231391,500,50,445.21,626.876,413.554,758,392,0,0,0,1,0,132.884,2040
008,28,237530,500,25,-0,200,540,734,412,0,0,0,1,0,549.127,423
008,29,239816,800,50,722.602,920.692,487.497,1017,501,0,0,0,1,0,97.2497,3961
008,30,248432,800,25,735.162,934.637,512.206,1019,516,0,0,0,1,0,84.4485,1766
008,31,254839,500,50,479.348,671.065,628.725,621,611,0,1,1,0,1,53.1099,3441
008,32,262632,200,100,436.111,632.86,486.851,498,479,0,1,0,0,1,135.089,1446
008,33,268294,800,100,578.288,777.105,576.983,1030,583,0,0,0,1,0,252.967,3168
008,34,276167,500,100,612.41,806.695,623.467,738,634,1,1,0,NA,NA,69.4983,2558
008,35,283198,200,25,253.078,399.428,384.19,389,398,1,1,1,NA,NA,17.305,2768
008,36,289592,200,50,295.195,456.075,393.147,443,409,1,1,1,NA,NA,20.5497,1807
008,37,295232,500,25,332.649,532.599,545.806,648,560,0,0,0,1,0,116.271,2376
008,38,301342,800,100,756.688,956.66,533.397,1047,480,0,0,0,0,0,104.941,1727
008,39,307832,800,25,670.369,853.624,391.1,1042,391,0,0,0,1,0,188.376,1559
008,40,314040,200,100,222.368,316.738,729.261,313,719,1,1,1,NA,NA,10.9211,1902
008,41,321063,200,25,261.069,453.856,479.055,449,478,1,1,1,NA,NA,4.96881,1224
008,42,326743,500,100,454.39,622.772,706.534,696,707,1,1,0,NA,NA,73.2293,1326
008,43,332399,800,50,466.901,666.899,538.642,929,531,0,0,0,1,0,262.213,2001
008,44,338592,500,50,657.82,857.484,561.045,736,551,0,1,1,0,1,121.898,2065
008,45,345279,200,50,279.239,478.973,527.82,446,512,1,1,0,NA,NA,36.5714,2446
