subnum,trial,step,startx,starty,xtrans,ytrans,label,targx,targy,dist,timeout,hit,rt
042,0,1,959,972,1,1,normal,900,245,729.39,2000,1,990
042,0,2,906,228,1,1,normal,1180,354,301.582,2000,1,525
042,0,3,1188,356,1,1,normal,1138,651,299.207,2000,1,589
042,0,4,1147,636,1,1,normal,856,752,313.268,2000,1,589
042,0,5,846,764,1,1,normal,1155,764,309,2000,1,571
042,0,6,1165,780,1,1,normal,952,544,317.907,2000,1,686
042,0,7,940,536,1,1,normal,671,439,285.955,2000,1,403
042,0,8,685,431,1,1,normal,724,734,305.5,2000,1,539
042,0,9,727,743,1,1,normal,631,449,309.277,2000,1,627
042,0,10,619,443,1,1,normal,918,362,309.777,2000,1,561
042,0,11,936,357,1,1,normal,624,301,316.986,2000,1,377
042,0,12,593,304,1,1,normal,924,317,331.255,2000,1,490
042,0,13,920,333,1,1,normal,1185,466,296.503,2000,1,449
042,0,14,1167,463,1,1,normal,885,444,282.639,2000,1,479
042,0,15,880,432,1,1,normal,585,447,295.381,2000,1,493
042,0,16,599,458,1,1,normal,573,746,289.171,2000,1,618
042,0,17,571,738,1,1,normal,576,446,292.043,2000,1,403
042,0,18,567,459,1,1,normal,839,590,301.902,2000,1,595
042,0,19,826,605,1,1,normal,622,798,280.829,2000,1,473
042,0,20,626,784,1,1,normal,800,556,286.81,2000,1,285
042,0,21,790,564,1,1,normal,1100,560,310.026,2000,1,362
042,0,22,1089,546,1,1,normal,923,802,305.11,2000,1,493
042,0,23,906,802,1,1,normal,993,511,303.727,2000,1,307
042,0,24,988,517,1,1,normal,1069,801,295.325,2000,1,525
042,0,25,1053,800,1,1,normal,1283,590,311.448,2000,1,491
042,0,26,1265,589,1,1,normal,1011,465,282.652,2000,1,775
042,0,27,993,470,1,1,normal,738,339,286.681,2000,1,570
042,0,28,733,351,1,1,normal,998,489,298.779,2000,1,568
042,0,29,997,488,1,1,normal,750,321,298.158,2000,1,473
042,0,30,765,324,1,1,normal,893,585,290.697,2000,1,531
042,1,1,979,977,1,-1,MODIFIED1,1019,245,733.092,2000,1,1752
042,1,2,1013,824,1,-1,MODIFIED1,761,399,494.094,2000,1,1859
042,1,3,749,695,1,-1,MODIFIED1,888,670,141.23,2000,0,2004
042,1,4,890,456,1,-1,MODIFIED1,617,799,438.381,2000,0,2013
042,1,5,629,431,1,-1,MODIFIED1,896,687,369.899,2000,0,2012
042,1,6,884,371,1,-1,MODIFIED1,1185,769,499.004,2000,0,2003
042,1,7,1075,317,1,-1,MODIFIED1,955,576,285.449,2000,1,1690
042,1,8,971,508,1,-1,MODIFIED1,788,825,366.03,2000,0,2010
042,1,9,784,420,1,-1,MODIFIED1,706,537,140.616,2000,0,2007
042,1,10,710,406,1,-1,MODIFIED1,918,749,401.14,2000,1,1982
042,1,11,905,343,1,-1,MODIFIED1,1150,560,327.283,2000,0,2001
042,1,12,1027,243,1,-1,MODIFIED1,958,791,552.327,2000,0,2002
042,1,13,966,345,1,-1,MODIFIED1,1157,566,292.099,2000,0,2001
042,1,14,1146,400,1,-1,MODIFIED1,1344,331,209.678,2000,0,2004
042,1,15,1244,717,1,-1,MODIFIED1,1053,256,499.001,2000,1,1907
042,1,16,1062,814,1,-1,MODIFIED1,759,313,585.5,2000,0,2009
042,1,17,752,852,1,-1,MODIFIED1,955,540,372.227,2000,0,2003
042,1,18,968,705,1,-1,MODIFIED1,773,778,208.216,2000,0,2003
042,1,19,792,410,1,-1,MODIFIED1,1069,730,423.236,2000,1,1897
042,1,20,1056,342,1,-1,MODIFIED1,1331,583,365.658,2000,0,2005
042,1,21,1253,430,1,-1,MODIFIED1,1179,324,129.275,2000,1,1200
042,1,22,1179,741,1,-1,MODIFIED1,1351,569,243.245,2000,0,2009
042,1,23,1322,508,1,-1,MODIFIED1,1293,275,234.798,2000,1,1027
042,1,24,1299,793,1,-1,MODIFIED1,1102,506,348.106,2000,0,2011
042,1,25,1112,628,1,-1,MODIFIED1,1303,728,215.595,2000,0,2001
042,1,26,1299,316,1,-1,MODIFIED1,1007,681,467.428,2000,0,2012
042,1,27,1049,536,1,-1,MODIFIED1,710,638,354.013,2000,0,2003
042,1,28,757,562,1,-1,MODIFIED1,602,358,256.205,2000,1,1622
042,1,29,618,726,1,-1,MODIFIED1,892,281,522.591,2000,0,2009
042,1,30,855,764,1,-1,MODIFIED1,1105,492,369.437,2000,0,2007
042,2,1,956,975,1,-1,MODIFIED2,946,839,136.367,2000,0,2006
042,2,2,937,342,1,-1,MODIFIED2,663,741,484.022,2000,0,2004
042,2,3,644,351,1,-1,MODIFIED2,963,755,514.759,2000,0,2000
042,2,4,958,277,1,-1,MODIFIED2,1169,537,334.845,2000,1,1873
042,2,5,1163,555,1,-1,MODIFIED2,930,718,284.355,2000,1,1837
042,2,6,939,371,1,-1,MODIFIED2,646,814,531.129,2000,1,1485
042,2,7,661,272,1,-1,MODIFIED2,946,805,604.412,2000,0,2003
042,2,8,949,301,1,-1,MODIFIED2,1187,626,402.826,2000,0,2008
