subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
037,1,95233,200,50,188.282,378.202,479.22,461,441,0,0,0,1,0,91.1937,7891
037,2,107218,500,25,242.925,442,518.828,765,487,0,0,0,1,0,324.564,8159
037,3,120298,800,25,661.283,852.838,434.653,1041,377,0,0,0,1,0,196.797,7934
037,4,133817,800,100,562.307,758.116,471.472,1089,395,0,0,0,1,0,339.606,4729
037,5,143427,500,100,387.314,566.94,663.964,638,707,1,1,0,NA,NA,83.0761,2174
037,6,150426,500,50,389.571,560.777,393.014,658,406,0,0,0,1,0,98.0859,4312
037,7,159138,800,50,676.039,862.467,674.78,989,737,0,0,0,1,0,141.003,7119
037,8,171426,200,25,300.913,500.851,546.127,381,538,0,1,1,0,1,120.126,5695
037,9,181858,200,100,277.031,439.106,400.091,347,389,1,1,0,NA,NA,92.7714,3407
037,10,189594,200,25,237.214,383.478,690.353,325,645,0,1,1,0,1,74.0042,7230
037,11,200674,500,100,510.078,694.927,416.601,739,386,1,1,0,NA,NA,53.655,3968
037,12,209410,800,100,917.002,1117,540,1087,513,1,1,0,NA,NA,40.3622,3206
037,13,217841,200,50,240.571,430.862,472.346,442,478,1,1,1,NA,NA,12.4915,2703
037,14,227082,500,25,394.056,592.015,499.95,734,455,0,0,0,1,0,148.93,4814
037,15,236482,800,25,693.113,889.102,465.545,1011,444,0,0,0,1,0,123.787,5463
037,16,246610,800,50,773.789,962.421,407.85,999,394,1,1,0,NA,NA,39.1136,7232
037,17,260146,500,50,504.377,681.033,388.331,788,370,0,0,0,1,0,108.526,4983
037,18,269642,200,100,306.562,499.676,475.39,414,462,1,1,0,NA,NA,86.7162,2870
037,19,276937,500,25,529.309,728.987,521.527,623,515,0,1,1,0,1,106.188,6305
037,20,287528,500,100,546.368,724.762,692.127,650,717,1,1,0,NA,NA,78.7916,3688
037,21,296210,800,25,638.46,835.696,480.655,942,487,0,0,0,1,0,106.493,11888
037,22,312609,200,50,344.033,519.355,667.949,366,597,0,1,1,0,1,168.972,3487
037,23,319913,800,50,660.069,857.557,482.471,984,429,0,0,0,1,0,137.284,5843
037,24,330242,200,25,163.336,362.714,525.764,330,524,0,1,1,0,1,32.7615,4760
037,25,338498,500,50,668.12,778.609,874.06,656,737,0,0,0,0,1,183.898,3313
037,26,346459,200,100,550.964,708.408,752.324,498,666,0,1,1,0,1,227.428,2349
037,27,353274,800,100,693.142,892.647,566.205,1010,624,0,0,0,1,0,130.813,4162
037,28,362184,200,100,281.567,479.367,504.873,440,471,1,1,0,NA,NA,51.9338,2663
037,29,368657,200,50,319.015,409.293,299.236,306,428,0,1,1,0,1,165.074,5336
037,30,377802,500,50,543.027,722.853,393.361,782,385,0,0,0,1,0,59.735,6590
037,31,389514,500,100,638.46,830.6,440.123,763,394,1,1,0,NA,NA,81.8355,4536
037,32,401018,200,25,332.679,531.728,565.137,460,574,0,1,1,0,1,72.2738,5496
037,33,410385,800,50,720.394,915.763,458.449,946,433,1,1,0,NA,NA,39.5214,7010
037,34,422641,800,100,755.65,955.19,513.628,1045,449,0,0,0,0,0,110.646,5577
037,35,433321,500,25,407.747,588.155,415.128,620,371,0,0,0,1,0,54.4182,5214
037,36,442729,800,25,726.057,923.982,594.86,1049,616,0,0,0,1,0,126.793,5999
037,37,453361,800,50,788.609,984.289,457.568,987,403,0,0,0,0,0,54.6352,4054
037,38,462650,500,50,510.108,680.352,711.676,672,664,1,1,0,NA,NA,48.4016,5143
037,39,472881,800,100,771.502,971.032,513.075,964,466,1,1,0,NA,NA,47.5973,7585
037,40,485601,200,50,483.881,595.563,261.306,370,395,0,1,0,0,1,262.207,4430
037,41,494321,200,25,308.781,395.715,778.833,301,633,0,1,0,0,1,173.891,4584
037,42,502554,200,100,324.739,407.287,789.975,347,720,1,1,1,NA,NA,92.3636,2969
037,43,509690,800,25,744.255,939.949,460.051,901,459,0,1,1,0,1,38.9627,5647
037,44,520730,500,25,594.132,785.106,643.17,630,624,0,1,1,0,1,156.286,5831
037,45,530929,500,100,536.257,734.216,586.738,649,574,1,1,1,NA,NA,86.1627,3893
