subnum,trial,time,distancecat,targsize,distance,posx,posy,targ.x,targ.y,hit,hadit,nailedit,tooshort,overshot,delta,aimtime
010,1,89606,500,50,258.75,454.553,493.587,793,462,0,0,0,1,0,339.917,6051
010,2,99423,500,25,489.545,685.72,601.074,618,574,0,1,0,0,1,72.9315,4000
010,3,107823,200,25,407.777,607.77,542.372,484,541,0,1,1,0,1,123.778,3217
010,4,115525,800,100,674.884,866.879,643.636,1016,682,0,0,0,1,0,153.977,4751
010,5,125014,800,25,628.321,803.981,366.811,1026,352,0,0,0,1,0,222.512,7169
010,6,136798,800,50,730.595,911.388,373.582,1022,352,0,0,0,1,0,112.697,5744
010,7,147398,200,100,412.27,559.411,741.967,456,679,0,1,1,0,1,121.073,3199
010,8,154879,200,50,222.383,345.408,708.259,318,681,1,1,1,NA,NA,38.6551,3529
010,9,162094,500,100,398.588,594.036,479.939,714,460,0,0,0,1,0,121.609,1858
010,10,168191,200,100,228.117,428.116,539.336,409,546,1,1,1,NA,NA,20.2443,1422
010,11,173149,500,100,481.562,643.825,726.871,646,735,1,1,1,NA,NA,8.41505,2726
010,12,180526,200,50,397.54,572.768,678.138,495,643,0,1,1,0,1,85.3381,5737
010,13,190279,500,25,442.972,633.292,632.099,635,640,1,1,1,NA,NA,8.08345,5217
010,14,199646,800,100,728.326,911.517,384.431,1007,344,0,0,0,0,0,103.69,3519
010,15,208414,500,50,499.838,693.684,461.808,645,464,1,1,1,NA,NA,48.7337,4688
010,16,217463,800,25,669.245,866.698,481.671,1024,502,0,0,0,1,0,158.61,8671
010,17,230854,200,25,454.375,650.488,599.308,448,575,0,1,1,0,1,203.941,3432
010,18,238478,800,50,763.59,956.159,646.271,1015,707,0,0,0,1,0,84.559,5297
010,19,248686,500,50,536.167,718.696,404.245,633,439,0,1,1,0,1,92.4755,5392
010,20,258350,200,25,290.679,487.486,497.035,427,510,0,1,1,0,1,61.8598,2556
010,21,264534,800,25,874.929,1074.93,540,1063,528,1,1,1,NA,NA,16.9204,5503
010,22,275048,500,25,566.861,726.2,750.82,658,726,0,1,1,0,1,72.5762,5791
010,23,285127,800,50,626.046,826.022,534.537,965,540,0,0,0,1,0,139.086,3944
010,24,293616,800,100,815.887,1000.9,695.679,1038,729,1,1,0,NA,NA,49.8694,2399
010,25,300789,200,50,535.034,599.684,184.312,441,347,0,1,0,0,1,227.262,3885
010,26,308845,200,100,298.623,469.157,669.344,362,644,0,1,0,0,1,110.114,1567
010,27,314399,500,100,556.65,737.682,684.071,676,671,1,1,1,NA,NA,63.052,3975
010,28,322678,200,50,307.701,431.047,336.782,391,369,0,1,1,0,0,51.3977,4008
010,29,330814,200,100,353.125,383.63,841.624,317,714,0,1,1,0,0,143.97,3113
010,30,337775,800,100,723.759,915.495,649.06,1063,711,0,0,0,1,0,159.982,2703
010,31,345296,200,25,170.072,370.069,540.989,323,541,0,1,1,0,1,47.0687,1863
010,32,350279,500,100,508.962,707.507,578.457,741,577,1,1,0,NA,NA,33.5249,1357
010,33,355888,800,50,790.822,984.643,638.66,1045,646,0,0,0,1,0,60.8015,2721
010,34,363549,500,25,513.428,688.299,698.658,632,706,0,1,0,0,1,56.7761,3087
010,35,370983,500,50,481.606,679.389,493.84,640,490,1,1,1,NA,NA,39.576,2137
010,36,377415,800,25,918.119,1109.91,662.486,1004,678,0,0,0,0,1,107.042,4039
010,37,386470,800,50,737.461,927.348,418.284,975,450,0,0,0,0,0,57.2422,4423
010,38,395775,200,25,314.511,510.495,489.896,433,496,0,1,1,0,1,77.7346,6745
010,39,406407,200,50,103.113,301.843,556.13,327,566,1,1,0,NA,NA,27.0234,2272
010,40,411350,500,50,485.055,675.597,635.321,720,661,0,0,0,0,0,51.2937,4324
010,41,420430,800,100,568.011,767.817,525.131,1045,520,0,0,0,1,0,277.231,1911
010,42,426792,500,100,558.918,749.261,436.547,696,452,1,1,1,NA,NA,55.4571,2014
010,43,433182,500,25,629.355,812.39,685.139,657,647,0,1,1,0,1,160.002,3782
010,44,441343,200,100,395.177,523.71,766.664,451,720,1,1,1,NA,NA,86.3964,1703
010,45,447015,800,25,647.584,825.518,372.393,1008,392,0,0,0,1,0,183.532,4720
